readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),mpow_r,mpow_y,mpow_b,mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-09-30 05:59:57,94.89,0.3244,234.71,0.4662,1.3987,237.89,235.94,230.32,406.55,402.53,410.37,406.34,0.0,1.3987,0.0,0,0.3244,0,0.0476,0,0.0476,0,0.33,0,0.33,0,0.9894,1,0.9894,1,50,111.25,51.11,0,1,2025-09-30 05:59:57,20.3,83.3,,0,0,,1
2025-09-30 06:01:27,94.9,0.3248,234.2,0.4654,1.3964,237.67,235.87,229.07,406.03,401.42,409.31,405.39,0.0,1.3964,0.0,0,0.3248,0,0.0475,0,0.0475,0,0.3294,0,0.3294,0,0.9894,1,0.9894,1,50,111.26,51.11,0,1,2025-09-30 06:01:27,20.4,86.8,,0,0,,1
2025-09-30 06:02:12,94.9,0.3245,234.11,0.4653,1.396,237.46,235.66,229.21,404.97,401.65,409.61,405.06,0.0,1.396,0.0,0,0.3245,0,0.0473,0,0.0473,0,0.329,0,0.329,0,0.9895,1,0.9895,1,50,111.26,51.11,0,1,2025-09-30 06:02:12,20.4,87.9,,0,0,,1
2025-09-30 06:02:57,94.91,0.326,234.99,0.4654,1.3963,238.14,236.98,229.87,407.9,403.31,409.72,407.06,0.0,1.3963,0.0,0,0.326,0,0.0497,0,0.0497,0,0.3309,0,0.3309,0,0.9885,1,0.9885,1,50,111.27,51.11,0,1,2025-09-30 06:02:57,20.5,88.9,,0,0,,1
2025-09-30 06:03:42,94.91,0.3242,235,0.4639,1.3919,238.01,236.25,230.75,407.44,403.31,410.23,407.17,0.0,1.3919,0.0,0,0.3242,0,0.0483,0,0.0483,0,0.3288,0,0.3288,0,0.989,1,0.989,1,50,111.27,51.11,0,1,2025-09-30 06:03:42,20.5,89.7,,0,0,,1
2025-09-30 06:04:27,94.91,0.3253,234.44,0.4651,1.3954,237.55,236.62,229.16,406.45,401.83,409.7,406.02,0.0,1.3954,0.0,0,0.3253,0,0.0492,0,0.0492,0,0.3302,0,0.3302,0,0.9887,1,0.9887,1,50,111.28,51.12,0,1,2025-09-30 06:04:27,20.6,90.3,,0,0,,1
2025-09-30 06:05:12,94.92,0.3254,234.52,0.4656,1.397,237.9,236.28,229.38,406.25,401.66,410.45,406.13,0.0,1.397,0.0,0,0.3254,0,0.0481,0,0.0481,0,0.3301,0,0.3301,0,0.9892,1,0.9892,1,50,111.28,51.12,0,1,2025-09-30 06:05:12,20.6,90.9,,0,0,,1
2025-09-30 06:05:57,94.92,0.3276,234.84,0.4667,1.4003,237.8,237.49,229.23,408.23,401.84,409.98,406.67,0.0,1.4003,0.0,0,0.3276,0,0.0498,0,0.0498,0,0.3326,0,0.3326,0,0.9886,1,0.9886,1,50,111.28,51.12,0,1,2025-09-30 06:05:57,21.0,91.4,,0,0,,1
2025-09-30 06:06:42,94.93,0.3254,235.27,0.4649,1.3947,238.34,236.87,230.61,407.49,403.29,411.52,407.36,0.0,1.3947,0.0,0,0.3254,0,0.0495,0,0.0495,0,0.3304,0,0.3304,0,0.9886,1,0.9886,1,50,111.29,51.12,0,1,2025-09-30 06:06:42,21.1,92.1,,0,0,,1
2025-09-30 06:07:27,94.93,0.3276,235.18,0.4662,1.3988,238.35,237.82,229.37,407.89,403.31,410.59,407.32,0.0,1.3988,0.0,0,0.3276,0,0.0503,0,0.0503,0,0.3327,0,0.3327,0,0.9883,1,0.9883,1,50,111.29,51.12,0,1,2025-09-30 06:07:27,21.1,92.5,,0,0,,1
2025-09-30 06:08:12,94.93,0.3251,234.37,0.4648,1.3946,237.58,236.49,229.04,405.94,401.87,409.76,405.93,0.0,1.3946,0.0,0,0.3251,0,0.0486,0,0.0486,0,0.3298,0,0.3298,0,0.989,1,0.989,1,50,111.3,51.12,0,1,2025-09-30 06:08:12,21.2,93.1,,0,0,,1
2025-09-30 06:08:57,94.94,0.3245,234.36,0.4643,1.3929,237.8,236.34,228.95,405.91,401.08,410.51,405.93,0.0,1.3929,0.0,0,0.3245,0,0.0487,0,0.0487,0,0.3292,0,0.3292,0,0.9889,1,0.9889,1,50,111.3,51.12,0,1,2025-09-30 06:08:57,21.2,93.5,,0,0,,1
2025-09-30 06:09:42,94.94,0.3254,234.37,0.4653,1.396,237.83,236.52,228.76,406.82,401.48,409.32,405.85,0.0,1.396,0.0,0,0.3254,0,0.0488,0,0.0488,0,0.3302,0,0.3302,0,0.9889,1,0.9889,1,50,111.3,51.12,0,1,2025-09-30 06:09:42,21.3,93.8,,0,0,,1
2025-09-30 06:10:27,94.95,0.327,235.16,0.4657,1.3972,238.22,237.68,229.6,407.23,403.51,410.95,407.34,0.0,1.3972,0.0,0,0.327,0,0.0505,0,0.0505,0,0.3321,0,0.3321,0,0.9882,1,0.9882,1,50,111.31,51.12,0,1,2025-09-30 06:10:27,21.3,94,,0,0,,1
2025-09-30 06:11:57,94.96,0.3281,234.52,0.4664,1.3994,237.44,238.22,227.92,407.73,402.45,408.24,406.12,0.0,1.3994,0.0,0,0.3281,0,0.0515,0,0.0515,0,0.3334,0,0.3334,0,0.9878,1,0.9878,1,50,111.32,51.12,0,1,2025-09-30 06:11:57,21.4,94.4,,0,0,,1
2025-09-30 06:12:42,94.96,0.323,234.06,0.4631,1.3895,237.27,235.86,229.06,405.89,400.64,409.48,405.45,0.0,1.3895,0.0,0,0.323,0,0.0486,0,0.0486,0,0.3277,0,0.3277,0,0.9888,1,0.9888,1,50,111.32,51.12,0,1,2025-09-30 06:12:42,21.8,94.6,,0,0,,1
2025-09-30 06:13:27,94.96,0.3237,233.96,0.4636,1.3909,237.07,236.13,228.69,405.07,400.62,409.72,405.12,0.0,1.3909,0.0,0,0.3237,0,0.0488,0,0.0488,0,0.3284,0,0.3284,0,0.9888,1,0.9888,1,50,111.33,51.12,0,1,2025-09-30 06:13:27,21.9,94.7,,0,0,,1
2025-09-30 06:14:12,94.97,0.3232,234.73,0.4625,1.3877,237.97,236.4,229.83,407.93,402.3,409.36,406.57,0.0,1.3877,0.0,0,0.3232,0,0.0494,0,0.0494,0,0.3281,0,0.3281,0,0.9885,1,0.9885,1,50,111.33,51.12,0,1,2025-09-30 06:14:12,21.9,94.7,,0,0,,1
2025-09-30 06:14:57,94.97,0.3225,234.47,0.4625,1.3875,237.87,235.87,229.69,406.54,401.22,410.42,406.18,0.0,1.3875,0.0,0,0.3225,0,0.0487,0,0.0487,0,0.3273,0,0.3273,0,0.9888,1,0.9888,1,50,111.33,51.12,0,1,2025-09-30 06:14:57,21.9,94.8,,0,0,,1
2025-09-30 06:15:42,94.98,0.325,234.4,0.4644,1.3933,237.41,236.79,229.01,406.63,401.52,409.61,405.86,0.0,1.3933,0.0,0,0.325,0,0.0499,0,0.0499,0,0.3299,0,0.3299,0,0.9883,1,0.9883,1,50,111.34,51.12,0,1,2025-09-30 06:15:42,22.0,94.8,,0,0,,1
2025-09-30 06:16:27,95,3.9299,233.55,7.3386,22.0158,236.74,235.84,228.08,406.33,400.49,406.65,404.59,6.9137,7.8636,7.2385,1.162,1.5075,1.2605,3.2891,1.1515,1.0751,1.0625,5.1423,1.6367,1.8546,1.651,0.7668,0.7103,0.8141,0.7645,50,111.38,51.15,1,1,2025-09-30 06:16:27,22.0,94.8,,1,0,,0
2025-09-30 06:17:12,95.05,3.9302,233.14,7.3218,21.965400000000002,236.57,233.39,229.46,402.69,399.61,408.93,404.01,6.985,7.3759,7.6045,1.2478,1.3904,1.2921,3.2622,1.0822,1.0107,1.1694,5.1188,1.6524,1.7215,1.7449,0.7694,0.7554,0.8088,0.7414,50,111.44,51.19,1,1,2025-09-30 06:17:12,21.9,89.3,,1,0,,0
2025-09-30 06:17:57,95.1,3.9238,233.54,7.3175,21.9526,236.15,236.17,228.31,404.56,400.5,408.19,404.39,6.8294,7.9698,7.1534,1.1324,1.5283,1.2631,3.2725,1.1474,1.0935,1.0316,5.1282,1.6128,1.8822,1.6332,0.7679,0.7024,0.8132,0.7745,50,111.51,51.23,1,1,2025-09-30 06:17:57,21.4,82.7,,1,0,,0
2025-09-30 06:18:42,95.15,3.9322,233.74,7.3258,21.9775,236.19,235.44,229.61,405.69,400.98,407.78,404.89,6.8196,7.7935,7.3644,1.1634,1.4759,1.2929,3.2863,1.1135,1.0859,1.087,5.1366,1.6107,1.8349,1.6909,0.7673,0.7224,0.8054,0.7654,50,111.57,51.27,1,1,2025-09-30 06:18:42,21.2,78.5,,1,0,,0
2025-09-30 06:19:27,95.2,3.9373,233.5,7.3211,21.9635,236.93,233.67,229.92,402.94,399.95,410.21,404.36,6.9785,7.4048,7.5802,1.2461,1.3988,1.2925,3.2657,1.0857,1.0141,1.1659,5.1265,1.6534,1.7303,1.7428,0.7696,0.7539,0.8096,0.7425,50,111.63,51.31,1,1,2025-09-30 06:19:27,20.6,74.8,,1,0,,0
2025-09-30 06:20:12,95.22,0.3245,234.89,0.4663,1.3989,239.03,235.02,230.62,408.11,401.99,410.36,406.78,0.0,1.3989,0.0,0,0.3245,0,0.0457,0,0.0457,0,0.3288,0,0.3288,0,0.9902,1,0.9902,1,50,111.65,51.32,0,1,2025-09-30 06:20:12,20.4,74.6,,0,0,,1
2025-09-30 06:20:57,95.22,0.3179,234.23,0.4622,1.3867,238.72,231.94,232.03,403.46,401.35,412.17,405.71,0.0,1.3867,0.0,0,0.3179,0,0.0423,0,0.0423,0,0.3216,0,0.3216,0,0.9912,1,0.9912,1,50,111.65,51.32,0,1,2025-09-30 06:20:57,20.3,78.8,,0,0,,1
2025-09-30 06:21:42,95.22,0.3179,234.04,0.4619,1.3858,238.49,232.09,231.56,404.53,400.85,410.7,405.39,0.0,1.3858,0.0,0,0.3179,0,0.0426,0,0.0426,0,0.3216,0,0.3216,0,0.9911,1,0.9911,1,50,111.66,51.32,0,1,2025-09-30 06:21:42,20.3,82.2,,0,0,,1
2025-09-30 06:22:27,95.23,0.3227,234.61,0.4645,1.3935,238.66,234.68,230.49,407.71,401.99,409.32,406.31,0.0,1.3935,0.0,0,0.3227,0,0.0463,0,0.0463,0,0.327,0,0.327,0,0.9898,1,0.9898,1,50,111.66,51.32,0,1,2025-09-30 06:22:27,20.3,84.5,,0,0,,1
2025-09-30 06:23:12,95.23,0.3194,234.48,0.4625,1.3875,238.63,233.09,231.74,404.75,402.13,411.44,406.17,0.0,1.3875,0.0,0,0.3194,0,0.0444,0,0.0444,0,0.3234,0,0.3234,0,0.9904,1,0.9904,1,50,111.67,51.32,0,1,2025-09-30 06:23:12,20.3,86.3,,0,0,,1
2025-09-30 06:23:57,95.24,0.3184,234.13,0.4618,1.3855,238.3,232.69,231.41,404.79,401.41,410.32,405.45,0.0,1.3855,0.0,0,0.3184,0,0.0443,0,0.0443,0,0.3224,0,0.3224,0,0.9904,1,0.9904,1,50,111.67,51.32,0,1,2025-09-30 06:23:57,20.4,87.6,,0,0,,1
2025-09-30 06:24:49,95.24,0.3176,234.06,0.4608,1.3826,238.66,232.73,230.8,405.22,400.83,410.1,405.39,0.0,1.3826,0.0,0,0.3176,0,0.0447,0,0.0447,0,0.3218,0,0.3218,0,0.9902,1,0.9902,1,50,111.68,51.32,0,1,2025-09-30 06:24:49,20.5,88.9,,0,0,,1
2025-09-30 06:25:34,95.24,0.3177,233.91,0.4609,1.3827,238.12,232.82,230.8,404.53,401.26,409.57,405.75,0.0,1.3827,0.0,0,0.3177,0,0.0454,0,0.0454,0,0.3219,0,0.3219,0,0.9899,1,0.9899,1,49.9,111.68,51.32,0,1,2025-09-30 06:25:34,20.5,89.7,,0,0,,1
2025-09-30 06:26:19,95.25,0.3165,233.95,0.46,1.38,238.16,232.24,231.47,403.71,401.07,410.79,405.17,0.0,1.38,0.0,0,0.3165,0,0.0442,0,0.0442,0,0.3205,0,0.3205,0,0.9904,1,0.9904,1,50,111.68,51.33,0,1,2025-09-30 06:26:19,20.6,90.3,,0,0,,1
2025-09-30 06:27:04,95.25,0.3218,234.65,0.4637,1.3912,238.74,234.45,230.77,405.49,402.5,411.14,406.29,0.0,1.3912,0.0,0,0.3218,0,0.0466,0,0.0466,0,0.3262,0,0.3262,0,0.9896,1,0.9896,1,50,111.69,51.33,0,1,2025-09-30 06:27:04,20.6,91,,0,0,,1
2025-09-30 06:27:49,95.26,0.3188,234.46,0.4611,1.3835,238.58,233.58,231.23,405.88,402.02,410.32,406.02,0.0,1.3835,0.0,0,0.3188,0,0.0462,0,0.0462,0,0.3232,0,0.3232,0,0.9896,1,0.9896,1,50,111.69,51.33,0,1,2025-09-30 06:27:49,20.6,91.5,,0,0,,1
2025-09-30 06:28:34,95.26,0.3193,233.92,0.4613,1.3839,237.12,233.96,230.68,404.35,401.38,409.61,405.34,0.0,1.3839,0.0,0,0.3193,0,0.047,0,0.047,0,0.3238,0,0.3238,0,0.9893,1,0.9893,1,49.9,111.7,51.33,0,1,2025-09-30 06:28:34,21.1,91.8,,0,0,,1
2025-09-30 06:29:19,95.26,0.3247,234.75,0.4646,1.3938,237.56,236.51,230.18,407,403.05,409.59,406.57,0.0,1.3938,0.0,0,0.3247,0,0.0501,0,0.0501,0,0.3296,0,0.3296,0,0.9883,1,0.9883,1,50,111.7,51.33,0,1,2025-09-30 06:29:19,21.1,92.2,,0,0,,1
