readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-10-01 10:01:15,229.4,3.8097,238.9,7.5032,22.509700000000002,237.52,237.05,242.14,411.49,414.8,415.08,413.86,7.6852,7.8567,6.9678,1.281,1.38,1.1487,3.7761,1.2959,1.2466,1.2336,5.375,1.8254,1.8624,1.6872,0.7102,0.703,0.742,0.6814,50,313.74,196.82,1,1,2025-10-01 10:01:15,21.3,91.6,,1,0,,0
2025-10-01 10:02:00,229.44,3.7993,238.96,7.4867,22.4603,237.58,237.08,242.23,411.54,414.6,415.54,413.68,7.6724,7.8288,6.9591,1.2764,1.3753,1.1475,3.7701,1.296,1.2419,1.2322,5.3646,1.8228,1.8561,1.6857,0.7098,0.7016,0.7422,0.6815,50,313.8,196.86,1,1,2025-10-01 10:02:00,21.2,87.1,,1,0,,0
2025-10-01 10:02:45,229.49,3.7417,238.95,7.4273,22.2819,237.58,237.07,242.21,411.74,414.15,415.73,413.91,7.6145,7.7696,6.8978,1.2581,1.3565,1.127,3.7702,1.2959,1.2425,1.2318,5.3217,1.8091,1.8419,1.6707,0.7044,0.6965,0.7374,0.675,50,313.87,196.91,1,1,2025-10-01 10:02:45,20.7,82.3,,1,0,,0
2025-10-01 10:03:30,229.54,3.7395,238.95,7.4204,22.261400000000002,237.54,237.07,242.24,411.06,414.9,415.66,413.92,7.5991,7.7683,6.894,1.2553,1.3583,1.1259,3.7639,1.2927,1.2398,1.2314,5.3167,1.8051,1.8416,1.67,0.7048,0.6966,0.7385,0.6747,50,313.93,196.96,1,1,2025-10-01 10:03:30,20.6,78.2,,1,0,,0
2025-10-01 10:04:15,229.59,3.7697,239.34,7.4616,22.384999999999998,238.38,237.16,242.5,412.1,415.65,415.93,414.53,7.7189,7.7499,6.9162,1.2769,1.3484,1.1444,3.7903,1.3203,1.2458,1.2241,5.3552,1.84,1.838,1.6772,0.7051,0.6951,0.7344,0.6829,50,314,197.01,1,1,2025-10-01 10:04:15,20.5,74.4,,1,0,,0
2025-10-01 10:05:00,229.63,3.7729,239.34,7.4614,22.3843,238.39,237.13,242.51,411.99,415.37,416.3,414.55,7.7225,7.75,6.9118,1.2784,1.3491,1.1453,3.7862,1.32,1.2446,1.2216,5.3549,1.841,1.8378,1.6762,0.7058,0.6957,0.7349,0.6839,50,314.06,197.05,1,1,2025-10-01 10:05:00,19.9,71.9,,1,0,,0
2025-10-01 10:05:45,229.66,0.4772,235.17,0.6862,2.0587,235.68,234.52,235.33,50.36,49.8,99.79,0,0.0,2.0587,0.0,0.0,0.4772,0.0,0.069,0,0.069,0,0.4828,0,0.4828,0,0.9897,1,0.9897,1,50,314.1,197.08,0,1,2025-10-01 10:05:45,19.8,70.2,,0,0,,1
2025-10-01 10:06:30,229.66,0.3085,235.01,0.4473,1.3421,234.66,235.03,235.34,407.93,406.65,406.54,407.26,0.0,1.3421,0.0,0.0,0.3085,0.0,0.0612,0,0.0612,0,0.3154,0,0.3154,0,0.9809,1,0.9809,1,50.1,314.11,197.08,0,1,2025-10-01 10:06:30,19.7,71.4,,0,0,,1
2025-10-01 10:07:15,229.66,0.3069,234.78,0.4462,1.3388,234.62,234.24,235.48,407.67,405.47,406.77,406.64,0.0,1.3388,0.0,0.0,0.3069,0.0,0.0601,0,0.0601,0,0.3136,0,0.3136,0,0.9813,1,0.9813,1,50.1,314.11,197.08,0,1,2025-10-01 10:07:15,19.6,74.2,,0,0,,1
2025-10-01 10:08:00,229.67,0.3057,234.67,0.445,1.3352,234.65,234.13,235.24,407.23,406.08,406.06,406.43,0.0,1.3352,0.0,0.0,0.3057,0.0,0.0608,0,0.0608,0,0.3126,0,0.3126,0,0.9807,1,0.9807,1,50,314.12,197.08,0,1,2025-10-01 10:08:00,19.7,76.8,,0,0,,1
2025-10-01 10:08:45,229.67,0.3055,234.78,0.4448,1.3344,234.73,234.03,235.6,406.77,406.78,406.41,406.78,0.0,1.3344,0.0,0.0,0.3055,0.0,0.0605,0,0.0605,0,0.3123,0,0.3123,0,0.9809,1,0.9809,1,50.1,314.12,197.08,0,1,2025-10-01 10:08:45,19.7,78.9,,0,0,,1
2025-10-01 10:09:30,229.68,0.3044,233.9,0.4443,1.333,233.7,233.34,234.68,406.18,404.62,404.58,405.13,0.0,1.333,0.0,0.0,0.3044,0.0,0.0597,0,0.0597,0,0.311,0,0.311,0,0.9813,1,0.9813,1,50.1,314.12,197.08,0,1,2025-10-01 10:09:30,19.7,80.8,,0,0,,1
2025-10-01 10:10:15,229.68,0.304,233.67,0.4437,1.3312,233.43,233.41,234.17,405.71,404.27,404.17,404.51,0.0,1.3312,0.0,0.0,0.304,0.0,0.06,0,0.06,0,0.3107,0,0.3107,0,0.9811,1,0.9811,1,50,314.13,197.08,0,1,2025-10-01 10:10:15,19.8,82.4,,0,0,,1
2025-10-01 10:11:00,229.68,0.3031,233.55,0.4432,1.3296,233.65,232.91,234.09,405.96,403.89,403.68,404.47,0.0,1.3296,0.0,0.0,0.3031,0.0,0.0592,0,0.0592,0,0.3097,0,0.3097,0,0.9814,1,0.9814,1,50.1,314.13,197.09,0,1,2025-10-01 10:11:00,19.8,83.6,,0,0,,1
2025-10-01 10:11:45,229.69,0.3028,233.75,0.4428,1.3286,233.86,232.97,234.42,405.85,404.34,404.38,404.84,0.0,1.3286,0.0,0.0,0.3028,0.0,0.0597,0,0.0597,0,0.3095,0,0.3095,0,0.9811,1,0.9811,1,50.1,314.13,197.09,0,1,2025-10-01 10:11:45,19.8,84.8,,0,0,,1
2025-10-01 10:12:30,229.69,0.3036,234.13,0.4433,1.33,234.39,233.33,234.69,406.77,404.77,405.04,405.52,0.0,1.33,0.0,0.0,0.3036,0.0,0.06,0,0.06,0,0.3103,0,0.3103,0,0.981,1,0.981,1,50.1,314.14,197.09,0,1,2025-10-01 10:12:30,19.9,85.6,,0,0,,1
2025-10-01 10:13:15,229.69,0.3032,233.93,0.4429,1.3289,233.97,233.2,234.63,405.66,404.81,405.07,405.21,0.0,1.3289,0.0,0.0,0.3032,0.0,0.0598,0,0.0598,0,0.3099,0,0.3099,0,0.981,1,0.981,1,50.1,314.14,197.09,0,1,2025-10-01 10:13:15,19.9,86.5,,0,0,,1
2025-10-01 10:14:00,229.7,0.3025,233.54,0.4421,1.3265,233.15,233.24,234.24,405.52,403.6,404.37,404.46,0.0,1.3265,0.0,0.0,0.3025,0.0,0.0604,0,0.0604,0,0.3094,0,0.3094,0,0.9806,1,0.9806,1,50,314.15,197.09,0,1,2025-10-01 10:14:00,20.0,87.2,,0,0,,1
2025-10-01 10:14:45,229.7,0.3038,233.95,0.4431,1.3295,233.87,233.65,234.35,406.48,404.13,405.03,405.12,0.0,1.3295,0.0,0.0,0.3038,0.0,0.0606,0,0.0606,0,0.3106,0,0.3106,0,0.9806,1,0.9806,1,50.1,314.15,197.09,0,1,2025-10-01 10:14:45,20.4,87.8,,0,0,,1
2025-10-01 10:15:30,229.71,0.3022,233.61,0.4418,1.3254,233.36,233.23,234.25,405.61,404.24,404,404.7,0.0,1.3254,0.0,0.0,0.3022,0.0,0.0605,0,0.0605,0,0.3091,0,0.3091,0,0.9805,1,0.9805,1,50,314.15,197.09,0,1,2025-10-01 10:15:30,20.4,88.4,,0,0,,1
2025-10-01 10:16:15,229.71,0.301,233.21,0.4409,1.3228,232.95,232.74,233.96,404.54,403.6,403.66,404.12,0.0,1.3228,0.0,0.0,0.301,0.0,0.0606,0,0.0606,0,0.3079,0,0.3079,0,0.9803,1,0.9803,1,50,314.16,197.09,0,1,2025-10-01 10:16:15,20.5,88.9,,0,0,,1
2025-10-01 10:17:00,229.71,0.3003,232.79,0.4406,1.3219,232.5,232.37,233.5,403.97,402.59,403.02,403.23,0.0,1.3219,0.0,0.0,0.3003,0.0,0.0603,0,0.0603,0,0.3072,0,0.3072,0,0.9804,1,0.9804,1,49.9,314.16,197.09,0,1,2025-10-01 10:17:00,20.5,89.3,,0,0,,1
2025-10-01 10:17:45,229.72,0.3001,232.62,0.4404,1.3214,231.98,232.31,233.57,403.27,402.66,402.78,402.99,0.0,1.3214,0.0,0.0,0.3001,0.0,0.0603,0,0.0603,0,0.307,0,0.307,0,0.9804,1,0.9804,1,49.9,314.17,197.09,0,1,2025-10-01 10:17:45,20.5,89.6,,0,0,,1
2025-10-01 10:18:30,229.72,0.3007,232.81,0.4406,1.322,232.23,232.63,233.59,403.85,402.71,403.16,403.19,0.0,1.322,0.0,0.0,0.3007,0.0,0.0604,0,0.0604,0,0.3075,0,0.3075,0,0.9804,1,0.9804,1,50,314.17,197.09,0,1,2025-10-01 10:18:30,20.6,89.9,,0,0,,1
2025-10-01 10:19:15,229.72,0.3017,233.84,0.4412,1.3237,233.55,233.26,234.71,406.26,404.02,404.74,404.89,0.0,1.3237,0.0,0.0,0.3017,0.0,0.0612,0,0.0612,0,0.3088,0,0.3088,0,0.98,1,0.98,1,50,314.17,197.09,0,1,2025-10-01 10:19:15,20.6,90.2,,0,0,,1
2025-10-01 10:20:00,229.73,0.302,233.94,0.4415,1.3247,234.03,233.27,234.53,406.95,403.99,404.62,405.14,0.0,1.3247,0.0,0.0,0.302,0.0,0.0609,0,0.0609,0,0.309,0,0.309,0,0.9802,1,0.9802,1,50,314.18,197.09,0,1,2025-10-01 10:20:00,20.6,90.6,,0,0,,1
2025-10-01 10:20:45,229.73,0.3028,234.24,0.442,1.3261,234.2,233.62,234.92,406.13,405.16,405.87,405.62,0.0,1.3261,0.0,0.0,0.3028,0.0,0.0612,0,0.0612,0,0.3098,0,0.3098,0,0.9801,1,0.9801,1,50,314.18,197.09,0,1,2025-10-01 10:20:45,20.7,90.8,,0,0,,1
2025-10-01 10:21:30,229.74,0.3022,234.03,0.4414,1.3243,233.9,233.5,234.7,406.55,404.75,404.74,405.39,0.0,1.3243,0.0,0.0,0.3022,0.0,0.061,0,0.061,0,0.3092,0,0.3092,0,0.9802,1,0.9802,1,50,314.19,197.1,0,1,2025-10-01 10:21:30,20.7,91,,0,0,,1
2025-10-01 10:22:15,229.74,0.3026,233.94,0.4417,1.3251,234.24,233.65,233.95,406.57,404.49,404.53,405.2,0.0,1.3251,0.0,0.0,0.3026,0.0,0.0613,0,0.0613,0,0.3096,0,0.3096,0,0.9801,1,0.9801,1,50,314.19,197.1,0,1,2025-10-01 10:22:15,20.7,91.2,,0,0,,1
2025-10-01 10:23:00,229.74,0.3032,234.39,0.442,1.3262,234.54,233.94,234.71,407.05,405.34,405.54,405.95,0.0,1.3262,0.0,0.0,0.3032,0.0,0.0612,0,0.0612,0,0.3103,0,0.3103,0,0.9802,1,0.9802,1,50,314.19,197.1,0,1,2025-10-01 10:23:00,20.7,91.4,,0,0,,1
2025-10-01 10:23:45,229.75,0.303,234.6,0.4418,1.3255,234.63,233.87,235.32,407.68,405.69,405.64,406.27,0.0,1.3255,0.0,0.0,0.303,0.0,0.0612,0,0.0612,0,0.31,0,0.31,0,0.9802,1,0.9802,1,50,314.2,197.1,0,1,2025-10-01 10:23:45,20.8,91.4,,0,0,,1
2025-10-01 10:24:30,229.75,0.3022,234.37,0.441,1.323,234.53,233.73,234.85,407.81,404.96,405,405.92,0.0,1.323,0.0,0.0,0.3022,0.0,0.0612,0,0.0612,0,0.3092,0,0.3092,0,0.98,1,0.98,1,50,314.2,197.1,0,1,2025-10-01 10:24:30,20.8,91.6,,0,0,,1
2025-10-01 10:25:15,229.76,0.3022,234.16,0.4413,1.3241,234.29,233.43,234.77,406.25,405.16,405.32,405.45,0.0,1.3241,0.0,0.0,0.3022,0.0,0.0606,0,0.0606,0,0.3091,0,0.3091,0,0.9804,1,0.9804,1,50,314.2,197.1,0,1,2025-10-01 10:25:15,21.2,91.7,,0,0,,1
2025-10-01 10:26:00,229.76,0.3023,234.14,0.4413,1.3239,234.32,233.6,234.5,406.68,405.36,404.55,405.57,0.0,1.3239,0.0,0.0,0.3023,0.0,0.0606,0,0.0606,0,0.3093,0,0.3093,0,0.9804,1,0.9804,1,50.1,314.21,197.1,0,1,2025-10-01 10:26:00,21.2,91.9,,0,0,,1
2025-10-01 10:26:45,229.76,0.3015,233.92,0.4409,1.3228,234.19,233.12,234.47,406.18,404.31,405,405.07,0.0,1.3228,0.0,0.0,0.3015,0.0,0.06,0,0.06,0,0.3084,0,0.3084,0,0.9807,1,0.9807,1,50,314.21,197.1,0,1,2025-10-01 10:26:45,21.2,91.9,,0,0,,1
2025-10-01 10:27:30,229.77,0.3027,234.21,0.4416,1.325,234.32,233.72,234.61,407.48,404.42,405.09,405.47,0.0,1.325,0.0,0.0,0.3027,0.0,0.0609,0,0.0609,0,0.3097,0,0.3097,0,0.9803,1,0.9803,1,50.1,314.22,197.1,0,1,2025-10-01 10:27:30,21.3,92,,0,0,,1
2025-10-01 10:28:15,229.77,0.3025,234.06,0.4415,1.3247,234.05,233.58,234.57,406.8,404.56,404.85,405.51,0.0,1.3247,0.0,0.0,0.3025,0.0,0.0603,0,0.0603,0,0.3094,0,0.3094,0,0.9807,1,0.9807,1,50.1,314.22,197.1,0,1,2025-10-01 10:28:15,21.3,92.1,,0,0,,1
2025-10-01 10:29:00,229.78,3.5882,233.2,7.1133,21.3401,232.65,232.81,234.14,404.4,403.73,403.59,403.89,7.4516,7.7634,6.1251,1.2999,1.3106,0.9776,3.4255,1.1409,1.2387,1.046,4.9751,1.7336,1.8074,1.4341,0.7233,0.7515,0.7267,0.6828,50.1,314.24,197.11,1,1,2025-10-01 10:29:00,21.3,92.2,,1,0,,0
2025-10-01 10:29:45,229.83,3.8056,233.26,7.3423,22.027099999999997,232.87,232.52,234.41,404.17,403.86,404.04,404.02,7.725,7.9172,6.3849,1.369,1.3691,1.0675,3.4303,1.1609,1.2243,1.0451,5.1365,1.7989,1.8409,1.4967,0.7427,0.7626,0.7454,0.7145,50,314.3,197.16,1,1,2025-10-01 10:29:45,21.3,90.1,,1,0,,0
2025-10-01 10:30:30,229.88,3.7704,232.94,7.2942,21.8827,232.56,232.35,233.92,404.15,402.67,403.55,403.69,7.6533,7.9235,6.3059,1.3595,1.3669,1.044,3.4077,1.1425,1.227,1.0382,5.096,1.7799,1.841,1.4751,0.7418,0.7655,0.7441,0.709,50,314.36,197.2,1,1,2025-10-01 10:30:30,20.8,84.8,,1,0,,0
2025-10-01 10:31:15,229.93,3.7584,232.8,7.2837,21.8512,232.31,232.51,233.6,403.7,403.17,402.8,403.44,7.5627,7.9973,6.2912,1.349,1.3844,1.025,3.4034,1.119,1.235,1.0493,5.086,1.7569,1.8595,1.4696,0.7412,0.7696,0.7462,0.6987,50,314.43,197.24,1,1,2025-10-01 10:31:15,20.7,80.6,,1,0,,0
2025-10-01 10:32:00,229.97,3.724,232.64,7.2471,21.741500000000002,232.05,232.24,233.63,403.41,402.71,402.69,403,7.5556,7.9009,6.285,1.3346,1.3626,1.0267,3.4004,1.1313,1.223,1.0462,5.0565,1.7533,1.8349,1.4684,0.7384,0.7628,0.7442,0.7004,50,314.5,197.29,1,1,2025-10-01 10:32:00,20.5,76.5,,1,0,,0
2025-10-01 10:32:45,230.02,3.7534,232.67,7.2733,21.8199,232.13,232.22,233.67,403.18,403.01,402.79,403.01,7.5864,7.9113,6.3222,1.3427,1.3706,1.0401,3.3952,1.133,1.217,1.0452,5.0755,1.761,1.8372,1.4773,0.7416,0.7642,0.7477,0.7053,50,314.55,197.33,1,1,2025-10-01 10:32:45,20.4,73.5,,1,0,,0
2025-10-01 10:33:30,230.07,3.7734,233.46,7.318,21.9541,233.15,232.88,234.37,404.61,404.72,403.78,404.38,7.6242,7.9823,6.3476,1.353,1.3792,1.0411,3.4443,1.146,1.2397,1.0586,5.1242,1.7776,1.8589,1.4877,0.7385,0.763,0.7437,0.7011,50,314.62,197.37,1,1,2025-10-01 10:33:30,19.9,71,,1,0,,0
2025-10-01 10:34:15,230.11,0.3083,234.13,0.4494,1.3484,234.03,233.45,234.93,405.98,405.37,405.23,405.44,0.0,1.3484,0.0,0.0,0.3083,0.0,0.0591,0,0.0591,0,0.3148,0,0.3148,0,0.9821,1,0.9821,1,49.9,314.68,197.41,0,1,2025-10-01 10:34:15,19.7,69,,0,0,,1
2025-10-01 10:35:00,230.11,0.3053,233.82,0.4457,1.3371,233.75,233.27,234.46,405.5,405.1,404.38,404.79,0.0,1.3371,0.0,0.0,0.3053,0.0,0.0596,0,0.0596,0,0.3119,0,0.3119,0,0.9814,1,0.9814,1,50,314.68,197.41,0,1,2025-10-01 10:35:00,19.2,70.1,,0,0,,1
2025-10-01 10:35:45,230.12,0.3047,234.1,0.4449,1.3349,233.93,233.34,235.05,405.51,406.11,404.8,405.46,0.0,1.3349,0.0,0.0,0.3047,0.0,0.0602,0,0.0602,0,0.3115,0,0.3115,0,0.981,1,0.981,1,50,314.69,197.41,0,1,2025-10-01 10:35:45,19.2,73,,0,0,,1
2025-10-01 10:36:30,230.12,0.3032,234.13,0.4435,1.3307,233.04,232.91,236.44,405.29,405.8,405.45,405.51,0.0,1.3307,0.0,0.0,0.3032,0.0,0.06,0,0.06,0,0.3099,0,0.3099,0,0.9809,1,0.9809,1,50,314.69,197.41,0,1,2025-10-01 10:36:30,19.2,75.8,,0,0,,1
2025-10-01 10:37:15,230.12,0.3024,233.97,0.4429,1.3289,232.96,232.67,236.28,404.98,405.11,405.62,405.41,0.0,1.3289,0.0,0.0,0.3024,0.0,0.0599,0,0.0599,0,0.3092,0,0.3092,0,0.9809,1,0.9809,1,49.9,314.69,197.41,0,1,2025-10-01 10:37:15,19.2,78.3,,0,0,,1
2025-10-01 10:38:00,230.13,0.3025,233.98,0.4431,1.3293,232.81,232.71,236.44,404.85,405.22,405.72,405.26,0.0,1.3293,0.0,0.0,0.3025,0.0,0.0601,0,0.0601,0,0.3093,0,0.3093,0,0.9808,1,0.9808,1,50,314.7,197.41,0,1,2025-10-01 10:38:00,19.7,80.4,,0,0,,1
2025-10-01 10:38:45,230.13,0.3022,233.94,0.4426,1.3278,232.71,232.72,236.41,404.72,405.85,405.02,405.12,0.0,1.3278,0.0,0.0,0.3022,0.0,0.0601,0,0.0601,0,0.309,0,0.309,0,0.9808,1,0.9808,1,50,314.7,197.41,0,1,2025-10-01 10:38:45,19.7,82,,0,0,,1
2025-10-01 10:39:30,230.13,0.3013,233.78,0.4416,1.325,232.68,232.55,236.12,404.54,405.16,405.04,404.82,0.0,1.325,0.0,0.0,0.3013,0.0,0.0599,0,0.0599,0,0.3081,0,0.3081,0,0.9807,1,0.9807,1,50,314.7,197.41,0,1,2025-10-01 10:39:30,19.8,83.5,,0,0,,1
2025-10-01 10:40:15,230.14,0.3021,234.04,0.4423,1.327,232.94,232.78,236.4,405.03,405.72,405.33,405.31,0.0,1.327,0.0,0.0,0.3021,0.0,0.0599,0,0.0599,0,0.3089,0,0.3089,0,0.9809,1,0.9809,1,50,314.71,197.41,0,1,2025-10-01 10:40:15,19.8,84.6,,0,0,,1
2025-10-01 10:41:00,230.14,0.3023,234.12,0.4426,1.328,232.99,232.81,236.58,405.56,405.46,405.49,405.41,0.0,1.328,0.0,0.0,0.3023,0.0,0.0601,0,0.0601,0,0.3092,0,0.3092,0,0.9807,1,0.9807,1,50,314.71,197.41,0,1,2025-10-01 10:41:00,19.8,85.5,,0,0,,1
2025-10-01 10:41:45,230.15,0.3021,233.96,0.4423,1.327,232.89,232.81,236.18,404.84,405.32,405.5,405.22,0.0,1.327,0.0,0.0,0.3021,0.0,0.06,0,0.06,0,0.3089,0,0.3089,0,0.9808,1,0.9809,1,50,314.72,197.42,0,1,2025-10-01 10:41:45,19.9,86.3,,0,0,,1
2025-10-01 10:42:30,230.15,0.3018,233.89,0.4421,1.3263,232.71,232.71,236.25,405.37,405.56,404.35,405.09,0.0,1.3263,0.0,0.0,0.3018,0.0,0.0602,0,0.0602,0,0.3086,0,0.3086,0,0.9807,1,0.9807,1,50,314.72,197.42,0,1,2025-10-01 10:42:30,19.9,87,,0,0,,1
2025-10-01 10:43:15,230.15,0.3005,233.22,0.4407,1.3223,231.72,232.36,235.59,403.49,404.56,403.78,403.93,0.0,1.3223,0.0,0.0,0.3005,0.0,0.0598,0,0.0598,0,0.3072,0,0.3072,0,0.9807,1,0.9807,1,50,314.72,197.42,0,1,2025-10-01 10:43:15,20.0,87.6,,0,0,,1
2025-10-01 10:44:00,230.16,0.2995,232.91,0.4405,1.3215,231.49,231.86,235.38,403.19,403.28,403.72,403.36,0.0,1.3215,0.0,0.0,0.2995,0.0,0.0592,0,0.0592,0,0.3064,0,0.3064,0,0.981,1,0.981,1,50,314.73,197.42,0,1,2025-10-01 10:44:00,20.0,88.1,,0,0,,1
2025-10-01 10:44:45,230.16,0.2997,233.04,0.4404,1.3212,231.56,232.04,235.53,403.1,403.94,403.85,403.52,0.0,1.3212,0.0,0.0,0.2997,0.0,0.0596,0,0.0596,0,0.3066,0,0.3066,0,0.9807,1,0.9809,1,50,314.73,197.42,0,1,2025-10-01 10:44:45,20.4,88.6,,0,0,,1
2025-10-01 10:45:30,230.16,0.2998,233.03,0.4402,1.3208,231.49,232.15,235.45,403.53,403.47,403.81,403.39,0.0,1.3208,0.0,0.0,0.2998,0.0,0.0597,0,0.0597,0,0.3066,0,0.3066,0,0.9807,1,0.9807,1,50,314.74,197.42,0,1,2025-10-01 10:45:30,20.5,89,,0,0,,1
2025-10-01 10:46:15,230.17,0.3001,233.01,0.4406,1.3218,231.54,232.11,235.4,403.8,403.51,403.43,403.63,0.0,1.3218,0.0,0.0,0.3001,0.0,0.0592,0,0.0592,0,0.3068,0,0.3068,0,0.981,1,0.981,1,50,314.74,197.42,0,1,2025-10-01 10:46:15,20.5,89.3,,0,0,,1
2025-10-01 10:47:00,230.17,0.3469,234.51,0.5018,1.5054,234.43,233.82,235.29,49.91,49.68,99.23,66.23,0.0,1.5054,0.0,0.0,0.3469,0.0,0.0547,0,0.0547,0,0.352,0,0.352,0,0.9877,1,0.9877,1,50,314.74,197.42,0,1,2025-10-01 10:47:00,20.5,89.8,,0,0,,1
2025-10-01 10:47:45,230.17,0.3033,234.19,0.4423,1.327,233.76,234.12,234.71,405.72,406.03,405.16,405.65,0.0,1.327,0.0,0.0,0.3033,0.0,0.0624,0,0.0624,0,0.3107,0,0.3107,0,0.9794,1,0.9794,1,50,314.75,197.42,0,1,2025-10-01 10:47:45,20.5,90,,0,0,,1
2025-10-01 10:48:30,230.18,0.3031,234.01,0.4424,1.3274,234,233.8,234.23,406.43,405.01,404.48,405,0.0,1.3274,0.0,0.0,0.3031,0.0,0.0622,0,0.0622,0,0.3103,0,0.3103,0,0.9796,1,0.9796,1,50,314.75,197.42,0,1,2025-10-01 10:48:30,20.6,90.2,,0,0,,1
