readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),mpow_r,mpow_y,mpow_b,mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-10-01 19:20:45,5.18,0.2824,237.49,0.4121,1.2365,234.29,239.64,238.56,409.88,416.24,407.94,411.32,1.2365,0.0,0.0,0.2824,0,0,0.0634,0.0634,0,0,0.2897,0.2897,0,0,0.9757,0.9756,1,1,50.1,6.6,3.97,0,1,2025-10-01 19:20:45,22.0,74.9,1,0,0,1,1
2025-10-01 19:21:30,5.19,0.2843,237.58,0.412,1.2361,234.38,239.52,238.86,410.21,416.48,407.83,411.57,1.2361,0.0,0.0,0.2822,0,0,0.0637,0.0637,0,0,0.2897,0.2897,0,0,0.9757,0.9754,1,1,50.1,6.61,3.97,0,1,2025-10-01 19:21:30,22.0,74.5,1,0,0,1,1
2025-10-01 19:22:15,5.19,0.2816,237.63,0.412,1.2361,234.16,239.41,239.32,410.1,416.55,408.1,411.49,1.2361,0.0,0.0,0.2816,0,0,0.0635,0.0635,0,0,0.2894,0.2894,0,0,0.9755,0.9754,1,1,50.1,6.61,3.97,0,1,2025-10-01 19:22:15,22.1,74.3,1,0,0,1,1
2025-10-01 19:23:00,5.19,0.2889,237.32,0.4237,1.2711,233.62,239.23,239.13,409.51,416.03,407.65,411.06,1.2711,0.0,0.0,0.2877,0,0,0.0718,0.0718,0,0,0.297,0.297,0,0,0.9704,0.9702,1,1,50,6.61,3.97,0,1,2025-10-01 19:23:00,22.0,74,1,0,0,1,1
2025-10-01 19:23:45,5.23,3.3546,236.54,6.0108,18.0324,232.98,238.45,238.19,408.25,414.85,405.99,409.69,6.7468,5.6972,5.5884,1.3405,1.0967,0.9175,2.5695,0.8146,0.7953,0.9595,4.2615,1.5719,1.3585,1.3311,0.7938,0.8545,0.8095,0.691,50.1,6.66,4,1,1,2025-10-01 19:23:45,22.0,73.8,1,1,0,1,0
2025-10-01 19:24:30,5.27,3.335,236.6,5.9891,17.967299999999998,233.09,238.53,238.19,408.42,413.98,407.03,409.84,6.7352,5.66,5.5721,1.3355,1.0862,0.9133,2.5715,0.8188,0.795,0.9577,4.2472,1.5699,1.3501,1.3272,0.7919,0.8525,0.8069,0.6901,50.1,6.72,4.04,1,1,2025-10-01 19:24:30,21.9,73.4,1,1,0,1,0
2025-10-01 19:25:15,5.31,3.256,236.63,5.8953,17.686,232.99,238.81,238.09,408.4,414.55,406.63,409.77,6.6,5.5657,5.5203,1.3013,1.0655,0.8891,2.5633,0.813,0.7877,0.9626,4.1812,1.5377,1.3291,1.3143,0.7857,0.8481,0.804,0.6785,50.1,6.77,4.07,1,1,2025-10-01 19:25:15,22.1,73,1,1,0,1,0
2025-10-01 19:26:00,5.35,3.2238,236.91,5.8605,17.5815,233.27,239.08,238.39,408.52,415.34,407.19,410.31,6.5501,5.5636,5.4678,1.2943,1.0602,0.8692,2.5688,0.8056,0.7969,0.9663,4.1616,1.5279,1.3301,1.3035,0.782,0.8489,0.7993,0.6687,50.1,6.82,4.1,1,1,2025-10-01 19:26:00,21.9,72.6,1,1,0,1,0
2025-10-01 19:26:45,5.4,3.2249,236.93,5.864,17.592,233.34,239.62,237.84,408.57,415.42,407.15,410.32,6.5455,5.6058,5.4407,1.3001,1.0675,0.8573,2.5699,0.7955,0.8096,0.9648,4.1646,1.5273,1.3433,1.294,0.782,0.8529,0.7967,0.6642,50.1,6.88,4.13,1,1,2025-10-01 19:26:45,22.0,72.2,1,1,0,1,0
2025-10-01 19:27:30,5.44,3.1918,236.95,5.8256,17.4769,233.72,239.58,237.56,409.13,415.23,406.88,410.39,6.4796,5.584,5.4133,1.2879,1.0608,0.8431,2.5667,0.7912,0.8092,0.9663,4.1382,1.5144,1.3378,1.286,0.7792,0.852,0.795,0.6574,50.1,6.93,4.16,1,1,2025-10-01 19:27:30,21.9,71.9,1,1,0,1,0
2025-10-01 19:28:15,5.47,3.214,236.63,5.8483,17.544900000000002,233.03,239.13,237.73,407.97,415.28,406.32,409.81,6.5291,5.6077,5.4081,1.2983,1.066,0.8497,2.5548,0.7872,0.8075,0.96,4.1481,1.5215,1.341,1.2857,0.7828,0.855,0.7971,0.6627,50.1,6.98,4.19,1,1,2025-10-01 19:28:15,22.0,71.8,1,1,0,1,0
2025-10-01 19:29:00,5.51,3.2148,236.65,5.8488,17.5465,233.3,238.94,237.73,408.63,415,406.08,410.12,6.5457,5.6201,5.3807,1.3049,1.0641,0.8459,2.5541,0.7867,0.8132,0.9542,4.1491,1.5271,1.3429,1.2792,0.7829,0.8563,0.7945,0.6633,50.1,7.03,4.23,1,1,2025-10-01 19:29:00,21.8,71.6,1,1,0,1,0
2025-10-01 19:29:45,5.55,3.2123,236.8,5.8476,17.5428,233.51,239.2,237.71,408.98,415.41,406.09,410.1,6.5813,5.6156,5.3459,1.3132,1.058,0.841,2.5606,0.7918,0.8215,0.9473,4.1508,1.5368,1.3433,1.2708,0.7819,0.8563,0.7898,0.6639,50.1,7.08,4.26,1,1,2025-10-01 19:29:45,21.8,71.4,1,1,0,1,0
2025-10-01 19:30:30,5.59,3.1881,236.92,5.8207,17.4622,233.36,239.33,238.07,409.58,415.1,406.39,410.39,6.5548,5.5641,5.3433,1.3005,1.047,0.8405,2.5668,0.7993,0.8172,0.9503,4.1334,1.5296,1.3317,1.2721,0.7789,0.8519,0.7883,0.6625,50.1,7.13,4.29,1,1,2025-10-01 19:30:30,21.8,71.3,1,1,0,1,0
2025-10-01 19:31:15,5.63,3.186,237.21,5.8192,17.4576,233.32,239.44,238.87,409.46,415.75,407.38,410.73,6.5358,5.5442,5.3776,1.2925,1.0485,0.845,2.5742,0.8036,0.8081,0.9625,4.137,1.5249,1.3275,1.2845,0.7778,0.8492,0.792,0.6597,50.1,7.18,4.32,1,1,2025-10-01 19:31:15,21.8,71.2,1,1,0,1,0
2025-10-01 19:32:00,5.67,3.1432,237.62,5.7721,17.3164,233.8,240.17,238.89,410.34,416.78,407.6,411.34,6.4831,5.5135,5.3198,1.2827,1.0357,0.8248,2.5831,0.8014,0.8196,0.962,4.1108,1.5157,1.3242,1.2708,0.7725,0.848,0.7841,0.6509,50.1,7.24,4.36,1,1,2025-10-01 19:32:00,21.7,71.1,1,1,0,1,0
2025-10-01 19:32:45,5.71,3.1854,237.54,5.8195,17.4586,233.85,239.91,238.86,409.71,416.41,408.18,411.37,6.5544,5.5426,5.3616,1.2982,1.0436,0.8436,2.5857,0.8086,0.8183,0.9588,4.1431,1.5327,1.3297,1.2807,0.7764,0.8488,0.7869,0.6605,50.1,7.29,4.39,1,1,2025-10-01 19:32:45,21.7,70.9,1,1,0,1,0
2025-10-01 19:33:30,5.75,1.959,237.73,4.5519,13.6559,233.85,240.27,239.09,410.14,416.87,408.32,411.68,5.0862,4.2367,4.333,0.8931,0.6307,0.4352,2.5151,0.7825,0.7957,0.9369,3.2433,1.1894,1.018,1.036,0.6144,0.7521,0.6211,0.4212,50,7.34,4.42,1,1,2025-10-01 19:33:30,21.7,70.7,1,1,0,1,0
2025-10-01 19:34:15,5.76,0.2847,238.53,0.4132,1.2396,234.83,241.06,239.71,411.58,418.21,409.67,413.13,1.2396,0.0,0.0,0.2835,0,0,0.0642,0.0642,0,0,0.2911,0.2911,0,0,0.9755,0.9753,1,1,50.1,7.35,4.43,0,1,2025-10-01 19:34:15,21.6,70.5,1,0,0,1,1
2025-10-01 19:35:00,5.76,0.2843,238.48,0.413,1.239,234.84,240.86,239.75,411.03,418.98,409.18,413.09,1.239,0.0,0.0,0.2833,0,0,0.0645,0.0645,0,0,0.291,0.291,0,0,0.9752,0.975,1,1,50,7.35,4.43,0,1,2025-10-01 19:35:00,21.7,70.4,1,0,0,1,1
2025-10-01 19:35:45,5.76,0.2842,238.01,0.4126,1.2378,234.82,240.3,238.91,411.57,416.53,408.64,412.36,1.2378,0.0,0.0,0.283,0,0,0.0644,0.0644,0,0,0.2907,0.2907,0,0,0.9752,0.975,1,1,50,7.36,4.43,0,1,2025-10-01 19:35:45,21.6,70.2,1,0,0,1,1
2025-10-01 19:36:30,5.77,0.2844,238.41,0.4126,1.2379,234.9,240.75,239.59,412.03,417.6,409.21,412.92,1.2379,0.0,0.0,0.2831,0,0,0.0643,0.0643,0,0,0.2908,0.2908,0,0,0.9753,0.9751,1,1,50.1,7.36,4.43,0,1,2025-10-01 19:36:30,21.7,69.9,1,0,0,1,1
2025-10-01 19:37:15,5.77,0.2851,238.3,0.4134,1.2402,235.12,240.65,239.15,411.62,418.07,408.57,412.73,1.2402,0.0,0.0,0.2839,0,0,0.0646,0.0646,0,0,0.2916,0.2916,0,0,0.9752,0.975,1,1,50.1,7.36,4.43,0,1,2025-10-01 19:37:15,21.7,70.1,1,0,0,1,1
2025-10-01 19:38:00,5.77,0.2847,238.38,0.4129,1.2389,235.04,240.75,239.37,412.15,417.44,409.11,412.87,1.2389,0.0,0.0,0.2835,0,0,0.0644,0.0644,0,0,0.2912,0.2912,0,0,0.9753,0.9751,1,1,50.1,7.37,4.43,0,1,2025-10-01 19:38:00,21.6,69.9,1,0,0,1,1
2025-10-01 19:38:45,5.78,0.285,238.39,0.413,1.2391,235.2,240.79,239.2,411.61,417.53,409.61,412.83,1.2391,0.0,0.0,0.2838,0,0,0.0645,0.0645,0,0,0.2914,0.2914,0,0,0.9753,0.9751,1,1,50.1,7.37,4.43,0,1,2025-10-01 19:38:45,21.5,69.7,1,0,0,1,1
2025-10-01 19:39:30,5.78,0.2845,238.51,0.4125,1.2375,235.03,241.16,239.35,411.39,418.9,409.05,413.04,1.2375,0.0,0.0,0.2832,0,0,0.0642,0.0642,0,0,0.2908,0.2908,0,0,0.9755,0.9752,1,1,50.1,7.37,4.43,0,1,2025-10-01 19:39:30,21.6,69.6,1,0,0,1,1
2025-10-01 19:40:15,5.79,3.2211,237.87,5.8705,17.611600000000003,234.19,240.69,238.74,410.05,417.96,408.01,412.08,6.5542,5.6298,5.4276,1.3038,1.0697,0.8477,2.6062,0.8043,0.8264,0.9756,4.1858,1.5349,1.355,1.2958,0.7774,0.851,0.7913,0.6558,50.1,7.39,4.44,1,1,2025-10-01 19:40:15,21.6,69.5,1,1,0,1,0
2025-10-01 19:41:00,5.83,3.3656,237.96,6.0382,18.1147,234.08,240.8,239,410.05,418.22,408.2,412.1,6.6936,5.7992,5.6219,1.3394,1.124,0.9022,2.6202,0.807,0.8226,0.9907,4.3069,1.5668,1.3964,1.3436,0.789,0.8565,0.8069,0.6732,50.1,7.44,4.47,1,1,2025-10-01 19:41:00,21.5,69.4,1,1,0,1,0
2025-10-01 19:41:45,5.87,3.3145,238.22,5.9762,17.9286,234.36,240.87,239.44,411.13,417.31,409.42,412.62,6.6654,5.698,5.5652,1.3271,1.0968,0.8906,2.6226,0.8179,0.8188,0.9859,4.2671,1.5621,1.3725,1.3325,0.7842,0.8512,0.8013,0.6703,50.1,7.49,4.51,1,1,2025-10-01 19:41:45,21.6,69.2,1,1,0,1,0
2025-10-01 19:42:30,5.91,3.2625,238.01,5.9178,17.7535,234.16,240.54,239.33,410.37,417.75,408.62,412.29,6.5849,5.6686,5.5,1.3097,1.0849,0.8679,2.6125,0.808,0.8199,0.9846,4.2218,1.5419,1.3635,1.3163,0.7805,0.851,0.7978,0.6612,50.1,7.55,4.54,1,1,2025-10-01 19:42:30,21.5,68.9,1,1,0,1,0
2025-10-01 19:43:15,5.96,3.2312,237.99,5.8803,17.641000000000002,234.35,240.44,239.18,410.69,417.51,408.44,412.13,6.6014,5.6374,5.4022,1.3151,1.066,0.8502,2.608,0.8086,0.8314,0.968,4.1946,1.547,1.3555,1.2921,0.7781,0.8518,0.7885,0.6598,50,7.6,4.57,1,1,2025-10-01 19:43:15,21.4,68.4,1,1,0,1,0
2025-10-01 19:44:00,6,3.212,238.01,5.8548,17.5645,234.37,240.42,239.24,410.99,417.19,408.57,412.26,6.5854,5.5892,5.3899,1.3084,1.055,0.8485,2.6052,0.8126,0.8264,0.9662,4.1767,1.5434,1.3438,1.2895,0.7766,0.8495,0.7872,0.6598,50.1,7.65,4.6,1,1,2025-10-01 19:44:00,21.4,68.7,1,1,0,1,0
2025-10-01 19:44:45,6.04,3.2149,237.96,5.8625,17.5875,234.29,240.51,239.1,410.97,417.47,408.08,412.12,6.5581,5.6405,5.3889,1.3075,1.0676,0.8399,2.6047,0.8013,0.8313,0.972,4.1816,1.5365,1.3566,1.2885,0.7769,0.8526,0.7889,0.6537,50.1,7.71,4.64,1,1,2025-10-01 19:44:45,21.4,68.6,1,1,0,1,0
2025-10-01 19:45:30,6.08,3.2658,238.17,5.9249,17.7747,234.64,240.75,239.12,410.85,418.25,408.46,412.5,6.5933,5.7092,5.4722,1.3178,1.0885,0.8596,2.6185,0.8044,0.833,0.9811,4.2301,1.5471,1.3745,1.3085,0.7801,0.8535,0.7941,0.6589,50.1,7.76,4.67,1,1,2025-10-01 19:45:30,21.3,68.3,1,1,0,1,0
2025-10-01 19:46:15,6.12,3.3045,238.1,5.9714,17.9142,234.86,240.98,238.47,411.09,417.51,408.62,412.45,6.6303,5.786,5.4979,1.3343,1.1065,0.8637,2.6202,0.7968,0.8422,0.9812,4.2626,1.5572,1.3943,1.3111,0.7835,0.8585,0.7957,0.6607,50.1,7.81,4.71,1,1,2025-10-01 19:46:15,21.4,68.8,1,1,0,1,0
2025-10-01 19:47:00,6.16,3.3326,238.11,6.0067,18.0201,234.63,241.01,238.7,411.07,417.94,408.27,412.43,6.6734,5.8325,5.5142,1.3451,1.1176,0.87,2.6245,0.7953,0.8466,0.9826,4.2877,1.5658,1.4057,1.3162,0.7856,0.8607,0.797,0.6628,50.1,7.86,4.74,1,1,2025-10-01 19:47:00,21.4,68.7,1,1,0,1,0
2025-10-01 19:47:45,6.2,3.3298,238.1,6.0021,18.0064,234.88,240.88,238.55,411.26,417.4,408.56,412.49,6.689,5.8084,5.509,1.3474,1.1097,0.8727,2.6245,0.8014,0.8458,0.9773,4.2844,1.5711,1.3991,1.3142,0.7853,0.8594,0.7953,0.666,50,7.91,4.77,1,1,2025-10-01 19:47:45,21.3,68.6,1,1,0,1,0
2025-10-01 19:48:30,6.24,3.3405,238.27,6.0147,18.0442,234.85,241.03,238.95,411.13,418.03,408.97,412.71,6.6783,5.8056,5.5603,1.3415,1.1158,0.8832,2.6314,0.8063,0.838,0.9871,4.2964,1.5684,1.3993,1.3286,0.7855,0.857,0.7996,0.6668,50,7.97,4.8,1,1,2025-10-01 19:48:30,21.3,68.7,1,1,0,1,0
2025-10-01 19:49:15,6.28,3.3032,238.25,5.9723,17.916900000000002,234.62,241.03,239.11,411.46,417.75,408.79,412.67,6.6389,5.7633,5.5147,1.3297,1.1032,0.8703,2.628,0.8051,0.8377,0.9852,4.2654,1.5576,1.3891,1.3186,0.7825,0.8554,0.7964,0.662,50,8.02,4.83,1,1,2025-10-01 19:49:15,21.3,68.6,1,1,0,1,0
2025-10-01 19:50:00,6.33,3.3118,238.45,5.9797,17.9391,235.12,240.91,239.32,411.73,418.07,409.22,413.01,6.7165,5.7293,5.4933,1.3447,1.089,0.8781,2.6366,0.8215,0.8419,0.9732,4.2741,1.5792,1.3802,1.3147,0.7823,0.8533,0.7911,0.6698,50,8.08,4.87,1,1,2025-10-01 19:50:00,21.3,68.4,1,1,0,1,0
2025-10-01 19:50:45,6.37,3.2633,238.57,5.9213,17.764,235.2,240.94,239.57,411.97,417.93,409.75,413.19,6.6026,5.6624,5.499,1.3156,1.0792,0.8685,2.6323,0.8191,0.8282,0.9851,4.2346,1.5529,1.3643,1.3174,0.7783,0.8489,0.7933,0.6613,50,8.13,4.9,1,1,2025-10-01 19:50:45,21.3,68.4,1,1,0,1,0
2025-10-01 19:51:30,6.41,3.2697,238.66,5.9291,17.7875,235.41,240.91,239.66,411.68,418.24,410.19,413.47,6.6284,5.6721,5.487,1.3233,1.0786,0.8678,2.6358,0.8206,0.8327,0.9825,4.2419,1.5604,1.3665,1.315,0.7785,0.8498,0.7915,0.6619,50,8.18,4.93,1,1,2025-10-01 19:51:30,21.2,68.3,1,1,0,1,0
2025-10-01 19:52:15,6.45,3.2486,238.83,5.9042,17.712699999999998,235.54,241.03,239.93,412.14,418.32,410.56,413.58,6.636,5.6025,5.4742,1.3173,1.0606,0.8706,2.6431,0.8354,0.8294,0.9783,4.2268,1.563,1.3504,1.3134,0.7756,0.8445,0.7877,0.6647,50,8.24,4.97,1,1,2025-10-01 19:52:15,21.2,68.3,1,1,0,1,0
2025-10-01 19:53:00,6.49,3.2134,238.85,5.8657,17.5972,235.32,241.18,240.06,412.14,418.74,410.25,413.69,6.5152,5.5975,5.4845,1.2916,1.0658,0.856,2.6384,0.8205,0.8226,0.9952,4.1998,1.5332,1.35,1.3166,0.7728,0.844,0.7916,0.652,50,8.29,5,1,1,2025-10-01 19:53:00,21.2,68.2,1,1,0,1,0
2025-10-01 19:53:45,6.53,3.2151,239.17,5.8702,17.610599999999998,235.76,241.53,240.24,412.67,419.64,410.48,414.1,6.5195,5.6138,5.4773,1.2957,1.0671,0.8523,2.6488,0.8212,0.8304,0.9972,4.2088,1.537,1.3559,1.3159,0.7718,0.8446,0.7892,0.6496,50.1,8.34,5.03,1,1,2025-10-01 19:53:45,21.2,68.1,1,1,0,1,0
2025-10-01 19:55:46,7.03,3.2066,239.85,5.8745,17.6237,236.24,242.28,241.05,413.68,420.71,411.95,415.49,6.4791,5.6157,5.5289,1.283,1.0693,0.8543,2.6815,0.8287,0.8349,1.0179,4.2239,1.5306,1.3606,1.3327,0.7671,0.84,0.7881,0.6428,50,8.99,5.44,1,1,2025-10-01 19:55:46,21.8,77.4,1,1,0,1,0
2025-10-01 19:55:58,6.58,0.2887,240.64,0.4167,1.2501,237.87,242.94,241.12,414.32,422.82,413.24,416.89,1.2501,0.0,0.0,0.2874,0,0,0.0739,0.0739,0,0,0.2974,0.2974,0,0,0.9687,0.9685,1,1,50.1,8.4,5.07,0,1,2025-10-01 19:55:58,21.1,68,1,0,0,1,1
2025-10-01 19:56:43,6.58,0.2908,241.08,0.4177,1.2532,238.4,243.29,241.56,416.2,422.98,413.5,417.64,1.2532,0.0,0.0,0.2894,0,0,0.0718,0.0718,0,0,0.2988,0.2988,0,0,0.9708,0.9705,1,1,50.1,8.41,5.08,0,1,2025-10-01 19:56:43,21.1,69.2,1,0,0,1,1
2025-10-01 19:57:28,6.59,0.2902,241.07,0.4169,1.2508,238.09,243.32,241.82,415.69,423.11,413.85,417.57,1.2508,0.0,0.0,0.2888,0,0,0.0702,0.0702,0,0,0.2978,0.2978,0,0,0.972,0.9717,1,1,50.1,8.41,5.08,0,1,2025-10-01 19:57:28,21.1,69.9,1,0,0,1,1
2025-10-01 19:58:13,6.6,3.5447,240.02,6.2655,18.7965,236.52,242.35,241.21,413.62,421.35,412.24,415.67,6.8966,5.9942,5.9057,1.389,1.1815,0.9742,2.7209,0.8489,0.8382,1.0339,4.5084,1.6312,1.4527,1.4245,0.7932,0.8532,0.8156,0.6858,50,8.43,5.08,1,1,2025-10-01 19:58:13,21.1,71.7,1,1,0,1,0
2025-10-01 19:58:58,6.64,3.3596,240.27,6.0571,18.1714,236.63,242.76,241.42,414.25,421.68,412.55,416.21,6.6753,5.7971,5.699,1.3326,1.1206,0.9065,2.7159,0.8416,0.8446,1.0297,4.3627,1.5796,1.4073,1.3759,0.7776,0.8454,0.7985,0.6607,50,8.48,5.12,1,1,2025-10-01 19:58:58,21.2,73,1,1,0,1,0
2025-10-01 19:59:43,6.68,3.2838,240.12,5.9699,17.9098,236.45,242.76,241.17,413.64,421.44,412.66,415.87,6.5271,5.7114,5.6713,1.295,1.1039,0.8849,2.7044,0.834,0.8324,1.038,4.2976,1.5433,1.3865,1.3677,0.7719,0.8407,0.7984,0.6487,50,8.54,5.15,1,1,2025-10-01 19:59:43,21.2,73.9,1,1,0,1,0
2025-10-01 20:00:28,6.72,3.2571,240.2,5.9431,17.8293,236.9,242.9,240.81,414.06,421.57,412.49,416.08,6.4897,5.7572,5.5824,1.2989,1.1045,0.8538,2.7013,0.8167,0.8516,1.033,4.2801,1.5374,1.3984,1.3443,0.7697,0.8465,0.7919,0.637,50,8.59,5.18,1,1,2025-10-01 20:00:28,21.4,74.7,1,1,0,1,0
2025-10-01 20:01:13,6.76,3.2373,240.27,5.9164,17.749299999999998,237.17,242.95,240.71,414.58,421.59,412.34,416.22,6.5709,5.7144,5.464,1.3173,1.0787,0.8413,2.7005,0.8263,0.8681,1.0061,4.262,1.5584,1.3883,1.3152,0.7679,0.8471,0.779,0.6414,50,8.64,5.22,1,1,2025-10-01 20:01:13,21.5,75.4,1,1,0,1,0
2025-10-01 20:01:58,6.8,3.2179,240.45,5.8846,17.6538,236.99,242.94,241.43,414.74,421.61,413.08,416.45,6.5056,5.6268,5.5214,1.2937,1.0714,0.8528,2.6952,0.8326,0.843,1.0195,4.2418,1.5418,1.367,1.333,0.7666,0.8409,0.7858,0.6415,50.1,8.7,5.25,1,1,2025-10-01 20:01:58,21.5,76,1,1,0,1,0
2025-10-01 20:02:43,6.84,3.2199,240.31,5.8903,17.6711,236.79,242.79,241.37,414.59,421.61,412.52,416.3,6.5189,5.6534,5.4988,1.2982,1.0732,0.8484,2.6949,0.829,0.8499,1.016,4.2434,1.5436,1.3726,1.3272,0.7668,0.8428,0.7839,0.6409,50,8.75,5.29,1,1,2025-10-01 20:02:43,21.6,76.5,1,1,0,1,0
2025-10-01 20:03:28,6.88,3.1986,240.49,5.8636,17.590899999999998,237.03,242.95,241.49,414.58,422.26,412.77,416.53,6.5052,5.6138,5.4719,1.2939,1.0621,0.8427,2.6951,0.8324,0.8498,1.013,4.2272,1.5419,1.3639,1.3214,0.7647,0.8409,0.7808,0.6395,50,8.8,5.32,1,1,2025-10-01 20:03:28,21.6,77.1,1,1,0,1,0
2025-10-01 20:04:13,6.88,3.1986,240.49,5.8636,17.590899999999998,237.03,242.95,241.49,414.58,422.26,412.77,416.53,6.5052,5.6138,5.4719,1.2939,1.0621,0.8427,2.6951,0.8324,0.8498,1.013,4.2272,1.5419,1.3639,1.3214,0.7647,0.8409,0.7808,0.6395,50,8.8,5.32,1,1,2025-10-01 20:04:13,21.7,77.8,1,1,0,1,0
2025-10-01 20:04:58,6.96,3.1892,239.86,5.8483,17.545099999999998,236.15,242.31,241.12,413.95,420.52,411.88,415.36,6.4993,5.5771,5.4687,1.2867,1.0561,0.8464,2.6744,0.8307,0.8372,1.0065,4.2048,1.5348,1.3514,1.3186,0.7662,0.8401,0.7836,0.6436,50.1,8.91,5.39,1,1,2025-10-01 20:04:58,21.8,77.9,1,1,0,1,0
2025-10-01 20:07:36,7.1,3.1849,239.99,5.8484,17.5454,235.84,242.53,241.62,413.43,420.73,412.91,415.65,6.3949,5.5426,5.6079,1.2529,1.0678,0.8642,2.6826,0.8341,0.81,1.0385,4.2074,1.5082,1.3442,1.355,0.7648,0.8324,0.7967,0.6396,50,9.09,5.5,1,1,2025-10-01 20:08:11,,,1,1,0,1,0
2025-10-01 20:08:11,10.18,3.2739,240.51,5.9537,17.8613,236.5,242.98,242.06,414.9,421.54,413.32,416.64,6.5293,5.7608,5.5712,1.3083,1.1068,0.8587,2.6996,0.8145,0.8507,1.0344,4.2925,1.5442,1.3998,1.3486,0.7715,0.8489,0.7928,0.6387,50,13.09,7.97,1,1,2025-10-01 20:08:11,,,1,1,0,1,0
