start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 21:27:06,2025-09-30 21:39:04,0 days 00:11:58,19.0,15.1,17.073,0.81,4.061,18.042,4.442,4.582
2025-09-30 22:03:04,2025-09-30 22:15:49,0 days 00:12:45,19.0,15.1,17.018,0.83,3.906,18.013,4.612,4.575
2025-09-30 22:38:23,2025-09-30 22:51:30,0 days 00:13:07,19.0,15.0,16.988,0.85,3.888,17.998,4.629,4.572
2025-09-30 23:14:45,2025-09-30 23:26:52,0 days 00:12:07,19.0,15.1,17.212,0.81,4.011,18.113,4.516,4.599
2025-09-30 23:50:28,2025-10-01 00:02:28,0 days 00:12:00,19.0,15.1,17.081,0.79,3.95,18.046,4.569,4.583
2025-10-01 00:26:28,2025-10-01 00:39:41,0 days 00:13:13,19.0,15.2,17.025,0.88,3.995,18.017,4.51,4.576
2025-10-01 01:02:56,2025-10-01 01:15:41,0 days 00:12:45,19.0,15.2,16.907,0.86,4.047,17.956,4.437,4.562
2025-10-01 01:34:33,2025-10-01 01:47:17,0 days 00:12:44,19.0,15.1,17.14,0.87,4.099,18.076,4.409,4.59
2025-10-01 02:10:53,2025-10-01 02:23:38,0 days 00:12:45,19.0,15.1,16.971,0.82,3.859,17.99,4.662,4.57
2025-10-01 02:48:07,2025-10-01 03:00:50,0 days 00:12:43,19.0,15.1,16.9,0.81,3.822,17.953,4.698,4.561
2025-10-01 03:24:05,2025-10-01 03:37:35,0 days 00:13:30,19.1,15.6,16.756,0.89,3.956,17.879,4.52,4.543
2025-10-01 03:59:48,2025-10-01 04:14:03,0 days 00:14:15,19.1,15.2,17.021,0.88,3.705,18.015,4.862,4.576
2025-10-01 04:33:33,2025-10-01 04:49:01,0 days 00:15:28,19.1,15.2,17.294,1.0,3.879,18.156,4.68,4.609
2025-10-01 05:10:46,2025-10-01 05:23:31,0 days 00:12:45,19.0,15.1,17.112,0.85,4.0,18.062,4.515,4.587
2025-10-01 05:46:08,2025-10-01 05:59:37,0 days 00:13:29,19.0,15.1,17.006,0.89,3.96,18.007,4.547,4.574
2025-10-01 06:20:58,2025-10-01 06:33:43,0 days 00:12:45,19.1,15.2,17.165,0.86,4.047,18.089,4.47,4.593
2025-10-01 06:54:50,2025-10-01 07:08:19,0 days 00:13:29,19.5,15.2,17.188,0.95,4.227,18.101,4.282,4.596
2025-10-01 07:31:10,2025-10-01 07:43:55,0 days 00:12:45,19.1,15.2,17.319,0.83,3.906,18.168,4.651,4.612
2025-10-01 08:06:33,2025-10-01 08:20:25,0 days 00:13:52,19.0,15.1,17.035,0.91,3.937,18.022,4.577,4.578
2025-10-01 08:42:11,2025-10-01 08:54:55,0 days 00:12:44,19.0,15.0,16.833,0.82,3.864,17.919,4.638,4.553
2025-10-01 10:41:40,2025-10-01 10:54:25,0 days 00:12:45,19.1,15.1,16.944,0.85,4.0,17.975,4.494,4.566
2025-10-01 11:17:40,2025-10-01 11:30:25,0 days 00:12:45,19.1,15.1,16.953,0.87,4.094,17.98,4.392,4.567
2025-10-01 11:55:10,2025-10-01 12:08:40,0 days 00:13:30,19.0,15.1,16.856,0.93,4.133,17.93,4.338,4.556
2025-10-01 12:33:25,2025-10-01 12:46:55,0 days 00:13:30,19.0,15.1,16.872,0.93,4.133,17.939,4.34,4.558
2025-10-01 13:10:55,2025-10-01 13:23:40,0 days 00:12:45,19.0,15.2,16.912,0.9,4.235,17.959,4.24,4.563
2025-10-01 13:46:55,2025-10-01 14:01:10,0 days 00:14:15,19.0,15.1,17.067,0.97,4.084,18.038,4.417,4.581
2025-10-01 14:19:10,2025-10-01 14:38:40,0 days 00:19:30,19.5,15.7,17.204,1.34,4.123,18.109,4.392,4.598
2025-10-01 14:58:10,2025-10-01 15:14:40,0 days 00:16:30,19.5,15.6,17.167,1.09,3.964,18.09,4.564,4.594
2025-10-01 15:35:40,2025-10-01 15:50:40,0 days 00:15:00,19.1,15.0,16.9,1.02,4.08,17.953,4.4,4.561
2025-10-01 16:11:40,2025-10-01 16:28:10,0 days 00:16:30,19.5,15.2,16.8,1.19,4.327,17.902,4.137,4.549
2025-10-01 16:47:40,2025-10-01 17:04:55,0 days 00:17:15,19.1,15.6,17.025,1.2,4.174,18.017,4.317,4.576
2025-10-01 17:24:25,2025-10-01 17:40:55,0 days 00:16:30,19.1,15.2,16.91,1.09,3.964,17.958,4.531,4.562
2025-10-01 18:01:55,2025-10-01 18:16:10,0 days 00:14:15,19.0,15.1,16.883,0.94,3.958,17.945,4.534,4.559
2025-10-01 18:37:55,2025-10-01 18:54:25,0 days 00:16:30,19.0,15.2,16.888,1.13,4.109,17.947,4.368,4.559
2025-10-01 19:16:55,2025-10-01 19:29:40,0 days 00:12:45,18.9,15.2,16.66,0.85,4.0,17.831,4.458,4.532
2025-10-01 19:51:25,2025-10-01 20:06:25,0 days 00:15:00,19.0,15.1,16.935,1.06,4.24,17.971,4.238,4.565
2025-10-01 20:28:55,2025-10-01 20:43:55,0 days 00:15:00,19.0,14.9,16.826,1.04,4.16,17.915,4.307,4.552
2025-10-01 21:06:25,2025-10-01 21:20:40,0 days 00:14:15,19.5,15.1,17.039,0.95,4.0,18.024,4.506,4.578
2025-10-01 21:42:25,2025-10-01 21:56:40,0 days 00:14:15,19.0,15.1,17.005,0.94,3.958,18.007,4.55,4.574
2025-10-01 22:18:25,2025-10-01 22:32:40,0 days 00:14:15,19.1,15.1,16.689,0.96,4.042,17.846,4.415,4.535
2025-10-01 22:54:25,2025-10-01 23:08:40,0 days 00:14:15,19.0,15.0,16.935,0.96,4.042,17.971,4.446,4.565
2025-10-01 23:31:10,2025-10-01 23:45:25,0 days 00:14:15,19.1,15.0,16.758,0.96,4.042,17.88,4.424,4.544
2025-10-02 00:09:25,2025-10-02 00:22:55,0 days 00:13:30,19.0,15.1,16.617,0.94,4.178,17.808,4.263,4.527
2025-10-02 00:46:55,2025-10-02 01:00:25,0 days 00:13:30,19.0,15.1,17.119,0.87,3.867,18.065,4.672,4.588
2025-10-02 01:23:40,2025-10-02 01:40:55,0 days 00:17:15,19.0,15.7,17.089,1.17,4.07,18.05,4.435,4.584
2025-10-02 01:58:55,2025-10-02 02:12:25,0 days 00:13:30,19.6,15.7,17.635,0.89,3.956,18.331,4.634,4.651
2025-10-02 02:33:25,2025-10-02 02:47:40,0 days 00:14:15,19.1,15.6,17.147,0.98,4.126,18.08,4.382,4.591
2025-10-02 03:08:40,2025-10-02 03:20:40,0 days 00:12:00,19.1,15.1,16.96,0.79,3.95,17.984,4.553,4.568
2025-10-02 03:41:40,2025-10-02 03:57:25,0 days 00:15:45,19.0,15.2,17.094,1.04,3.962,18.053,4.557,4.585
2025-10-02 04:10:55,2025-10-02 04:33:25,0 days 00:22:30,19.1,15.1,17.073,1.55,4.133,18.042,4.365,4.582
2025-10-02 04:50:40,2025-10-02 05:16:10,0 days 00:25:30,19.0,15.6,16.644,1.75,4.118,17.822,4.328,4.53
