start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-10-01 12:25:13,2025-10-01 12:35:43,0 days 00:10:30,19.0,17.4,18.415,0.6,3.429,18.738,5.465,4.747
2025-10-01 13:10:58,2025-10-01 13:22:13,0 days 00:11:15,19.0,17.4,18.436,0.63,3.36,18.748,5.58,4.75
2025-10-01 13:58:58,2025-10-01 14:09:28,0 days 00:10:30,19.0,17.4,18.429,0.56,3.2,18.745,5.858,4.749
2025-10-01 14:40:58,2025-10-01 14:52:13,0 days 00:11:15,19.5,17.4,18.533,0.6,3.2,18.8,5.875,4.762
2025-10-01 15:31:13,2025-10-01 15:41:43,0 days 00:10:30,19.1,17.4,18.543,0.59,3.371,18.805,5.578,4.763
2025-10-01 16:23:43,2025-10-01 16:33:28,0 days 00:09:45,19.1,17.5,18.527,0.54,3.323,18.796,5.656,4.761
2025-10-01 17:14:31,2025-10-01 17:25:01,0 days 00:10:30,19.1,17.4,18.53,0.55,3.143,18.798,5.981,4.762
2025-10-01 18:10:46,2025-10-01 18:20:31,0 days 00:09:45,19.1,17.4,18.483,0.5,3.077,18.773,6.101,4.756
2025-10-01 19:07:46,2025-10-01 19:17:31,0 days 00:09:45,19.1,17.4,18.531,0.51,3.138,18.798,5.99,4.762
2025-10-01 20:08:31,2025-10-01 20:18:16,0 days 00:09:45,19.5,17.5,18.586,0.5,3.077,18.827,6.119,4.769
2025-10-01 21:11:31,2025-10-01 21:21:16,0 days 00:09:45,19.5,17.5,18.692,0.5,3.077,18.883,6.137,4.782
2025-10-01 22:14:31,2025-10-01 22:24:16,0 days 00:09:45,19.5,17.4,18.638,0.49,3.015,18.855,6.253,4.775
2025-10-01 23:17:31,2025-10-01 23:27:16,0 days 00:09:45,19.5,17.5,18.731,0.5,3.077,18.903,6.144,4.787
2025-10-02 00:22:01,2025-10-02 00:31:01,0 days 00:09:00,19.5,17.5,18.683,0.48,3.2,18.878,5.899,4.781
2025-10-02 01:28:46,2025-10-02 01:38:31,0 days 00:09:45,19.5,17.4,18.692,0.49,3.015,18.883,6.262,4.782
2025-10-02 02:42:16,2025-10-02 02:51:16,0 days 00:09:00,19.5,17.4,18.658,0.45,3.0,18.865,6.288,4.778
2025-10-02 04:00:09,2025-10-02 04:09:09,0 days 00:09:00,19.5,17.5,18.775,0.45,3.0,18.927,6.309,4.792
