start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-10-01 15:53:03,2025-10-01 15:57:33,0 days 00:04:30,19.8,18.9,19.567,0.3,4.0,19.346,4.837,4.892
2025-10-01 16:29:48,2025-10-01 16:34:18,0 days 00:04:30,19.8,18.9,19.567,0.29,3.867,19.346,5.003,4.892
2025-10-01 17:08:48,2025-10-01 17:14:03,0 days 00:05:15,19.8,18.8,19.6,0.33,3.771,19.364,5.134,4.896
2025-10-01 17:46:18,2025-10-01 17:50:48,0 days 00:04:30,19.8,18.9,19.55,0.29,3.867,19.337,5.001,4.889
2025-10-01 18:24:33,2025-10-01 18:29:48,0 days 00:05:15,19.8,18.8,19.583,0.3,3.429,19.355,5.645,4.894
2025-10-01 19:07:18,2025-10-01 19:12:33,0 days 00:05:15,19.8,18.8,19.471,0.29,3.314,19.295,5.822,4.88
2025-10-01 19:49:18,2025-10-01 19:54:33,0 days 00:05:15,19.8,18.8,19.514,0.3,3.429,19.318,5.635,4.885
2025-10-01 20:28:18,2025-10-01 20:33:33,0 days 00:05:15,19.8,18.8,19.471,0.3,3.429,19.295,5.628,4.88
2025-10-01 21:04:18,2025-10-01 21:08:48,0 days 00:04:30,19.8,18.9,19.567,0.27,3.6,19.346,5.374,4.892
2025-10-01 21:47:03,2025-10-01 21:51:33,0 days 00:04:30,19.8,18.8,19.5,0.26,3.467,19.311,5.57,4.883
2025-10-01 22:30:33,2025-10-01 22:35:03,0 days 00:04:30,19.8,18.9,19.567,0.27,3.6,19.346,5.374,4.892
2025-10-01 23:15:33,2025-10-01 23:20:48,0 days 00:05:15,19.8,18.8,19.514,0.29,3.314,19.318,5.829,4.885
2025-10-01 23:59:03,2025-10-02 00:04:18,0 days 00:05:15,19.8,18.8,19.467,0.3,3.429,19.293,5.627,4.879
2025-10-02 00:41:03,2025-10-02 00:46:18,0 days 00:05:15,19.8,18.8,19.471,0.29,3.314,19.295,5.822,4.88
2025-10-02 01:17:03,2025-10-02 01:21:33,0 days 00:04:30,19.7,18.8,19.38,0.24,3.2,19.247,6.015,4.868
2025-10-02 02:05:03,2025-10-02 02:09:33,0 days 00:04:30,19.8,18.8,19.567,0.25,3.333,19.346,5.804,4.892
2025-10-02 02:52:18,2025-10-02 02:56:48,0 days 00:04:30,19.8,18.9,19.567,0.26,3.467,19.346,5.581,4.892
2025-10-02 03:42:33,2025-10-02 03:46:18,0 days 00:03:45,19.8,18.9,19.52,0.21,3.36,19.321,5.75,4.886
2025-10-02 04:20:03,2025-10-02 04:24:33,0 days 00:04:30,19.7,18.8,19.4,0.25,3.333,19.257,5.777,4.871
2025-10-02 04:54:33,2025-10-02 04:59:03,0 days 00:04:30,19.7,18.8,19.417,0.26,3.467,19.266,5.558,4.873
