start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 14:49:26,2025-09-30 15:03:03,0 days 00:13:37,18.2,15.6,17.165,0.77,3.393,18.089,5.331,4.593
2025-09-30 15:11:40,2025-09-30 15:28:07,0 days 00:16:27,18.2,15.4,16.739,0.94,3.429,17.871,5.212,4.541
2025-09-30 15:39:22,2025-09-30 15:52:07,0 days 00:12:45,18.3,15.5,16.994,0.71,3.341,18.001,5.388,4.572
2025-09-30 16:02:37,2025-09-30 16:28:33,0 days 00:25:56,18.2,15.2,16.483,1.5,3.47,17.741,5.112,4.51
2025-09-30 16:40:33,2025-09-30 16:59:18,0 days 00:18:45,18.3,15.4,16.748,1.04,3.328,17.875,5.371,4.543
2025-09-30 17:10:40,2025-09-30 17:25:39,0 days 00:14:59,18.2,15.4,16.724,0.87,3.484,17.863,5.127,4.54
2025-09-30 17:41:46,2025-09-30 17:56:01,0 days 00:14:15,18.4,15.5,16.983,0.77,3.242,17.996,5.551,4.571
2025-09-30 18:09:31,2025-09-30 18:19:44,0 days 00:10:13,18.2,15.6,16.992,0.57,3.347,18.0,5.377,4.572
2025-09-30 18:33:13,2025-09-30 18:46:43,0 days 00:13:30,18.3,15.4,16.8,0.75,3.333,17.902,5.371,4.549
2025-09-30 19:00:13,2025-09-30 19:13:43,0 days 00:13:30,18.1,15.5,16.859,0.73,3.244,17.932,5.527,4.556
2025-09-30 19:26:56,2025-09-30 19:40:25,0 days 00:13:29,18.3,15.5,16.95,0.78,3.471,17.979,5.18,4.567
2025-09-30 19:53:55,2025-09-30 20:07:25,0 days 00:13:30,18.3,15.6,17.125,0.77,3.422,18.068,5.28,4.588
2025-09-30 20:21:02,2025-09-30 20:35:59,0 days 00:14:57,18.2,15.6,17.25,0.85,3.411,18.133,5.315,4.604
2025-09-30 20:49:06,2025-09-30 21:02:36,0 days 00:13:30,18.3,15.5,16.871,0.77,3.422,17.938,5.242,4.558
2025-09-30 21:18:21,2025-09-30 21:29:19,0 days 00:10:58,18.3,15.6,17.162,0.64,3.502,18.087,5.166,4.593
2025-09-30 21:43:33,2025-09-30 21:55:33,0 days 00:12:00,18.3,15.6,16.993,0.66,3.3,18.001,5.455,4.572
2025-09-30 22:10:33,2025-09-30 22:24:48,0 days 00:14:15,18.3,15.3,16.872,0.77,3.242,17.939,5.533,4.558
2025-09-30 22:38:47,2025-09-30 22:50:01,0 days 00:11:14,18.2,15.6,16.875,0.65,3.472,17.94,5.167,4.558
2025-09-30 23:02:46,2025-09-30 23:15:31,0 days 00:12:45,18.1,15.5,17.047,0.7,3.294,18.028,5.473,4.579
2025-09-30 23:29:08,2025-09-30 23:40:45,0 days 00:11:37,18.2,15.6,17.091,0.65,3.357,18.051,5.377,4.584
2025-09-30 23:53:28,2025-10-01 00:06:58,0 days 00:13:30,18.3,15.3,16.82,0.72,3.2,17.912,5.598,4.551
2025-10-01 00:21:13,2025-10-01 00:33:20,0 days 00:12:07,18.4,15.6,17.014,0.69,3.417,18.012,5.272,4.575
2025-10-01 00:47:32,2025-10-01 01:05:53,0 days 00:18:21,18.3,15.4,16.435,1.02,3.335,17.716,5.312,4.505
2025-10-01 01:17:53,2025-10-01 01:34:23,0 days 00:16:30,18.4,15.5,16.811,0.92,3.345,17.907,5.353,4.55
2025-10-01 01:45:22,2025-10-01 02:01:52,0 days 00:16:30,18.2,15.4,16.747,0.92,3.345,17.875,5.343,4.542
2025-10-01 02:16:51,2025-10-01 02:31:06,0 days 00:14:15,18.4,15.4,16.944,0.76,3.2,17.976,5.617,4.566
2025-10-01 02:45:28,2025-10-01 02:59:42,0 days 00:14:14,18.4,15.4,16.919,0.82,3.457,17.963,5.197,4.563
2025-10-01 03:14:18,2025-10-01 03:27:48,0 days 00:13:30,18.3,15.5,16.987,0.75,3.333,17.998,5.399,4.572
2025-10-01 03:39:48,2025-10-01 03:55:17,0 days 00:15:29,18.3,15.5,16.945,0.85,3.294,17.976,5.457,4.566
2025-10-01 04:08:00,2025-10-01 04:25:15,0 days 00:17:15,18.4,15.4,16.735,0.95,3.304,17.869,5.408,4.541
2025-10-01 04:39:30,2025-10-01 04:56:30,0 days 00:17:00,18.3,15.5,16.886,0.95,3.353,17.946,5.352,4.559
2025-10-01 05:10:44,2025-10-01 05:25:44,0 days 00:15:00,18.3,15.5,16.688,0.82,3.28,17.845,5.441,4.535
2025-10-01 05:39:14,2025-10-01 05:53:36,0 days 00:14:22,18.3,15.4,16.811,0.79,3.299,17.908,5.428,4.55
2025-10-01 06:07:05,2025-10-01 06:47:58,0 days 00:40:53,18.4,15.4,16.216,2.3,3.375,17.605,5.216,4.478
2025-10-01 07:04:58,2025-10-01 07:19:11,0 days 00:14:13,18.4,15.4,16.856,0.85,3.587,17.93,4.998,4.556
2025-10-01 07:34:11,2025-10-01 07:51:26,0 days 00:17:15,18.4,15.4,16.57,0.97,3.374,17.785,5.271,4.521
2025-10-01 08:05:25,2025-10-01 08:21:09,0 days 00:15:44,18.4,15.3,16.835,0.9,3.432,17.92,5.221,4.553
2025-10-01 08:33:54,2025-10-01 08:49:39,0 days 00:15:45,18.3,15.4,16.758,0.92,3.505,17.88,5.102,4.544
2025-10-01 10:25:12,2025-10-01 10:50:42,0 days 00:25:30,18.2,15.3,16.447,1.48,3.482,17.722,5.089,4.506
2025-10-01 11:07:12,2025-10-01 11:25:12,0 days 00:18:00,18.5,15.3,16.677,1.06,3.533,17.839,5.049,4.534
2025-10-01 11:38:42,2025-10-01 11:55:57,0 days 00:17:15,18.3,15.3,16.762,1.02,3.548,17.882,5.04,4.544
2025-10-01 12:09:27,2025-10-01 12:25:12,0 days 00:15:45,18.3,15.4,16.763,0.93,3.543,17.883,5.048,4.544
2025-10-01 12:37:57,2025-10-01 12:54:27,0 days 00:16:30,18.3,15.6,16.841,1.0,3.636,17.923,4.929,4.554
2025-10-01 13:08:42,2025-10-01 13:23:42,0 days 00:15:00,18.3,15.5,16.85,0.92,3.68,17.928,4.872,4.555
2025-10-01 13:39:27,2025-10-01 13:56:42,0 days 00:17:15,18.3,15.4,16.757,1.07,3.722,17.88,4.804,4.544
2025-10-01 14:11:42,2025-10-01 14:32:42,0 days 00:21:00,18.3,15.3,16.746,1.28,3.657,17.875,4.888,4.542
2025-10-01 14:46:57,2025-10-01 15:01:57,0 days 00:15:00,18.3,15.5,17.005,0.93,3.72,18.007,4.841,4.574
2025-10-01 15:16:12,2025-10-01 15:48:27,0 days 00:32:15,18.2,15.2,16.53,1.98,3.684,17.764,4.822,4.516
2025-10-01 16:00:27,2025-10-01 16:25:57,0 days 00:25:30,18.2,15.2,16.521,1.57,3.694,17.76,4.808,4.515
2025-10-01 16:42:27,2025-10-01 16:58:12,0 days 00:15:45,18.4,15.4,16.762,0.95,3.619,17.882,4.941,4.544
2025-10-01 17:13:12,2025-10-01 17:37:57,0 days 00:24:45,18.3,15.2,16.513,1.51,3.661,17.756,4.851,4.514
2025-10-01 17:51:27,2025-10-01 18:04:12,0 days 00:12:45,18.1,15.5,16.615,0.76,3.576,17.808,4.979,4.526
2025-10-01 18:20:42,2025-10-01 18:37:57,0 days 00:17:15,18.4,15.2,16.589,1.03,3.583,17.795,4.967,4.523
2025-10-01 18:52:57,2025-10-01 19:10:12,0 days 00:17:15,18.3,15.1,16.605,1.01,3.513,17.802,5.068,4.525
2025-10-01 19:25:57,2025-10-01 19:38:42,0 days 00:12:45,18.3,15.5,16.929,0.75,3.529,17.968,5.091,4.565
2025-10-01 19:54:27,2025-10-01 20:09:27,0 days 00:15:00,18.3,15.4,16.805,0.87,3.48,17.905,5.145,4.549
2025-10-01 20:24:27,2025-10-01 20:40:12,0 days 00:15:45,18.3,15.3,16.786,0.9,3.429,17.895,5.219,4.547
2025-10-01 20:55:57,2025-10-01 21:10:57,0 days 00:15:00,18.4,15.4,16.828,0.86,3.44,17.916,5.208,4.552
2025-10-01 21:26:42,2025-10-01 21:40:12,0 days 00:13:30,18.3,15.5,16.944,0.79,3.511,17.975,5.12,4.566
2025-10-01 21:58:12,2025-10-01 22:12:27,0 days 00:14:15,18.3,15.4,16.879,0.81,3.411,17.942,5.261,4.558
2025-10-01 22:28:12,2025-10-01 22:40:57,0 days 00:12:45,18.3,15.4,16.85,0.73,3.435,17.928,5.219,4.555
2025-10-01 22:55:12,2025-10-01 23:07:12,0 days 00:12:00,18.3,15.5,16.964,0.69,3.45,17.986,5.213,4.569
2025-10-01 23:19:12,2025-10-01 23:36:27,0 days 00:17:15,18.2,15.4,16.733,0.97,3.374,17.868,5.296,4.541
2025-10-01 23:53:42,2025-10-02 00:10:12,0 days 00:16:30,18.4,15.3,16.648,0.94,3.418,17.824,5.215,4.53
2025-10-02 00:25:57,2025-10-02 00:41:42,0 days 00:15:45,18.3,15.3,16.826,0.89,3.39,17.915,5.284,4.552
2025-10-02 00:56:42,2025-10-02 01:07:57,0 days 00:11:15,18.2,15.6,16.771,0.64,3.413,17.887,5.24,4.545
2025-10-02 01:23:42,2025-10-02 01:41:42,0 days 00:18:00,18.4,15.5,17.242,1.03,3.433,18.128,5.28,4.603
2025-10-02 01:55:57,2025-10-02 02:10:57,0 days 00:15:00,18.3,15.4,16.755,0.86,3.44,17.879,5.197,4.543
2025-10-02 02:25:12,2025-10-02 02:40:12,0 days 00:15:00,18.2,15.4,16.865,0.86,3.44,17.935,5.214,4.557
2025-10-02 02:55:57,2025-10-02 03:25:57,0 days 00:30:00,18.2,15.2,16.243,1.69,3.38,17.619,5.213,4.481
2025-10-02 03:40:57,2025-10-02 03:58:12,0 days 00:17:15,18.4,15.3,16.705,0.98,3.409,17.854,5.238,4.537
2025-10-02 04:13:12,2025-10-02 04:30:27,0 days 00:17:15,18.3,15.3,16.771,0.98,3.409,17.887,5.247,4.545
2025-10-02 04:44:42,2025-10-02 05:01:57,0 days 00:17:15,18.3,15.3,16.744,0.97,3.374,17.874,5.298,4.542
