readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-10-01 06:50:49,98.59,0.296,234.53,0.4384,1.3154,230.9,236.42,236.29,404.93,408.91,404.85,406.27,1.3154,0.0,0.0,0.296,0.0,0.0,0.0658,0.0658,0,0,0.3037,0.3037,0,0,0.9761,0.9761,1,1,50.1,123.85,65.08,0,1,2025-10-01 06:51:19,19.7,91.6,,0,0,,1
2025-10-01 06:51:34,98.59,0.2953,234.22,0.4378,1.3134,230.63,236.08,235.97,404.51,408.55,404.02,405.69,1.3134,0.0,0.0,0.2953,0.0,0.0,0.0654,0.0654,0,0,0.3029,0.3029,0,0,0.9763,0.9763,1,1,50.1,123.86,65.08,0,1,2025-10-01 06:52:19,19.8,91.7,,0,0,,1
2025-10-01 06:52:19,98.6,0.2965,234.77,0.4387,1.3163,231.21,236.58,236.53,405.54,408.96,405.41,406.63,1.3163,0.0,0.0,0.2965,0.0,0.0,0.0662,0.0662,0,0,0.3043,0.3043,0,0,0.976,0.976,1,1,50.1,123.86,65.08,0,1,2025-10-01 06:52:19,19.8,91.7,,0,0,,1
2025-10-01 06:53:04,98.6,0.2965,234.87,0.4384,1.3154,231.43,236.6,236.59,405.34,409.74,405.36,406.83,1.3154,0.0,0.0,0.2965,0.0,0.0,0.0663,0.0663,0,0,0.3044,0.3044,0,0,0.9758,0.9758,1,1,50.1,123.86,65.08,0,1,2025-10-01 06:53:19,19.8,91.8,,0,0,,1
2025-10-01 06:53:49,98.6,0.2948,233.42,0.4371,1.3113,229.56,235.35,235.37,402.03,408.25,402.66,404.23,1.3113,0.0,0.0,0.2937,0.0,0.0,0.0637,0.0637,0,0,0.301,0.301,0,0,0.9774,0.9773,1,1,50.1,123.87,65.08,0,1,2025-10-01 06:54:19,19.8,91.8,,0,0,,1
2025-10-01 06:54:34,98.61,0.294,233.41,0.4374,1.3122,229.66,235.2,235.38,402.59,406.98,403.27,404.28,1.3122,0.0,0.0,0.294,0.0,0.0,0.0638,0.0638,0,0,0.3014,0.3014,0,0,0.9772,0.9772,1,1,50.1,123.87,65.08,0,1,2025-10-01 06:55:19,19.8,91.8,,0,0,,1
2025-10-01 06:55:19,98.61,0.2915,232.61,0.4356,1.3069,228.4,234.61,234.82,400.91,406.37,401.41,402.9,1.3069,0.0,0.0,0.2915,0.0,0.0,0.0623,0.0623,0,0,0.2985,0.2985,0,0,0.9779,0.9779,1,1,50.1,123.87,65.08,0,1,2025-10-01 06:55:19,19.8,91.8,,0,0,,1
2025-10-01 06:56:04,98.64,3.0905,232.87,6.4851,19.4555,228.78,234.73,235.1,401.39,407.18,401.46,403.39,7.5783,6.2389,5.6383,1.371,0.9432,0.7763,3.2487,1.0586,1.1165,1.0736,4.5238,1.7338,1.4645,1.3256,0.6892,0.7915,0.6453,0.5859,50.1,123.91,65.11,1,1,2025-10-01 06:56:19,19.8,91.6,,1,0,,0
2025-10-01 06:56:49,98.68,3.0989,232.73,6.4831,19.4495,228.83,234.09,235.29,401.26,405.92,402.16,403.03,7.5903,6.2193,5.6399,1.3726,0.9407,0.7855,3.2375,1.0614,1.1074,1.0687,4.5198,1.7369,1.4559,1.327,0.6914,0.791,0.6474,0.5922,50.1,123.97,65.15,1,1,2025-10-01 06:57:19,19.8,85.4,,1,0,,0
2025-10-01 06:57:34,98.71,3.0229,232.71,6.4021,19.2065,228.85,234.08,235.21,400.95,406.16,402.11,402.98,7.5107,6.1391,5.5567,1.3508,0.9124,0.7597,3.2291,1.0601,1.1064,1.0626,4.4629,1.7188,1.437,1.307,0.6834,0.7866,0.6362,0.5816,50.1,124.03,65.19,1,1,2025-10-01 06:58:19,19.6,78.2,,1,0,,0
2025-10-01 06:58:19,98.75,3.0671,233.3,6.458,19.374,229.88,234.41,235.63,402.44,406.16,403.68,404.08,7.5854,6.2015,5.5871,1.3742,0.9221,0.7708,3.2625,1.0734,1.1219,1.0673,4.5139,1.7437,1.4537,1.3165,0.6849,0.7881,0.6355,0.5856,50.1,124.08,65.23,1,1,2025-10-01 06:58:19,19.6,78.2,,1,0,,0
2025-10-01 06:59:04,98.78,0.3001,234.16,0.4435,1.3306,230.97,235.25,236.27,404.08,407.35,405.3,405.62,1.3306,0.0,0.0,0.3001,0.0,0.0,0.064,0.064,0,0,0.3073,0.3073,0,0,0.9779,0.9778,1,1,50.1,124.12,65.26,0,1,2025-10-01 06:59:19,19.0,73.8,,0,0,,1
2025-10-01 06:59:49,98.78,0.2974,234.06,0.4405,1.3217,230.58,235.74,235.87,404.32,407.9,404,405.44,1.3217,0.0,0.0,0.2974,0.0,0.0,0.0643,0.0643,0,0,0.3048,0.3048,0,0,0.9774,0.9774,1,1,50.1,124.13,65.26,0,1,2025-10-01 07:00:19,18.9,75.8,,0,0,,1
2025-10-01 07:00:34,98.79,0.2941,232.71,0.4384,1.3152,228.77,234.71,234.65,401.46,405.99,401.75,403.06,1.3152,0.0,0.0,0.2941,0.0,0.0,0.0621,0.0621,0,0,0.3009,0.3009,0,0,0.9784,0.9783,1,1,50.1,124.13,65.26,0,1,2025-10-01 07:01:19,18.9,79.3,,0,0,,1
2025-10-01 07:01:19,98.79,0.294,232.69,0.4383,1.315,228.64,234.72,234.71,401.27,406.25,401.58,403.03,1.315,0.0,0.0,0.294,0.0,0.0,0.0623,0.0623,0,0,0.3007,0.3007,0,0,0.9782,0.9781,1,1,50.1,124.13,65.26,0,1,2025-10-01 07:01:19,18.9,79.3,,0,0,,1
2025-10-01 07:02:04,98.79,0.2962,234.06,0.4392,1.3176,230.47,235.87,235.85,403.84,408.32,404.06,405.36,1.3176,0.0,0.0,0.2962,0.0,0.0,0.0648,0.0648,0,0,0.3037,0.3037,0,0,0.9769,0.9769,1,1,50.1,124.14,65.26,0,1,2025-10-01 07:02:19,18.8,81.8,,0,0,,1
2025-10-01 07:02:49,98.8,0.2962,233.97,0.4394,1.3182,230.45,235.7,235.78,403.82,408.11,403.84,405.17,1.3182,0.0,0.0,0.2962,0.0,0.0,0.0651,0.0651,0,0,0.3038,0.3038,0,0,0.9766,0.9766,1,1,50,124.14,65.26,0,1,2025-10-01 07:03:19,18.9,83.6,,0,0,,1
2025-10-01 07:03:34,98.8,0.2934,233.58,0.4376,1.3129,228.94,235.81,236.01,402.82,408.32,402.62,404.92,1.3129,0.0,0.0,0.2934,0.0,0.0,0.0632,0.0632,0,0,0.3006,0.3006,0,0,0.9775,0.9775,1,1,50,124.14,65.26,0,1,2025-10-01 07:04:19,18.9,85.1,,0,0,,1
2025-10-01 07:04:19,98.8,0.2945,233.61,0.4383,1.315,229.46,235.82,235.55,403.36,407.9,402.61,404.62,1.315,0.0,0.0,0.2945,0.0,0.0,0.0638,0.0638,0,0,0.3017,0.3017,0,0,0.9773,0.9773,1,1,50,124.15,65.26,0,1,2025-10-01 07:04:19,18.9,85.1,,0,0,,1
2025-10-01 07:05:04,98.81,0.2947,233.62,0.4386,1.3158,229.54,235.71,235.63,403.16,407.99,402.81,404.57,1.3158,0.0,0.0,0.2947,0.0,0.0,0.0638,0.0638,0,0,0.302,0.302,0,0,0.9773,0.9773,1,1,50,124.15,65.26,0,1,2025-10-01 07:05:19,19.0,86.3,,0,0,,1
2025-10-01 07:05:49,98.81,0.2944,233.6,0.4382,1.3148,229.49,235.77,235.54,402.97,408.32,402.54,404.46,1.3148,0.0,0.0,0.2944,0.0,0.0,0.0639,0.0639,0,0,0.3017,0.3017,0,0,0.9772,0.9772,1,1,50,124.16,65.26,0,1,2025-10-01 07:06:19,19.0,87.3,,0,0,,1
2025-10-01 07:06:34,98.82,0.2918,232.12,0.4372,1.3118,227.62,234.57,234.18,400.11,406.25,399.81,402.02,1.3118,0.0,0.0,0.2918,0.0,0.0,0.0612,0.0612,0,0,0.2986,0.2986,0,0,0.9786,0.9786,1,1,50.1,124.16,65.26,0,1,2025-10-01 07:07:19,19.0,88.1,,0,0,,1
2025-10-01 07:07:19,98.82,0.2909,231.86,0.4364,1.3093,227.39,234.25,233.94,399.81,405.5,399.49,401.53,1.3093,0.0,0.0,0.2909,0.0,0.0,0.0617,0.0617,0,0,0.2977,0.2977,0,0,0.9782,0.9782,1,1,50,124.16,65.27,0,1,2025-10-01 07:07:19,19.0,88.1,,0,0,,1
2025-10-01 07:08:04,98.82,0.2923,232.59,0.4369,1.3107,228.48,234.82,234.47,400.66,406.83,401.09,402.78,1.3107,0.0,0.0,0.2923,0.0,0.0,0.0628,0.0628,0,0,0.2995,0.2995,0,0,0.9776,0.9776,1,1,50,124.17,65.27,0,1,2025-10-01 07:08:19,19.1,88.7,,0,0,,1
2025-10-01 07:08:49,98.83,0.2951,233.4,0.4385,1.3156,229.95,235.22,235.03,403.32,406.28,403.16,404.26,1.3156,0.0,0.0,0.2951,0.0,0.0,0.0645,0.0645,0,0,0.3025,0.3025,0,0,0.9769,0.9769,1,1,50.1,124.17,65.27,0,1,2025-10-01 07:09:19,19.5,89.2,,0,0,,1
2025-10-01 07:09:34,98.83,0.2944,233.28,0.438,1.314,229.71,235.16,234.97,402.77,407.12,402.27,403.98,1.314,0.0,0.0,0.2944,0.0,0.0,0.0642,0.0642,0,0,0.3018,0.3018,0,0,0.977,0.977,1,1,50.1,124.17,65.27,0,1,2025-10-01 07:10:19,19.5,89.7,,0,0,,1
2025-10-01 07:10:19,98.83,0.2952,233.23,0.4375,1.3126,229.69,235.08,234.92,403.03,406.04,402.81,403.95,1.3126,0.0,0.0,0.2941,0.0,0.0,0.064,0.064,0,0,0.3015,0.3015,0,0,0.9772,0.9771,1,1,50.1,124.18,65.27,0,1,2025-10-01 07:10:19,19.5,89.7,,0,0,,1
2025-10-01 07:11:04,98.84,0.2953,233.16,0.4376,1.313,229.72,234.93,234.83,402.52,406.83,402.18,403.84,1.313,0.0,0.0,0.2943,0.0,0.0,0.064,0.064,0,0,0.3016,0.3016,0,0,0.9773,0.9771,1,1,50.1,124.18,65.27,0,1,2025-10-01 07:11:19,19.6,90.1,,0,0,,1
2025-10-01 07:11:49,98.84,0.2945,233,0.4379,1.3137,229.82,234.28,234.9,402.25,405.71,402.73,403.55,1.3137,0.0,0.0,0.2945,0.0,0.0,0.0642,0.0642,0,0,0.3019,0.3019,0,0,0.977,0.977,1,1,50.1,124.19,65.27,0,1,2025-10-01 07:12:19,19.6,90.4,,0,0,,1
2025-10-01 07:12:34,98.84,0.2915,231.51,0.4364,1.3094,227.83,233.01,233.69,399.42,403.25,400.28,400.99,1.3094,0.0,0.0,0.2915,0.0,0.0,0.0616,0.0616,0,0,0.2983,0.2983,0,0,0.9783,0.9783,1,1,50.1,124.19,65.27,0,1,2025-10-01 07:13:19,19.6,90.7,,0,0,,1
2025-10-01 07:13:19,98.85,0.2893,230.87,0.4352,1.3056,226.57,232.77,233.29,397.35,403.68,398.64,399.89,1.3056,0.0,0.0,0.2893,0.0,0.0,0.0599,0.0599,0,0,0.2958,0.2958,0,0,0.9792,0.9792,1,1,50.1,124.19,65.27,0,1,2025-10-01 07:13:19,19.6,90.7,,0,0,,1
2025-10-01 07:14:04,98.85,0.2888,230.43,0.4354,1.3062,226.06,232.34,232.91,396.43,403.56,397.42,399.11,1.3062,0.0,0.0,0.2888,0.0,0.0,0.0595,0.0595,0,0,0.2953,0.2953,0,0,0.9794,0.9794,1,1,50.1,124.2,65.27,0,1,2025-10-01 07:14:19,19.6,90.9,,0,0,,1
2025-10-01 07:14:49,98.86,0.2916,231.93,0.4365,1.3095,227.93,234.03,233.85,399.79,405.03,400.36,401.71,1.3095,0.0,0.0,0.2916,0.0,0.0,0.0616,0.0616,0,0,0.2985,0.2985,0,0,0.9784,0.9784,1,1,50.1,124.2,65.27,0,1,2025-10-01 07:15:19,19.7,91.1,,0,0,,1
2025-10-01 07:15:34,98.86,0.2927,231.77,0.4364,1.3092,227.98,233.69,233.65,399.86,404.94,399.54,401.39,1.3092,0.0,0.0,0.2915,0.0,0.0,0.0619,0.0619,0,0,0.2985,0.2985,0,0,0.9783,0.9782,1,1,50.1,124.2,65.27,0,1,2025-10-01 07:16:19,19.7,91.2,,0,0,,1
2025-10-01 07:16:19,98.86,0.2923,232.09,0.4365,1.3096,228.62,233.79,233.86,400.47,405.06,400.45,402.06,1.3096,0.0,0.0,0.2923,0.0,0.0,0.0629,0.0629,0,0,0.2994,0.2994,0,0,0.9776,0.9776,1,1,50.1,124.21,65.28,0,1,2025-10-01 07:16:19,19.7,91.2,,0,0,,1
2025-10-01 07:17:04,98.87,0.2919,232,0.4363,1.3089,228.44,233.78,233.8,401.02,404.18,400.33,401.85,1.3089,0.0,0.0,0.2919,0.0,0.0,0.0626,0.0626,0,0,0.299,0.299,0,0,0.9778,0.9778,1,1,50.1,124.21,65.28,0,1,2025-10-01 07:17:19,19.7,91.4,,0,0,,1
2025-10-01 07:17:49,98.87,0.2953,233.27,0.4373,1.3119,229.86,234.98,234.98,402.78,406.97,402.38,404.11,1.3119,0.0,0.0,0.2941,0.0,0.0,0.0645,0.0645,0,0,0.3016,0.3016,0,0,0.9769,0.9767,1,1,50.1,124.22,65.28,0,1,2025-10-01 07:18:19,19.7,91.5,,0,0,,1
2025-10-01 07:18:34,98.87,0.294,233.18,0.4373,1.3119,229.77,234.92,234.85,402.99,406.22,402.42,403.94,1.3119,0.0,0.0,0.294,0.0,0.0,0.0645,0.0645,0,0,0.3014,0.3014,0,0,0.9767,0.9767,1,1,50,124.22,65.28,0,1,2025-10-01 07:19:19,19.8,91.6,,0,0,,1
2025-10-01 07:19:19,98.88,0.2911,231.8,0.4357,1.3073,228.04,233.72,233.64,400.02,404.55,399.9,401.46,1.3073,0.0,0.0,0.2911,0.0,0.0,0.0622,0.0622,0,0,0.2981,0.2981,0,0,0.9778,0.9778,1,1,50,124.22,65.28,0,1,2025-10-01 07:19:19,19.8,91.6,,0,0,,1
2025-10-01 07:20:04,98.88,0.2908,231.56,0.4359,1.3077,227.78,233.46,233.46,399.57,404.08,399.61,401.04,1.3077,0.0,0.0,0.2908,0.0,0.0,0.0623,0.0623,0,0,0.2979,0.2979,0,0,0.9778,0.9778,1,1,50,124.23,65.28,0,1,2025-10-01 07:20:19,19.8,91.7,,0,0,,1
2025-10-01 07:20:49,98.88,0.2923,231.86,0.4359,1.3077,228.06,233.92,233.6,400.27,404.6,399.91,401.58,1.3077,0.0,0.0,0.2912,0.0,0.0,0.0624,0.0624,0,0,0.2982,0.2982,0,0,0.9779,0.9777,1,1,50,124.23,65.28,0,1,2025-10-01 07:21:19,19.8,91.8,,0,0,,1
2025-10-01 07:21:34,98.89,0.293,232.34,0.4361,1.3084,228.44,234.54,234.06,401.31,405.47,400.52,402.53,1.3084,0.0,0.0,0.2918,0.0,0.0,0.0627,0.0627,0,0,0.2989,0.2989,0,0,0.9778,0.9777,1,1,50,124.23,65.28,0,1,2025-10-01 07:22:19,19.8,91.9,,0,0,,1
2025-10-01 07:22:19,98.89,0.2914,232.36,0.4356,1.3069,228.38,234.56,234.14,401.22,405.65,400.51,402.52,1.3069,0.0,0.0,0.2914,0.0,0.0,0.0627,0.0627,0,0,0.2985,0.2985,0,0,0.9776,0.9776,1,1,50,124.24,65.28,0,1,2025-10-01 07:22:19,19.8,91.9,,0,0,,1
2025-10-01 07:23:04,98.93,3.101,231.18,6.4472,19.3418,227.22,233.18,233.15,398.39,404.21,398.68,400.45,7.5668,6.2226,5.5524,1.3795,0.9481,0.7735,3.1559,1.0239,1.0948,1.0372,4.4649,1.7193,1.451,1.2945,0.7008,0.8029,0.6546,0.5977,50.1,124.29,65.32,1,1,2025-10-01 07:23:19,19.8,90.8,,1,0,,0
2025-10-01 07:23:49,98.97,3.0738,231.19,6.4134,19.240399999999998,227.23,233.1,233.24,398.47,404.19,398.65,400.37,7.5259,6.1682,5.5463,1.3666,0.9365,0.7706,3.1502,1.0252,1.0871,1.0379,4.4415,1.7101,1.4378,1.2936,0.6983,0.7999,0.6526,0.5961,50.1,124.35,65.36,1,1,2025-10-01 07:24:19,19.7,84.2,,1,0,,0
2025-10-01 07:24:34,99,3.0391,231.01,6.3694,19.1084,227.03,232.93,233.09,398.41,403.42,398.58,400.18,7.4742,6.118,5.5162,1.3531,0.9247,0.7613,3.1371,1.0214,1.0805,1.0352,4.4077,1.6969,1.4251,1.2858,0.6958,0.7981,0.6502,0.5924,50.1,124.4,65.4,1,1,2025-10-01 07:25:19,19.6,77.4,,1,0,,0
2025-10-01 07:25:19,99.04,3.0365,230.44,6.3572,19.0716,226.52,232.34,232.47,396.79,402.98,397.66,399.14,7.4768,6.1185,5.4763,1.3568,0.9237,0.756,3.1128,1.0117,1.0773,1.0238,4.3883,1.6936,1.4216,1.2731,0.6982,0.8016,0.6509,0.594,50.1,124.46,65.44,1,1,2025-10-01 07:25:19,19.6,77.4,,1,0,,0
2025-10-01 07:26:04,99.07,0.2953,231.65,0.4414,1.3242,227.86,233.63,233.48,399.7,403.89,400.12,401.22,1.3242,0.0,0.0,0.2953,0.0,0.0,0.0602,0.0602,0,0,0.3017,0.3017,0,0,0.9798,0.9798,1,1,50.1,124.5,65.46,0,1,2025-10-01 07:26:19,19.0,73.1,,0,0,,1
