start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-10-01 08:49:20,2025-10-01 08:55:46,0 days 00:06:26,19.6,17.6,18.714,0.36,3.358,18.895,5.628,4.785
2025-10-01 09:30:16,2025-10-01 09:37:01,0 days 00:06:45,19.5,17.4,18.656,0.38,3.378,18.864,5.585,4.777
2025-10-01 10:05:31,2025-10-01 10:12:16,0 days 00:06:45,19.2,17.3,18.522,0.39,3.467,18.794,5.421,4.761
2025-10-01 10:49:46,2025-10-01 10:57:16,0 days 00:07:30,19.9,17.7,18.99,0.44,3.52,19.04,5.409,4.819
2025-10-01 11:16:46,2025-10-01 11:25:01,0 days 00:08:15,19.1,16.9,18.218,0.51,3.709,18.635,5.024,4.723
2025-10-01 11:47:31,2025-10-01 11:55:01,0 days 00:07:30,18.9,16.9,18.1,0.46,3.68,18.573,5.047,4.708
2025-10-01 12:18:16,2025-10-01 12:26:31,0 days 00:08:15,18.9,16.7,18.027,0.51,3.709,18.535,4.997,4.699
2025-10-01 12:51:16,2025-10-01 12:58:01,0 days 00:06:45,18.9,17.1,18.167,0.43,3.822,18.608,4.868,4.717
2025-10-01 13:20:31,2025-10-01 13:28:01,0 days 00:07:30,18.8,16.8,18.04,0.47,3.76,18.542,4.931,4.701
2025-10-01 13:50:31,2025-10-01 13:58:01,0 days 00:07:30,18.9,16.9,18.1,0.45,3.6,18.573,5.159,4.708
2025-10-01 14:29:31,2025-10-01 14:37:01,0 days 00:07:30,19.7,17.6,18.89,0.45,3.6,18.987,5.274,4.807
2025-10-01 15:07:01,2025-10-01 15:14:31,0 days 00:07:30,19.8,17.6,18.97,0.47,3.76,19.03,5.061,4.817
2025-10-01 15:34:01,2025-10-01 15:41:31,0 days 00:07:30,19.2,17.4,18.54,0.48,3.84,18.803,4.897,4.763
2025-10-01 16:16:46,2025-10-01 16:23:31,0 days 00:06:45,19.9,18.0,19.178,0.45,4.0,19.139,4.785,4.843
2025-10-01 16:51:16,2025-10-01 16:58:01,0 days 00:06:45,19.8,17.8,19.044,0.42,3.733,19.069,5.108,4.826
2025-10-01 17:28:01,2025-10-01 17:35:31,0 days 00:07:30,19.8,17.7,18.96,0.45,3.6,19.024,5.285,4.815
2025-10-01 18:12:16,2025-10-01 18:19:01,0 days 00:06:45,19.9,17.9,19.089,0.4,3.556,19.092,5.37,4.831
2025-10-01 18:55:01,2025-10-01 19:01:46,0 days 00:06:45,19.9,18.0,19.189,0.4,3.556,19.145,5.385,4.844
2025-10-01 19:37:01,2025-10-01 19:43:46,0 days 00:06:45,19.9,18.0,19.178,0.39,3.467,19.139,5.521,4.843
2025-10-01 20:21:16,2025-10-01 20:27:16,0 days 00:06:00,19.9,18.1,19.2,0.36,3.6,19.151,5.32,4.845
2025-10-01 21:07:46,2025-10-01 21:13:46,0 days 00:06:00,19.9,18.1,19.2,0.33,3.3,19.151,5.803,4.845
2025-10-01 21:51:16,2025-10-01 21:57:16,0 days 00:06:00,20.0,18.2,19.338,0.36,3.6,19.224,5.34,4.863
2025-10-01 22:37:01,2025-10-01 22:43:46,0 days 00:06:45,20.0,18.0,19.2,0.38,3.378,19.151,5.67,4.845
2025-10-01 23:23:31,2025-10-01 23:30:16,0 days 00:06:45,20.0,18.0,19.256,0.37,3.289,19.181,5.832,4.852
2025-10-02 00:10:01,2025-10-02 00:16:01,0 days 00:06:00,20.0,18.1,19.262,0.36,3.6,19.184,5.329,4.853
2025-10-02 01:01:46,2025-10-02 01:07:46,0 days 00:06:00,19.9,18.0,19.15,0.34,3.4,19.125,5.625,4.839
2025-10-02 01:54:16,2025-10-02 01:59:31,0 days 00:05:15,19.8,18.0,19.071,0.32,3.657,19.083,5.218,4.829
2025-10-02 02:42:16,2025-10-02 02:47:31,0 days 00:05:15,19.9,18.1,19.243,0.31,3.543,19.174,5.412,4.851
2025-10-02 03:39:16,2025-10-02 03:45:16,0 days 00:06:00,19.9,17.9,19.138,0.33,3.3,19.118,5.793,4.838
2025-10-02 04:42:16,2025-10-02 04:47:31,0 days 00:05:15,20.0,18.2,19.286,0.3,3.429,19.197,5.599,4.856
