start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 11:10:00,2025-09-30 11:12:15,0 days 00:02:15,17.1,16.8,17.0,0.14,3.733,18.004,4.823,4.573
2025-09-30 11:32:30,2025-09-30 11:35:30,0 days 00:03:00,17.0,16.3,16.8,0.18,3.6,17.902,4.973,4.549
2025-09-30 11:58:00,2025-09-30 12:00:15,0 days 00:02:15,17.0,16.4,16.967,0.14,3.733,17.987,4.818,4.569
2025-09-30 12:21:15,2025-09-30 12:23:30,0 days 00:02:15,17.0,16.3,16.933,0.13,3.467,17.97,5.184,4.565
2025-09-30 12:46:38,2025-09-30 12:48:53,0 days 00:02:15,17.0,16.4,17.0,0.12,3.2,18.004,5.626,4.573
2025-09-30 13:12:04,2025-09-30 13:14:21,0 days 00:02:17,17.1,16.9,17.1,0.07,1.839,18.056,9.816,4.585
2025-09-30 13:26:21,2025-09-30 13:28:36,0 days 00:02:15,17.0,16.8,16.967,0.14,3.733,17.987,4.818,4.569
2025-09-30 13:48:06,2025-09-30 13:50:21,0 days 00:02:15,17.0,16.3,16.767,0.13,3.467,17.885,5.159,4.545
2025-09-30 14:09:51,2025-09-30 14:12:51,0 days 00:03:00,17.0,16.3,16.825,0.17,3.4,17.915,5.269,4.552
2025-09-30 14:35:21,2025-09-30 14:38:21,0 days 00:03:00,17.1,16.3,16.95,0.16,3.2,17.979,5.618,4.567
2025-09-30 15:00:51,2025-09-30 15:03:06,0 days 00:02:15,17.1,16.3,17.0,0.12,3.2,18.004,5.626,4.573
2025-09-30 15:24:06,2025-09-30 15:26:21,0 days 00:02:15,17.1,16.8,17.0,0.15,4.0,18.004,4.501,4.573
2025-09-30 15:48:06,2025-09-30 15:50:21,0 days 00:02:15,17.1,16.4,17.0,0.12,3.2,18.004,5.626,4.573
2025-09-30 16:10:36,2025-09-30 16:12:06,0 days 00:01:30,16.9,16.3,16.9,0.07,2.8,17.953,6.412,4.561
2025-09-30 16:34:36,2025-09-30 16:36:51,0 days 00:02:15,17.0,16.4,16.967,0.14,3.733,17.987,4.818,4.569
2025-09-30 16:59:21,2025-09-30 17:01:36,0 days 00:02:15,17.1,16.4,17.0,0.15,4.0,18.004,4.501,4.573
2025-09-30 17:23:21,2025-09-30 17:25:36,0 days 00:02:15,17.1,16.8,17.0,0.14,3.733,18.004,4.823,4.573
2025-09-30 17:40:36,2025-09-30 17:42:51,0 days 00:02:15,17.0,16.4,16.933,0.14,3.733,17.97,4.813,4.565
2025-09-30 18:06:06,2025-09-30 18:08:21,0 days 00:02:15,17.1,16.4,17.0,0.13,3.467,18.004,5.194,4.573
2025-09-30 18:29:21,2025-09-30 18:32:21,0 days 00:03:00,17.1,16.3,16.95,0.17,3.4,17.979,5.288,4.567
2025-09-30 18:52:36,2025-09-30 18:54:51,0 days 00:02:15,17.0,16.4,16.967,0.13,3.467,17.987,5.189,4.569
2025-09-30 19:13:36,2025-09-30 19:15:51,0 days 00:02:15,17.0,16.4,16.967,0.13,3.467,17.987,5.189,4.569
2025-09-30 19:37:36,2025-09-30 19:39:51,0 days 00:02:15,17.1,16.4,17.0,0.13,3.467,18.004,5.194,4.573
2025-09-30 19:59:21,2025-09-30 20:01:36,0 days 00:02:15,17.0,16.3,16.933,0.11,2.933,17.97,6.126,4.565
2025-09-30 20:19:36,2025-09-30 20:21:51,0 days 00:02:15,17.0,16.4,16.967,0.13,3.467,17.987,5.189,4.569
2025-09-30 20:44:21,2025-09-30 20:46:36,0 days 00:02:15,17.1,16.3,17.0,0.11,2.933,18.004,6.138,4.573
2025-09-30 21:04:36,2025-09-30 21:06:51,0 days 00:02:15,17.0,16.4,16.967,0.13,3.467,17.987,5.189,4.569
2025-09-30 21:28:36,2025-09-30 21:30:06,0 days 00:01:30,17.0,16.4,16.95,0.08,3.2,17.979,5.618,4.567
2025-09-30 21:51:06,2025-09-30 21:53:21,0 days 00:02:15,17.0,16.3,16.9,0.11,2.933,17.953,6.12,4.561
2025-09-30 22:10:36,2025-09-30 22:12:51,0 days 00:02:15,17.0,16.3,16.9,0.1,2.667,17.953,6.732,4.561
