start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 11:13:44,2025-09-30 11:15:59,0 days 00:02:15,19.8,19.5,19.7,0.15,4.0,19.417,4.854,4.908
2025-09-30 11:54:39,2025-09-30 11:58:24,0 days 00:03:45,21.1,19.6,20.46,0.24,3.84,19.826,5.163,5.005
2025-09-30 12:07:24,2025-09-30 12:10:24,0 days 00:03:00,19.8,19.0,19.725,0.17,3.4,19.431,5.715,4.912
2025-09-30 12:20:54,2025-09-30 12:23:54,0 days 00:03:00,19.8,19.1,19.725,0.2,4.0,19.431,4.858,4.912
2025-09-30 12:35:09,2025-09-30 12:37:30,0 days 00:02:21,19.8,19.5,19.767,0.18,4.596,19.453,4.233,4.917
2025-09-30 12:48:22,2025-09-30 12:50:58,0 days 00:02:36,19.8,19.1,19.75,0.19,4.385,19.444,4.435,4.915
2025-09-30 13:02:37,2025-09-30 13:04:52,0 days 00:02:15,19.8,19.5,19.7,0.16,4.267,19.417,4.551,4.908
2025-09-30 13:16:07,2025-09-30 13:18:22,0 days 00:02:15,19.8,19.1,19.7,0.15,4.0,19.417,4.854,4.908
2025-09-30 13:28:52,2025-09-30 13:34:52,0 days 00:06:00,19.8,19.0,19.486,0.37,3.7,19.303,5.217,4.881
2025-09-30 14:22:35,2025-09-30 14:26:20,0 days 00:03:45,21.3,19.7,20.533,0.25,4.0,19.865,4.966,5.014
2025-09-30 14:33:05,2025-09-30 14:40:35,0 days 00:07:30,19.8,19.0,19.49,0.47,3.76,19.305,5.134,4.882
2025-09-30 15:24:32,2025-09-30 15:29:47,0 days 00:05:15,21.4,19.6,20.8,0.33,3.771,20.01,5.306,5.048
2025-09-30 15:36:32,2025-09-30 15:39:32,0 days 00:03:00,19.8,19.0,19.667,0.17,3.4,19.4,5.706,4.904
2025-09-30 15:47:54,2025-09-30 15:50:09,0 days 00:02:15,19.8,19.5,19.7,0.15,4.0,19.417,4.854,4.908
2025-09-30 15:58:45,2025-09-30 16:01:22,0 days 00:02:37,19.7,19.0,19.667,0.14,3.21,19.4,6.043,4.904
2025-09-30 16:10:44,2025-09-30 16:13:44,0 days 00:03:00,19.8,19.0,19.7,0.17,3.4,19.417,5.711,4.908
2025-09-30 16:23:29,2025-09-30 16:25:44,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 16:35:29,2025-09-30 16:38:29,0 days 00:03:00,19.8,19.1,19.7,0.18,3.6,19.417,5.394,4.908
2025-09-30 16:47:29,2025-09-30 16:49:44,0 days 00:02:15,19.7,19.5,19.65,0.15,4.0,19.391,4.848,4.902
2025-09-30 16:59:13,2025-09-30 17:02:13,0 days 00:03:00,19.7,19.0,19.675,0.17,3.4,19.404,5.707,4.905
2025-09-30 17:11:56,2025-09-30 17:14:56,0 days 00:03:00,19.8,19.0,19.75,0.17,3.4,19.444,5.719,4.915
2025-09-30 17:23:56,2025-09-30 17:26:56,0 days 00:03:00,19.7,19.0,19.667,0.17,3.4,19.4,5.706,4.904
2025-09-30 17:36:41,2025-09-30 17:39:41,0 days 00:03:00,19.8,19.0,19.7,0.17,3.4,19.417,5.711,4.908
2025-09-30 17:50:11,2025-09-30 17:50:56,0 days 00:00:45,19.7,19.7,19.7,0.02,1.6,19.417,12.136,4.908
2025-09-30 18:19:51,2025-09-30 18:24:21,0 days 00:04:30,21.2,19.6,20.62,0.29,3.867,19.912,5.15,5.025
2025-09-30 18:32:36,2025-09-30 18:34:51,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-09-30 18:44:36,2025-09-30 18:47:36,0 days 00:03:00,19.8,19.0,19.675,0.16,3.2,19.404,6.064,4.905
2025-09-30 18:57:28,2025-09-30 18:59:43,0 days 00:02:15,19.7,19.0,19.7,0.11,2.933,19.417,6.62,4.908
2025-09-30 19:09:05,2025-09-30 19:11:41,0 days 00:02:36,19.8,19.0,19.733,0.16,3.692,19.435,5.264,4.913
2025-09-30 19:20:17,2025-09-30 19:22:32,0 days 00:02:15,19.7,19.1,19.667,0.14,3.733,19.4,5.196,4.904
2025-09-30 19:33:47,2025-09-30 19:36:02,0 days 00:02:15,19.7,19.1,19.667,0.13,3.467,19.4,5.596,4.904
2025-09-30 19:47:17,2025-09-30 19:49:32,0 days 00:02:15,19.8,19.5,19.75,0.14,3.733,19.444,5.208,4.915
2025-09-30 20:01:39,2025-09-30 20:04:39,0 days 00:03:00,19.8,19.0,19.725,0.16,3.2,19.431,6.072,4.912
2025-09-30 20:16:36,2025-09-30 20:18:51,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 20:31:14,2025-09-30 20:33:29,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 20:46:14,2025-09-30 20:48:29,0 days 00:02:15,19.8,19.1,19.75,0.12,3.2,19.444,6.076,4.915
2025-09-30 21:01:14,2025-09-30 21:03:29,0 days 00:02:15,19.8,19.5,19.733,0.14,3.733,19.435,5.206,4.913
2025-09-30 21:14:28,2025-09-30 21:17:28,0 days 00:03:00,19.7,19.0,19.633,0.17,3.4,19.382,5.701,4.9
2025-09-30 21:29:26,2025-09-30 21:31:41,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-09-30 21:45:11,2025-09-30 21:47:26,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 22:00:11,2025-09-30 22:03:11,0 days 00:03:00,19.8,19.0,19.725,0.16,3.2,19.431,6.072,4.912
2025-09-30 22:14:55,2025-09-30 22:17:10,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 22:29:08,2025-09-30 22:32:08,0 days 00:03:00,19.8,19.0,19.667,0.15,3.0,19.4,6.467,4.904
2025-09-30 22:45:38,2025-09-30 22:47:53,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-09-30 23:02:08,2025-09-30 23:04:23,0 days 00:02:15,19.7,19.0,19.6,0.11,2.933,19.364,6.601,4.896
2025-09-30 23:16:30,2025-09-30 23:18:21,0 days 00:01:51,19.8,19.5,19.75,0.13,4.216,19.444,4.612,4.915
2025-09-30 23:30:43,2025-09-30 23:32:35,0 days 00:01:52,19.8,19.5,19.75,0.13,4.179,19.444,4.653,4.915
2025-09-30 23:46:50,2025-09-30 23:48:20,0 days 00:01:30,19.7,19.1,19.7,0.08,3.2,19.417,6.068,4.908
2025-10-01 00:01:50,2025-10-01 00:04:05,0 days 00:02:15,19.8,19.1,19.7,0.12,3.2,19.417,6.068,4.908
2025-10-01 00:45:48,2025-10-01 00:49:33,0 days 00:03:45,21.1,19.6,20.58,0.19,3.04,19.891,6.543,5.02
2025-10-01 00:58:33,2025-10-01 01:00:48,0 days 00:02:15,19.8,19.1,19.45,0.12,3.2,19.284,6.026,4.877
2025-10-01 01:13:33,2025-10-01 01:15:03,0 days 00:01:30,19.7,19.0,19.65,0.06,2.4,19.391,8.079,4.902
2025-10-01 01:26:46,2025-10-01 01:29:01,0 days 00:02:15,19.8,19.1,19.7,0.12,3.2,19.417,6.068,4.908
2025-10-01 01:40:15,2025-10-01 01:42:30,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 01:54:30,2025-10-01 01:56:45,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 02:08:45,2025-10-01 02:11:45,0 days 00:03:00,19.8,19.0,19.725,0.15,3.0,19.431,6.477,4.912
2025-10-01 02:26:07,2025-10-01 02:28:43,0 days 00:02:36,19.8,19.0,19.7,0.12,2.769,19.417,7.012,4.908
2025-10-01 02:38:04,2025-10-01 02:40:19,0 days 00:02:15,19.7,19.5,19.667,0.13,3.467,19.4,5.596,4.904
2025-10-01 02:53:25,2025-10-01 02:55:40,0 days 00:02:15,19.8,19.5,19.733,0.13,3.467,19.435,5.606,4.913
2025-10-01 03:09:10,2025-10-01 03:11:25,0 days 00:02:15,19.7,19.1,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 03:25:02,2025-10-01 03:26:32,0 days 00:01:30,19.7,19.5,19.65,0.09,3.6,19.391,5.386,4.902
2025-10-01 03:40:00,2025-10-01 03:42:15,0 days 00:02:15,19.7,19.1,19.667,0.11,2.933,19.4,6.613,4.904
2025-10-01 03:55:21,2025-10-01 03:57:36,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 04:11:06,2025-10-01 04:13:21,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 04:27:36,2025-10-01 04:29:13,0 days 00:01:37,19.8,19.5,19.7,0.1,3.711,19.417,5.232,4.908
2025-10-01 04:40:49,2025-10-01 04:43:25,0 days 00:02:36,19.8,19.0,19.7,0.15,3.462,19.417,5.609,4.908
2025-10-01 04:52:46,2025-10-01 04:55:46,0 days 00:03:00,19.7,19.0,19.65,0.15,3.0,19.391,6.464,4.902
2025-10-01 05:05:31,2025-10-01 05:07:46,0 days 00:02:15,19.7,19.5,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 05:18:16,2025-10-01 05:20:31,0 days 00:02:15,19.7,19.1,19.7,0.12,3.2,19.417,6.068,4.908
2025-10-01 05:29:31,2025-10-01 05:31:01,0 days 00:01:30,19.7,19.5,19.65,0.09,3.6,19.391,5.386,4.902
2025-10-01 05:41:15,2025-10-01 05:44:15,0 days 00:03:00,19.7,19.0,19.7,0.15,3.0,19.417,6.472,4.908
2025-10-01 05:55:27,2025-10-01 05:57:42,0 days 00:02:15,19.7,19.1,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 06:10:27,2025-10-01 06:12:42,0 days 00:02:15,19.7,19.5,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 06:25:27,2025-10-01 06:27:42,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 07:11:40,2025-10-01 07:14:40,0 days 00:03:00,20.6,19.6,20.3,0.15,3.0,19.739,6.58,4.985
2025-10-01 07:23:40,2025-10-01 07:25:55,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-01 07:38:47,2025-10-01 07:40:17,0 days 00:01:30,19.7,19.5,19.7,0.08,3.2,19.417,6.068,4.908
2025-10-01 07:52:59,2025-10-01 07:55:14,0 days 00:02:15,19.8,19.1,19.75,0.12,3.2,19.444,6.076,4.915
2025-10-01 08:06:50,2025-10-01 08:09:05,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 08:21:50,2025-10-01 08:24:50,0 days 00:03:00,19.8,19.0,19.733,0.15,3.0,19.435,6.478,4.913
2025-10-01 08:37:35,2025-10-01 08:40:35,0 days 00:03:00,19.8,19.0,19.733,0.16,3.2,19.435,6.073,4.913
2025-10-01 10:13:09,2025-10-01 10:16:09,0 days 00:03:00,19.7,19.0,19.625,0.16,3.2,19.377,6.055,4.899
2025-10-01 10:26:39,2025-10-01 10:28:54,0 days 00:02:15,19.8,19.5,19.7,0.15,4.0,19.417,4.854,4.908
2025-10-01 10:40:54,2025-10-01 10:43:54,0 days 00:03:00,19.8,19.0,19.675,0.17,3.4,19.404,5.707,4.905
2025-10-01 10:55:54,2025-10-01 10:58:09,0 days 00:02:15,19.8,19.5,19.7,0.16,4.267,19.417,4.551,4.908
2025-10-01 11:10:54,2025-10-01 11:13:09,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-01 11:25:09,2025-10-01 11:28:09,0 days 00:03:00,19.8,19.0,19.675,0.17,3.4,19.404,5.707,4.905
2025-10-01 11:40:09,2025-10-01 11:42:24,0 days 00:02:15,19.8,19.5,19.7,0.16,4.267,19.417,4.551,4.908
2025-10-01 11:54:24,2025-10-01 11:57:24,0 days 00:03:00,19.8,19.0,19.675,0.17,3.4,19.404,5.707,4.905
2025-10-01 12:08:39,2025-10-01 12:11:39,0 days 00:03:00,19.8,19.0,19.675,0.17,3.4,19.404,5.707,4.905
2025-10-01 12:22:54,2025-10-01 12:25:09,0 days 00:02:15,19.8,19.1,19.7,0.15,4.0,19.417,4.854,4.908
2025-10-01 12:37:09,2025-10-01 12:39:24,0 days 00:02:15,19.8,19.0,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 12:50:39,2025-10-01 12:52:54,0 days 00:02:15,19.8,19.5,19.7,0.16,4.267,19.417,4.551,4.908
2025-10-01 13:03:24,2025-10-01 13:06:24,0 days 00:03:00,19.8,19.1,19.725,0.19,3.8,19.431,5.113,4.912
2025-10-01 13:17:39,2025-10-01 13:20:39,0 days 00:03:00,19.8,19.1,19.725,0.18,3.6,19.431,5.397,4.912
2025-10-01 13:31:54,2025-10-01 13:34:54,0 days 00:03:00,19.8,19.0,19.675,0.18,3.6,19.404,5.39,4.905
2025-10-01 13:44:39,2025-10-01 13:47:39,0 days 00:03:00,19.7,19.0,19.667,0.19,3.8,19.4,5.105,4.904
2025-10-01 13:58:54,2025-10-01 14:01:54,0 days 00:03:00,19.8,19.0,19.65,0.17,3.4,19.391,5.703,4.902
2025-10-01 14:12:24,2025-10-01 14:14:39,0 days 00:02:15,19.8,19.1,19.7,0.15,4.0,19.417,4.854,4.908
2025-10-01 14:25:09,2025-10-01 14:27:24,0 days 00:02:15,19.8,19.5,19.7,0.16,4.267,19.417,4.551,4.908
2025-10-01 15:02:39,2025-10-01 15:07:09,0 days 00:04:30,21.1,19.5,20.35,0.31,4.133,19.766,4.782,4.991
2025-10-01 15:15:24,2025-10-01 15:22:09,0 days 00:06:45,19.8,19.0,19.5,0.4,3.556,19.311,5.431,4.883
2025-10-01 16:06:24,2025-10-01 16:11:39,0 days 00:05:15,21.4,19.6,20.875,0.34,3.886,20.051,5.16,5.058
2025-10-01 16:18:24,2025-10-01 16:21:24,0 days 00:03:00,19.8,19.5,19.733,0.2,4.0,19.435,4.859,4.913
2025-10-01 16:29:39,2025-10-01 16:37:09,0 days 00:07:30,19.7,18.9,19.356,0.43,3.44,19.234,5.591,4.865
2025-10-01 17:19:54,2025-10-01 17:24:24,0 days 00:04:30,21.4,19.7,20.68,0.31,4.133,19.945,4.825,5.033
2025-10-01 17:31:09,2025-10-01 17:34:54,0 days 00:03:45,19.8,19.0,19.68,0.21,3.36,19.407,5.776,4.906
2025-10-01 17:43:54,2025-10-01 17:46:09,0 days 00:02:15,19.7,19.0,19.6,0.11,2.933,19.364,6.601,4.896
2025-10-01 17:54:24,2025-10-01 17:56:39,0 days 00:02:15,19.7,19.5,19.667,0.15,4.0,19.4,4.85,4.904
2025-10-01 18:04:54,2025-10-01 18:07:54,0 days 00:03:00,19.7,19.1,19.667,0.19,3.8,19.4,5.105,4.904
2025-10-01 18:16:09,2025-10-01 18:19:09,0 days 00:03:00,19.7,19.1,19.667,0.18,3.6,19.4,5.389,4.904
2025-10-01 18:27:24,2025-10-01 18:30:24,0 days 00:03:00,19.7,19.0,19.625,0.16,3.2,19.377,6.055,4.899
2025-10-01 18:39:24,2025-10-01 18:41:39,0 days 00:02:15,19.7,19.0,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 18:50:39,2025-10-01 18:52:54,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 19:01:54,2025-10-01 19:04:09,0 days 00:02:15,19.7,19.1,19.65,0.12,3.2,19.391,6.06,4.902
2025-10-01 19:13:54,2025-10-01 19:16:54,0 days 00:03:00,19.8,19.0,19.733,0.15,3.0,19.435,6.478,4.913
2025-10-01 19:25:54,2025-10-01 19:28:09,0 days 00:02:15,19.7,19.5,19.65,0.13,3.467,19.391,5.593,4.902
2025-10-01 19:37:54,2025-10-01 19:40:54,0 days 00:03:00,19.7,19.0,19.65,0.13,2.6,19.391,7.458,4.902
2025-10-01 19:49:54,2025-10-01 19:52:09,0 days 00:02:15,19.7,19.1,19.667,0.13,3.467,19.4,5.596,4.904
2025-10-01 20:01:54,2025-10-01 20:04:54,0 days 00:03:00,19.7,19.1,19.675,0.17,3.4,19.404,5.707,4.905
2025-10-01 20:15:24,2025-10-01 20:18:24,0 days 00:03:00,19.8,19.0,19.65,0.15,3.0,19.391,6.464,4.902
2025-10-01 20:28:09,2025-10-01 20:31:09,0 days 00:03:00,19.7,19.0,19.625,0.16,3.2,19.377,6.055,4.899
2025-10-01 20:39:24,2025-10-01 20:42:24,0 days 00:03:00,19.7,19.0,19.65,0.17,3.4,19.391,5.703,4.902
2025-10-01 20:51:24,2025-10-01 20:53:39,0 days 00:02:15,19.7,19.1,19.667,0.14,3.733,19.4,5.196,4.904
2025-10-01 21:33:24,2025-10-01 21:38:39,0 days 00:05:15,21.2,19.6,20.657,0.31,3.543,19.932,5.626,5.03
2025-10-01 21:46:54,2025-10-01 21:49:54,0 days 00:03:00,19.8,19.0,19.7,0.16,3.2,19.417,6.068,4.908
2025-10-01 21:59:39,2025-10-01 22:02:39,0 days 00:03:00,19.8,19.0,19.675,0.16,3.2,19.404,6.064,4.905
2025-10-01 22:13:09,2025-10-01 22:15:24,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-01 22:26:39,2025-10-01 22:29:39,0 days 00:03:00,19.8,19.0,19.65,0.15,3.0,19.391,6.464,4.902
2025-10-01 22:40:09,2025-10-01 22:42:24,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-01 22:53:39,2025-10-01 22:56:39,0 days 00:03:00,19.8,19.0,19.7,0.16,3.2,19.417,6.068,4.908
2025-10-01 23:08:39,2025-10-01 23:10:54,0 days 00:02:15,19.7,19.1,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-01 23:22:54,2025-10-01 23:25:54,0 days 00:03:00,19.8,19.0,19.733,0.15,3.0,19.435,6.478,4.913
2025-10-01 23:36:24,2025-10-01 23:39:24,0 days 00:03:00,19.7,19.0,19.675,0.16,3.2,19.404,6.064,4.905
2025-10-01 23:50:39,2025-10-01 23:52:54,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-02 00:04:54,2025-10-02 00:07:09,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-02 00:19:54,2025-10-02 00:22:54,0 days 00:03:00,19.8,19.0,19.633,0.16,3.2,19.382,6.057,4.9
2025-10-02 00:31:54,2025-10-02 00:34:54,0 days 00:03:00,19.8,19.0,19.7,0.15,3.0,19.417,6.472,4.908
2025-10-02 00:43:54,2025-10-02 00:46:54,0 days 00:03:00,19.7,19.0,19.625,0.16,3.2,19.377,6.055,4.899
2025-10-02 00:57:24,2025-10-02 00:59:39,0 days 00:02:15,19.7,19.1,19.7,0.12,3.2,19.417,6.068,4.908
2025-10-02 01:13:09,2025-10-02 01:15:24,0 days 00:02:15,19.7,19.0,19.667,0.11,2.933,19.4,6.613,4.904
2025-10-02 01:28:09,2025-10-02 01:30:24,0 days 00:02:15,19.8,19.1,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-02 01:43:09,2025-10-02 01:46:09,0 days 00:03:00,19.8,19.1,19.725,0.16,3.2,19.431,6.072,4.912
2025-10-02 01:58:54,2025-10-02 02:01:09,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-02 02:14:39,2025-10-02 02:16:54,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-02 02:30:24,2025-10-02 02:32:39,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-02 02:46:09,2025-10-02 02:48:24,0 days 00:02:15,19.8,19.5,19.7,0.13,3.467,19.417,5.601,4.908
2025-10-02 03:01:54,2025-10-02 03:04:54,0 days 00:03:00,19.8,19.0,19.7,0.16,3.2,19.417,6.068,4.908
2025-10-02 03:18:24,2025-10-02 03:20:39,0 days 00:02:15,19.8,19.5,19.75,0.14,3.733,19.444,5.208,4.915
2025-10-02 04:04:54,2025-10-02 04:08:39,0 days 00:03:45,21.2,19.7,20.74,0.23,3.68,19.977,5.429,5.041
2025-10-02 04:18:24,2025-10-02 04:21:24,0 days 00:03:00,19.8,19.1,19.725,0.15,3.0,19.431,6.477,4.912
2025-10-02 04:32:39,2025-10-02 04:35:39,0 days 00:03:00,19.8,19.1,19.767,0.19,3.8,19.453,5.119,4.917
2025-10-02 04:43:09,2025-10-02 04:46:09,0 days 00:03:00,19.7,19.0,19.525,0.15,3.0,19.324,6.441,4.886
2025-10-02 04:53:39,2025-10-02 04:55:54,0 days 00:02:15,19.7,19.0,19.667,0.12,3.2,19.4,6.062,4.904
2025-10-02 05:04:09,2025-10-02 05:07:09,0 days 00:03:00,19.7,19.0,19.625,0.15,3.0,19.377,6.459,4.899
2025-10-02 05:18:24,2025-10-02 05:20:39,0 days 00:02:15,19.8,19.5,19.7,0.14,3.733,19.417,5.201,4.908
