readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-10-01 06:48:20,586.54,3.0887,238.35,6.734,20.201999999999998,237.45,238.33,239.28,411.57,412.35,414.57,412.78,7.8084,6.7246,5.669,1.2798,1.0478,0.761,3.6703,1.3375,1.2102,1.1226,4.8133,1.8541,1.6027,1.3565,0.6438,0.6913,0.6545,0.5611,50.1,877.04,635.22,1,1,2025-10-01 06:48:50,17.3,76.4,,1,0,,0
2025-10-01 06:49:05,586.57,3.0916,237.13,6.704,20.1122,238.42,236.4,236.59,410.98,408.42,412.79,410.72,8.0304,6.6081,5.4737,1.3207,1.0756,0.6952,3.6061,1.3826,1.131,1.0925,4.7718,1.9146,1.5622,1.295,0.6508,0.6907,0.6891,0.5368,50.1,877.1,635.27,1,1,2025-10-01 06:49:50,17.3,76.6,,1,0,,0
2025-10-01 06:49:50,586.62,3.1475,243.07,7.003,21.009,243.25,243.68,242.3,421.24,420.12,421.67,420.95,8.2241,7.0634,5.7215,1.2991,1.1217,0.7267,4.0003,1.5171,1.303,1.1802,5.108,2.0005,1.7212,1.3863,0.6183,0.6504,0.6523,0.5242,50.1,877.17,635.32,1,1,2025-10-01 06:49:50,17.3,76.6,,1,0,,0
2025-10-01 06:50:35,586.65,3.1043,238.78,6.767,20.3012,239.17,238.54,238.65,413.3,412.4,415.05,413.57,7.9532,6.7494,5.5986,1.2986,1.0751,0.7305,3.7,1.3857,1.1961,1.1183,4.8483,1.9022,1.61,1.3361,0.6427,0.6838,0.6685,0.5469,50.1,877.23,635.36,1,1,2025-10-01 06:50:50,17.3,76.7,,1,0,,0
2025-10-01 06:51:20,586.69,3.0847,236.39,6.6505,19.951500000000003,235.99,236.5,236.7,408.66,409.34,410.33,409.4,7.7186,6.6896,5.5433,1.2691,1.0591,0.7565,3.5478,1.3028,1.1732,1.0718,4.7157,1.8215,1.5821,1.3121,0.6561,0.6977,0.6701,0.5766,50,877.29,635.41,1,1,2025-10-01 06:51:50,17.3,76.8,,1,0,,0
2025-10-01 06:52:05,586.73,3.1063,239.56,6.8109,20.4327,240.12,239.05,239.52,414.26,413.8,416.72,420.49,7.9945,6.7741,5.6641,1.3029,1.0715,0.7319,3.7589,1.4054,1.2116,1.1419,4.8957,1.9196,1.6193,1.3567,0.637,0.6798,0.6624,0.5396,50.1,877.35,635.45,1,1,2025-10-01 06:52:50,17.3,76.8,,1,0,,0
2025-10-01 06:52:50,586.77,3.0543,233.44,6.5161,19.5485,233.84,232.96,233.53,403.33,403.97,405.68,404.35,7.6513,6.4819,5.4153,1.2783,1.0409,0.735,3.3687,1.2481,1.0918,1.0287,4.5638,1.7892,1.51,1.2646,0.6716,0.7154,0.69,0.5813,50,877.41,635.5,1,1,2025-10-01 06:52:50,17.3,76.8,,1,0,,0
2025-10-01 06:53:35,586.81,3.0811,236.81,6.664,19.9922,236.33,237.13,236.97,409.29,410.3,410.89,410.13,7.7201,6.723,5.5491,1.263,1.0622,0.7559,3.5758,1.3133,1.1867,1.0759,4.7337,1.8245,1.5942,1.315,0.6527,0.6931,0.6669,0.5748,50.1,877.46,635.54,1,1,2025-10-01 06:53:50,17.3,76.8,,1,0,,0
2025-10-01 06:54:20,586.85,3.0982,239.09,6.7744,20.3233,238.46,239.65,239.18,413.79,413.34,415.22,414.11,7.8831,6.831,5.6092,1.2722,1.0778,0.7481,3.7234,1.3801,1.2299,1.1134,4.8585,1.8798,1.637,1.3416,0.6396,0.6777,0.659,0.5577,50.1,877.53,635.59,1,1,2025-10-01 06:54:50,17.3,76.9,,1,0,,0
2025-10-01 06:55:05,586.88,3.0406,233.72,6.519,19.557,233.14,233.84,234.19,403.87,404.34,406.23,404.73,7.6051,6.5186,5.4333,1.2596,1.0358,0.7453,3.3912,1.2442,1.1161,1.0309,4.5698,1.7731,1.5243,1.2724,0.6675,0.7114,0.6802,0.5858,50,877.59,635.64,1,1,2025-10-01 06:55:50,17.3,76.9,,1,0,,0
2025-10-01 06:55:50,586.92,3.0767,236.77,6.6644,19.993299999999998,236.82,236.61,236.88,409.62,409.12,411.53,410.1,7.8441,6.6247,5.5245,1.2895,1.0574,0.7299,3.5744,1.3334,1.155,1.0859,4.7338,1.8576,1.5675,1.3086,0.6523,0.6951,0.6752,0.5578,50.1,877.65,635.68,1,1,2025-10-01 06:55:50,17.3,76.9,,1,0,,0
2025-10-01 06:56:35,586.96,3.1018,239.13,6.7837,20.3511,239.41,239.65,238.33,414.11,413.15,415.28,414.19,8.0111,6.8243,5.5157,1.2869,1.0995,0.7154,3.73,1.4186,1.2087,1.1026,4.8679,1.9179,1.6354,1.3146,0.6393,0.6718,0.6729,0.5443,50.1,877.71,635.73,1,1,2025-10-01 06:56:50,17.3,77,,1,0,,0
2025-10-01 06:57:20,587,3.0789,236.56,6.6502,19.950699999999998,236.15,236.45,237.09,408.79,409.46,410.95,409.74,7.7734,6.6234,5.5539,1.2825,1.0494,0.7469,3.554,1.3095,1.1603,1.0841,4.7186,1.8357,1.5661,1.3168,0.6547,0.6997,0.6707,0.5673,50.1,877.77,635.77,1,1,2025-10-01 06:57:50,17.3,77,,1,0,,0
