readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on,fan_status
2025-09-22 00:00:13,1092668621.0,0.31,241.74,0.44,1.32,241.44,242.12,241.68,417.44,419.47,419.21,418.71,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095090831.0,1087289426.0,,1,19.8,95.9,2025-09-22 00:00:13,0,0,1
2025-09-22 00:00:58,1092668621.0,0.31,241.62,0.44,1.32,240.56,242.29,242.02,416.98,420.66,417.84,418.5,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095101317.0,1087289426.0,,1,19.8,95.9,2025-09-22 00:00:58,0,0,1
2025-09-22 00:01:43,1092679107.0,0.31,241.25,0.44,1.32,240.18,242.04,241.54,416.62,418.92,418.03,417.85,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095101317.0,1087289426.0,,1,19.8,95.9,2025-09-22 00:01:43,0,0,1
2025-09-22 00:02:28,1092679107.0,0.31,241.0,0.44,1.32,239.46,241.92,241.63,415.9,419.04,417.33,417.47,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095111803.0,1087289426.0,,1,19.8,96.0,2025-09-22 00:02:28,0,0,1
2025-09-22 00:03:13,1092679107.0,0.31,241.19,0.44,1.31,240.49,241.43,241.67,416.42,419.04,417.81,417.82,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095111803.0,1087310397.0,,1,19.8,96.0,2025-09-22 00:03:13,0,0,1
2025-09-22 00:03:58,1092689592.0,0.31,241.34,0.44,1.31,240.92,241.64,241.46,416.64,419.64,417.73,418.03,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095111803.0,1087310397.0,,1,19.8,96.0,2025-09-22 00:03:58,0,0,1
2025-09-22 00:04:43,1092689592.0,0.31,241.5,0.44,1.32,241.04,241.82,241.65,417.17,419.49,418.21,418.27,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095122289.0,1087310397.0,,1,19.8,96.0,2025-09-22 00:04:43,0,0,1
2025-09-22 00:05:28,1092700078.0,0.31,241.44,0.44,1.31,241.0,241.72,241.61,416.6,419.78,418.17,418.16,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095122289.0,1087310397.0,,1,19.9,96.0,2025-09-22 00:05:28,0,0,1
2025-09-22 00:06:13,1092700078.0,0.31,240.81,0.44,1.31,239.64,241.41,241.39,415.34,418.75,417.19,418.11,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095132774.0,1087310397.0,,1,19.8,96.1,2025-09-22 00:06:13,0,0,1
2025-09-22 00:06:58,1092742021.0,3.75,239.65,7.42,22.28,238.11,240.52,240.34,413.28,417.1,414.89,415.18,7.63,7.98,6.67,1.31,1.39,1.05,3.78,1.25,1.32,1.21,5.34,1.82,1.92,1.6,0.7,0.72,0.73,0.65,50.0,1095195689.0,1087394284.0,,1,19.8,96.0,2025-09-22 00:06:58,1,0,0
2025-09-22 00:07:43,1092783964.0,3.74,239.42,7.4,22.21,238.1,240.15,240.02,413.04,416.03,414.99,414.69,7.64,7.94,6.63,1.32,1.38,1.04,3.76,1.25,1.31,1.2,5.32,1.82,1.91,1.59,0.71,0.72,0.73,0.66,50.1,1095258604.0,1087499141.0,,1,19.7,93.9,2025-09-22 00:07:43,1,0,0
2025-09-22 00:08:28,1092836393.0,3.71,239.65,7.37,22.1,238.23,240.47,240.27,413.31,416.94,415.03,415.09,7.57,7.91,6.61,1.3,1.38,1.03,3.77,1.25,1.31,1.21,5.3,1.8,1.9,1.59,0.7,0.72,0.72,0.65,50.1,1095332004.0,1087583027.0,,1,19.6,89.2,2025-09-22 00:08:28,1,0,0
2025-09-22 00:09:13,1092888822.0,3.69,239.5,7.35,22.04,238.1,240.34,240.08,413.36,416.57,414.57,414.82,7.57,7.9,6.58,1.3,1.37,1.02,3.75,1.25,1.31,1.2,5.28,1.8,1.9,1.58,0.7,0.72,0.72,0.65,50.0,1095394918.0,1087687885.0,,1,19.5,83.0,2025-09-22 00:09:13,1,0,0
2025-09-22 00:09:58,1092930765.0,3.67,239.47,7.32,21.97,238.04,240.27,240.12,413.3,416.01,415.03,414.81,7.55,7.87,6.55,1.29,1.36,1.02,3.75,1.25,1.31,1.2,5.26,1.8,1.89,1.57,0.7,0.72,0.72,0.65,50.1,1095468319.0,1087792742.0,,1,19.0,77.4,2025-09-22 00:09:58,1,0,0
2025-09-22 00:10:43,1092983194.0,3.65,239.48,7.31,21.94,237.98,240.39,240.07,413.18,416.9,414.28,414.78,7.53,7.89,6.52,1.29,1.36,1.0,3.76,1.24,1.32,1.2,5.25,1.79,1.9,1.57,0.7,0.72,0.72,0.64,50.0,1095531233.0,1087876628.0,,1,18.9,73.4,2025-09-22 00:10:43,1,0,0
2025-09-22 00:11:28,1093035622.0,3.64,239.48,7.29,21.86,237.95,240.19,240.3,412.89,416.78,414.69,414.95,7.49,7.84,6.52,1.28,1.36,1.01,3.74,1.24,1.3,1.2,5.23,1.78,1.88,1.57,0.7,0.72,0.72,0.64,50.1,1095604634.0,1087981486.0,,1,18.8,70.2,2025-09-22 00:11:28,1,0,0
2025-09-22 00:12:13,1093046108.0,0.31,240.88,0.44,1.32,239.7,241.55,241.39,416.0,417.94,417.69,417.15,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095625605.0,1088002458.0,,1,18.3,68.1,2025-09-22 00:12:13,0,0,1
2025-09-22 00:12:58,1093046108.0,0.31,240.6,0.44,1.33,239.88,241.68,240.25,415.54,418.27,416.38,416.77,0.0,1.33,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095625605.0,1088002458.0,,1,18.2,70.6,2025-09-22 00:12:58,0,0,1
2025-09-22 00:13:43,1093056594.0,0.32,241.56,0.44,1.33,241.56,242.14,241.0,417.17,419.83,418.19,418.42,0.0,1.33,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095636091.0,1088002458.0,,1,18.1,74.4,2025-09-22 00:13:43,0,0,1
2025-09-22 00:14:28,1093056594.0,0.31,241.53,0.44,1.33,241.37,242.05,241.18,416.9,419.76,418.36,418.36,0.0,1.33,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095636091.0,1088002458.0,,1,18.1,77.5,2025-09-22 00:14:28,0,0,1
2025-09-22 00:15:13,1093056594.0,0.31,241.61,0.44,1.32,241.02,241.77,242.06,416.84,419.89,418.73,418.49,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095636091.0,1088002458.0,,1,18.2,80.0,2025-09-22 00:15:13,0,0,1
2025-09-22 00:15:58,1093067080.0,0.31,241.45,0.44,1.32,241.08,241.57,241.71,417.11,419.29,418.21,418.17,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095646577.0,1088023429.0,,1,18.2,82.0,2025-09-22 00:15:58,0,0,1
2025-09-22 00:16:43,1093067080.0,0.31,241.49,0.44,1.32,241.07,241.91,241.51,417.58,418.93,418.32,418.25,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095646577.0,1088023429.0,,1,18.2,83.7,2025-09-22 00:16:43,0,0,1
2025-09-22 00:17:28,1093077565.0,0.31,241.38,0.44,1.32,240.95,241.75,241.45,416.95,419.37,417.93,418.11,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095657062.0,1088023429.0,,1,18.2,85.1,2025-09-22 00:17:28,0,0,1
2025-09-22 00:18:13,1093077565.0,0.31,241.36,0.44,1.32,241.0,241.68,241.41,417.05,419.3,417.79,418.11,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095657062.0,1088023429.0,,1,18.3,86.4,2025-09-22 00:18:13,0,0,1
2025-09-22 00:18:58,1093077565.0,0.31,241.46,0.44,1.32,241.22,241.82,241.34,417.15,419.63,417.86,418.23,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095657062.0,1088023429.0,,1,18.7,87.2,2025-09-22 00:18:58,0,0,1
2025-09-22 00:19:43,1093088051.0,0.31,242.25,0.44,1.32,241.85,242.49,242.43,418.64,421.13,419.01,419.63,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095667548.0,1088023429.0,,1,18.7,88.2,2025-09-22 00:19:43,0,0,1
2025-09-22 00:20:28,1093088051.0,0.31,242.24,0.44,1.32,241.9,242.31,242.53,418.46,421.06,419.2,419.62,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095667548.0,1088023429.0,,1,18.8,88.9,2025-09-22 00:20:28,0,0,1
2025-09-22 00:21:13,1093098537.0,0.31,242.06,0.44,1.32,241.62,242.31,242.25,418.31,420.79,418.66,419.3,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095678034.0,1088023429.0,,1,18.8,89.7,2025-09-22 00:21:13,0,0,1
2025-09-22 00:21:58,1093098537.0,0.31,242.01,0.44,1.32,241.66,242.43,241.96,418.39,420.28,418.86,419.17,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095678034.0,1088023429.0,,1,18.8,90.2,2025-09-22 00:21:58,0,0,1
2025-09-22 00:22:43,1093098537.0,0.31,241.97,0.44,1.32,241.62,242.21,242.1,417.95,420.51,418.86,419.1,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095678034.0,1088023429.0,,1,18.8,90.7,2025-09-22 00:22:43,0,0,1
2025-09-22 00:23:28,1093109023.0,0.31,242.06,0.44,1.32,241.6,242.35,242.24,417.99,420.91,418.87,419.18,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095688520.0,1088023429.0,,1,18.9,91.2,2025-09-22 00:23:28,0,0,1
2025-09-22 00:24:13,1093109023.0,0.31,242.32,0.44,1.32,241.74,242.35,242.88,418.02,421.64,419.46,419.69,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095688520.0,1088023429.0,,1,18.9,91.6,2025-09-22 00:24:13,0,0,1
2025-09-22 00:24:58,1093119508.0,0.31,242.25,0.44,1.32,241.74,242.24,242.79,418.32,421.08,419.38,419.6,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095699005.0,1088044401.0,,1,18.9,92.0,2025-09-22 00:24:58,0,0,1
2025-09-22 00:25:43,1093119508.0,0.31,242.16,0.44,1.32,241.65,242.22,242.63,418.41,420.77,419.13,419.42,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095699005.0,1088044401.0,,1,18.9,92.3,2025-09-22 00:25:43,0,0,1
2025-09-22 00:26:28,1093119508.0,0.31,242.28,0.44,1.32,241.74,242.5,242.62,418.46,421.22,419.26,419.64,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095699005.0,1088044401.0,,1,19.0,92.6,2025-09-22 00:26:28,0,0,1
2025-09-22 00:27:13,1093129994.0,0.31,242.31,0.44,1.32,241.81,242.47,242.65,418.25,421.13,419.68,419.71,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095709491.0,1088044401.0,,1,19.0,92.8,2025-09-22 00:27:13,0,0,1
2025-09-22 00:27:58,1093129994.0,0.31,242.34,0.44,1.32,241.97,242.62,242.43,418.58,420.95,419.69,419.73,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095709491.0,1088044401.0,,1,19.0,93.2,2025-09-22 00:27:58,0,0,1
2025-09-22 00:28:43,1093129994.0,0.31,241.75,0.44,1.32,240.75,242.13,242.39,417.25,420.16,418.78,418.8,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095719977.0,1088044401.0,,1,19.0,93.4,2025-09-22 00:28:43,0,0,1
2025-09-22 00:29:28,1093140480.0,0.31,241.81,0.44,1.32,240.84,242.24,242.35,417.18,420.22,419.06,418.73,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095719977.0,1088044401.0,,1,19.1,93.6,2025-09-22 00:29:28,0,0,1
2025-09-22 00:30:13,1093140480.0,0.31,241.85,0.44,1.32,240.8,242.38,242.37,417.33,420.39,418.96,418.84,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095719977.0,1088044401.0,,1,19.1,93.8,2025-09-22 00:30:13,0,0,1
2025-09-22 00:30:58,1093150966.0,0.31,241.85,0.44,1.32,240.93,242.37,242.25,417.52,420.12,419.02,418.9,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095730463.0,1088044401.0,,1,19.1,94.0,2025-09-22 00:30:58,0,0,1
2025-09-22 00:31:43,1093150966.0,0.31,241.11,0.44,1.32,240.0,241.97,241.37,415.89,419.43,417.51,417.58,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095730463.0,1088044401.0,,1,19.1,94.2,2025-09-22 00:31:43,0,0,1
2025-09-22 00:32:28,1093150966.0,0.31,241.13,0.44,1.32,240.08,241.98,241.33,416.39,419.2,417.34,417.66,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095740948.0,1088044401.0,,1,19.5,94.3,2025-09-22 00:32:28,0,0,1
2025-09-22 00:33:13,1093161452.0,0.31,241.19,0.44,1.32,240.08,241.98,241.53,416.79,418.38,418.11,417.76,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095740948.0,1088044401.0,,1,19.5,94.4,2025-09-22 00:33:13,0,0,1
2025-09-22 00:33:58,1093161452.0,0.31,240.98,0.44,1.32,239.91,241.49,241.56,415.94,418.82,417.42,417.43,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095740948.0,1088044401.0,,1,19.5,94.5,2025-09-22 00:33:58,0,0,1
2025-09-22 00:34:43,1093171937.0,0.31,241.11,0.44,1.32,240.04,241.43,241.86,416.58,418.25,418.0,417.59,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095751434.0,1088065372.0,,1,19.5,94.7,2025-09-22 00:34:43,0,0,1
2025-09-22 00:35:28,1093171937.0,0.31,241.21,0.44,1.32,240.21,241.6,241.83,416.39,418.88,418.1,417.77,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095751434.0,1088065372.0,,1,19.6,94.7,2025-09-22 00:35:28,0,0,1
2025-09-22 00:36:13,1093171937.0,0.31,241.12,0.44,1.32,240.06,241.47,241.85,416.3,418.63,417.98,417.69,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095761920.0,1088065372.0,,1,19.6,94.8,2025-09-22 00:36:13,0,0,1
2025-09-22 00:36:58,1093182423.0,0.31,241.14,0.44,1.32,240.09,241.84,241.49,416.64,418.55,417.79,417.7,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095761920.0,1088065372.0,,1,19.6,94.9,2025-09-22 00:36:58,0,0,1
2025-09-22 00:37:43,1093182423.0,0.31,241.28,0.44,1.32,240.29,241.96,241.59,417.04,418.95,417.72,417.9,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095761920.0,1088065372.0,,1,19.6,95.0,2025-09-22 00:37:43,0,0,1
2025-09-22 00:38:28,1093192909.0,0.31,241.25,0.44,1.32,240.27,242.12,241.38,417.13,418.61,417.85,417.85,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095772406.0,1088065372.0,,1,19.6,95.1,2025-09-22 00:38:28,0,0,1
2025-09-22 00:39:13,1093192909.0,0.31,241.48,0.44,1.32,240.69,242.45,241.3,417.75,418.98,418.02,418.23,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095772406.0,1088065372.0,,1,19.6,95.2,2025-09-22 00:39:13,0,0,1
2025-09-22 00:39:58,1093192909.0,0.31,241.62,0.44,1.32,240.72,242.64,241.52,417.33,420.38,417.79,418.49,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095782892.0,1088065372.0,,1,19.6,95.3,2025-09-22 00:39:58,0,0,1
2025-09-22 00:40:43,1093203395.0,0.31,241.55,0.44,1.32,240.62,242.49,241.54,417.15,419.73,418.23,418.33,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095782892.0,1088065372.0,,1,19.6,95.4,2025-09-22 00:40:43,0,0,1
2025-09-22 00:41:28,1093203395.0,0.31,241.55,0.44,1.32,240.44,242.43,241.8,417.27,419.48,418.39,418.41,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095782892.0,1088065372.0,,1,19.7,95.4,2025-09-22 00:41:28,0,0,1
2025-09-22 00:42:13,1093213880.0,0.31,241.46,0.44,1.32,239.57,242.66,242.16,416.48,420.11,418.07,418.2,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095793377.0,1088065372.0,,1,19.7,95.5,2025-09-22 00:42:13,0,0,1
2025-09-22 00:42:58,1093213880.0,0.31,241.56,0.44,1.32,239.62,242.89,242.19,416.72,420.16,418.32,418.44,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095793377.0,1088065372.0,,1,19.7,95.5,2025-09-22 00:42:58,0,0,1
2025-09-22 00:43:43,1093213880.0,0.31,241.71,0.44,1.32,239.71,242.8,242.64,417.12,420.35,418.52,418.63,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095803863.0,1088065372.0,,1,19.7,95.6,2025-09-22 00:43:43,0,0,1
2025-09-22 00:44:28,1093224366.0,0.31,241.67,0.44,1.32,240.48,242.22,242.33,417.19,419.67,418.91,418.59,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095803863.0,1088086344.0,,1,19.7,95.6,2025-09-22 00:44:28,0,0,1
2025-09-22 00:45:13,1093224366.0,0.31,241.7,0.44,1.32,240.6,242.37,242.15,417.57,419.28,419.07,418.53,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095803863.0,1088086344.0,,1,19.7,95.7,2025-09-22 00:45:13,0,0,1
2025-09-22 00:45:58,1093224366.0,0.31,241.78,0.44,1.32,240.73,242.52,242.09,417.24,420.38,418.68,418.82,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095814349.0,1088086344.0,,1,19.7,95.7,2025-09-22 00:45:58,0,0,1
2025-09-22 00:46:43,1093234852.0,0.31,241.78,0.44,1.32,240.72,242.72,241.9,417.52,420.09,418.69,418.76,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095814349.0,1088086344.0,,1,19.7,95.8,2025-09-22 00:46:43,0,0,1
2025-09-22 00:47:28,1093234852.0,0.31,241.79,0.44,1.32,240.67,242.74,241.97,417.65,419.84,418.89,418.81,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095824835.0,1088086344.0,,1,19.7,95.8,2025-09-22 00:47:28,0,0,1
2025-09-22 00:48:13,1093245338.0,0.31,242.72,0.44,1.32,242.35,243.18,242.65,419.42,421.32,420.48,420.4,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095824835.0,1088086344.0,,1,19.8,95.8,2025-09-22 00:48:13,0,0,1
2025-09-22 00:48:58,1093245338.0,0.31,242.63,0.44,1.32,242.27,243.14,242.48,419.26,421.17,420.3,420.24,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095824835.0,1088086344.0,,1,19.8,95.9,2025-09-22 00:48:58,0,0,1
2025-09-22 00:49:43,1093245338.0,0.32,242.9,0.44,1.32,242.51,243.48,242.73,419.91,421.71,420.54,420.72,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,1095835320.0,1088086344.0,,1,19.7,95.9,2025-09-22 00:49:43,0,0,1
2025-09-22 00:50:28,1093255823.0,0.31,242.86,0.44,1.32,242.46,243.34,242.78,419.38,421.93,420.6,420.65,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095835320.0,1088086344.0,,1,19.7,96.0,2025-09-22 00:50:28,0,0,1
2025-09-22 00:51:13,1093255823.0,0.31,242.91,0.44,1.32,242.5,243.33,242.91,419.89,421.62,420.69,420.71,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095845806.0,1088086344.0,,1,19.8,96.0,2025-09-22 00:51:13,0,0,1
2025-09-22 00:51:58,1093266309.0,0.31,242.95,0.44,1.32,242.46,243.3,243.09,419.68,421.72,420.99,420.8,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095845806.0,1088086344.0,,1,19.8,96.0,2025-09-22 00:51:58,0,0,1
2025-09-22 00:52:43,1093266309.0,0.31,242.85,0.44,1.32,242.43,243.01,243.12,419.25,421.7,420.93,420.62,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095845806.0,1088086344.0,,1,19.8,96.0,2025-09-22 00:52:43,0,0,1
2025-09-22 00:53:28,1093266309.0,0.31,242.95,0.44,1.32,242.42,243.12,243.33,419.67,421.92,420.83,420.8,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095856292.0,1088107315.0,,1,19.8,96.1,2025-09-22 00:53:28,0,0,1
2025-09-22 00:54:13,1093276795.0,0.31,243.09,0.44,1.32,242.57,243.29,243.43,419.64,422.34,421.17,420.99,0.0,1.32,0.0,0.0,0.31,0.0,0.07,0.0,0.07,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,1095856292.0,1088107315.0,,1,19.8,96.1,2025-09-22 00:54:13,0,0,1
