start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 19:53:46,2025-09-30 19:56:01,0 days 00:02:15,19.5,18.9,19.167,0.13,3.467,19.134,5.519,4.841
2025-09-30 20:13:45,2025-09-30 20:15:37,0 days 00:01:52,19.1,18.8,19.05,0.09,2.893,19.072,6.593,4.827
2025-09-30 20:31:43,2025-09-30 20:33:58,0 days 00:02:15,19.1,18.9,19.1,0.13,3.467,19.098,5.509,4.833
2025-09-30 20:49:43,2025-09-30 20:51:58,0 days 00:02:15,19.1,18.8,19.033,0.12,3.2,19.063,5.957,4.825
2025-09-30 21:07:50,2025-09-30 21:10:05,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-09-30 21:26:08,2025-09-30 21:27:38,0 days 00:01:30,19.0,18.8,18.95,0.08,3.2,19.019,5.943,4.814
2025-09-30 21:43:23,2025-09-30 21:45:38,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-09-30 22:01:23,2025-09-30 22:03:38,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-09-30 22:19:06,2025-09-30 22:21:21,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-09-30 22:37:50,2025-09-30 22:39:20,0 days 00:01:30,19.1,18.9,19.1,0.09,3.6,19.098,5.305,4.833
2025-09-30 22:58:50,2025-09-30 23:00:20,0 days 00:01:30,19.0,18.8,18.95,0.06,2.4,19.019,7.925,4.814
2025-09-30 23:16:12,2025-09-30 23:18:49,0 days 00:02:37,19.1,18.7,19.0,0.11,2.522,19.045,7.551,4.82
2025-09-30 23:31:10,2025-09-30 23:33:01,0 days 00:01:51,19.0,18.8,19.0,0.1,3.243,19.045,5.872,4.82
2025-09-30 23:51:01,2025-09-30 23:52:31,0 days 00:01:30,19.1,18.9,19.05,0.08,3.2,19.072,5.96,4.827
2025-10-01 00:09:01,2025-10-01 00:11:16,0 days 00:02:15,19.5,18.9,19.2,0.13,3.467,19.151,5.524,4.845
2025-10-01 00:27:29,2025-10-01 00:29:21,0 days 00:01:52,19.1,18.9,19.1,0.12,3.857,19.098,4.951,4.833
2025-10-01 00:46:13,2025-10-01 00:48:28,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 01:04:13,2025-10-01 01:06:28,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-10-01 01:24:35,2025-10-01 01:25:42,0 days 00:01:07,19.0,18.8,19.0,0.04,2.149,19.045,8.861,4.82
2025-10-01 01:41:25,2025-10-01 01:43:40,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 01:59:25,2025-10-01 02:01:40,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 02:17:25,2025-10-01 02:19:40,0 days 00:02:15,19.1,18.8,19.033,0.11,2.933,19.063,6.499,4.825
2025-10-01 02:35:08,2025-10-01 02:36:59,0 days 00:01:51,19.1,18.8,19.0,0.09,2.919,19.045,6.525,4.82
2025-10-01 02:53:06,2025-10-01 02:54:36,0 days 00:01:30,19.0,18.8,19.0,0.07,2.8,19.045,6.802,4.82
2025-10-01 03:11:06,2025-10-01 03:12:36,0 days 00:01:30,19.1,18.9,19.05,0.09,3.6,19.072,5.298,4.827
2025-10-01 03:29:58,2025-10-01 03:32:35,0 days 00:02:37,19.1,18.7,19.0,0.1,2.293,19.045,8.306,4.82
2025-10-01 03:44:56,2025-10-01 03:46:48,0 days 00:01:52,19.0,18.8,18.95,0.1,3.214,19.019,5.917,4.814
2025-10-01 03:55:48,2025-10-01 03:58:48,0 days 00:03:00,18.9,18.3,18.9,0.14,2.8,18.993,6.783,4.808
2025-10-01 04:07:48,2025-10-01 04:10:48,0 days 00:03:00,19.0,18.7,18.925,0.14,2.8,19.006,6.788,4.811
2025-10-01 04:22:03,2025-10-01 04:24:18,0 days 00:02:15,19.0,18.8,18.9,0.09,2.4,18.993,7.914,4.808
2025-10-01 04:34:55,2025-10-01 04:36:47,0 days 00:01:52,19.0,18.8,18.95,0.12,3.857,19.019,4.931,4.814
2025-10-01 04:51:45,2025-10-01 04:53:15,0 days 00:01:30,19.0,18.9,18.95,0.08,3.2,19.019,5.943,4.814
2025-10-01 05:07:30,2025-10-01 05:09:45,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-10-01 05:21:45,2025-10-01 05:23:15,0 days 00:01:30,19.0,18.8,19.0,0.09,3.6,19.045,5.29,4.82
2025-10-01 05:35:22,2025-10-01 05:37:37,0 days 00:02:15,19.0,18.8,18.95,0.09,2.4,19.019,7.925,4.814
2025-10-01 05:51:06,2025-10-01 05:53:43,0 days 00:02:37,19.0,18.7,18.95,0.13,2.981,19.019,6.38,4.814
2025-10-01 06:08:43,2025-10-01 06:10:13,0 days 00:01:30,19.1,18.9,19.05,0.09,3.6,19.072,5.298,4.827
2025-10-01 06:23:43,2025-10-01 06:25:58,0 days 00:02:15,19.0,18.8,18.933,0.11,2.933,19.01,6.481,4.812
2025-10-01 06:40:20,2025-10-01 06:41:50,0 days 00:01:30,19.0,18.8,18.95,0.08,3.2,19.019,5.943,4.814
2025-10-01 07:09:09,2025-10-01 07:10:39,0 days 00:01:30,19.5,18.9,19.25,0.05,2.0,19.178,9.589,4.852
2025-10-01 07:23:24,2025-10-01 07:24:54,0 days 00:01:30,19.0,18.8,18.95,0.05,2.0,19.019,9.509,4.814
2025-10-01 07:37:39,2025-10-01 07:39:16,0 days 00:01:37,19.0,18.8,19.0,0.09,3.34,19.045,5.702,4.82
2025-10-01 07:53:29,2025-10-01 07:54:59,0 days 00:01:30,19.0,18.8,18.95,0.07,2.8,19.019,6.792,4.814
2025-10-01 08:10:21,2025-10-01 08:11:51,0 days 00:01:30,19.0,18.9,19.0,0.09,3.6,19.045,5.29,4.82
2025-10-01 08:26:06,2025-10-01 08:28:21,0 days 00:02:15,19.0,18.8,18.967,0.12,3.2,19.028,5.946,4.816
2025-10-01 10:10:58,2025-10-01 10:13:13,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-10-01 10:29:43,2025-10-01 10:31:13,0 days 00:01:30,19.0,18.8,18.95,0.06,2.4,19.019,7.925,4.814
2025-10-01 10:46:13,2025-10-01 10:48:28,0 days 00:02:15,19.1,18.9,19.067,0.14,3.733,19.081,5.111,4.829
2025-10-01 11:04:13,2025-10-01 11:06:28,0 days 00:02:15,19.0,18.8,18.967,0.11,2.933,19.028,6.487,4.816
2025-10-01 11:21:28,2025-10-01 11:23:43,0 days 00:02:15,19.1,18.8,19.0,0.15,4.0,19.045,4.761,4.82
2025-10-01 11:40:58,2025-10-01 11:43:13,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 11:58:13,2025-10-01 11:59:43,0 days 00:01:30,19.0,18.8,18.95,0.09,3.6,19.019,5.283,4.814
2025-10-01 12:16:13,2025-10-01 12:18:28,0 days 00:02:15,19.0,18.8,18.967,0.11,2.933,19.028,6.487,4.816
2025-10-01 12:33:28,2025-10-01 12:35:43,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 12:50:43,2025-10-01 12:52:58,0 days 00:02:15,19.1,18.9,19.033,0.14,3.733,19.063,5.106,4.825
2025-10-01 13:09:28,2025-10-01 13:11:43,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 13:28:13,2025-10-01 13:29:43,0 days 00:01:30,19.1,18.9,19.05,0.11,4.4,19.072,4.335,4.827
2025-10-01 13:46:13,2025-10-01 13:48:28,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 14:04:58,2025-10-01 14:06:28,0 days 00:01:30,19.1,18.9,19.05,0.1,4.0,19.072,4.768,4.827
2025-10-01 14:22:58,2025-10-01 14:25:13,0 days 00:02:15,19.1,18.9,19.067,0.13,3.467,19.081,5.504,4.829
2025-10-01 14:43:58,2025-10-01 14:46:58,0 days 00:03:00,19.6,18.9,19.433,0.18,3.6,19.275,5.354,4.875
2025-10-01 15:01:58,2025-10-01 15:03:28,0 days 00:01:30,19.0,18.8,18.95,0.06,2.4,19.019,7.925,4.814
2025-10-01 15:18:28,2025-10-01 15:19:58,0 days 00:01:30,19.0,18.8,19.0,0.09,3.6,19.045,5.29,4.82
2025-10-01 15:35:43,2025-10-01 15:37:58,0 days 00:02:15,19.1,18.9,19.067,0.15,4.0,19.081,4.77,4.829
2025-10-01 15:52:13,2025-10-01 15:53:43,0 days 00:01:30,19.1,18.9,19.05,0.1,4.0,19.072,4.768,4.827
2025-10-01 16:08:43,2025-10-01 16:10:58,0 days 00:02:15,19.0,18.9,19.0,0.14,3.733,19.045,5.101,4.82
2025-10-01 16:26:43,2025-10-01 16:28:58,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-10-01 16:43:13,2025-10-01 16:45:28,0 days 00:02:15,19.0,18.8,18.967,0.12,3.2,19.028,5.946,4.816
2025-10-01 17:01:13,2025-10-01 17:03:28,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 17:18:28,2025-10-01 17:20:43,0 days 00:02:15,19.1,18.9,19.033,0.13,3.467,19.063,5.499,4.825
2025-10-01 17:36:28,2025-10-01 17:38:43,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 17:54:28,2025-10-01 17:56:43,0 days 00:02:15,19.1,18.9,19.067,0.14,3.733,19.081,5.111,4.829
2025-10-01 18:13:13,2025-10-01 18:15:28,0 days 00:02:15,19.5,18.9,19.3,0.14,3.733,19.204,5.144,4.858
2025-10-01 18:31:13,2025-10-01 18:33:28,0 days 00:02:15,19.1,18.8,19.05,0.11,2.933,19.072,6.502,4.827
2025-10-01 18:49:13,2025-10-01 18:51:28,0 days 00:02:15,19.5,18.9,19.3,0.13,3.467,19.204,5.54,4.858
2025-10-01 19:07:13,2025-10-01 19:10:13,0 days 00:03:00,19.1,18.7,19.0,0.15,3.0,19.045,6.348,4.82
2025-10-01 19:22:13,2025-10-01 19:24:28,0 days 00:02:15,19.0,18.8,18.95,0.12,3.2,19.019,5.943,4.814
2025-10-01 19:41:43,2025-10-01 19:43:13,0 days 00:01:30,19.1,18.9,19.05,0.07,2.8,19.072,6.811,4.827
2025-10-01 19:58:13,2025-10-01 20:00:28,0 days 00:02:15,19.1,18.8,19.0,0.12,3.2,19.045,5.952,4.82
2025-10-01 20:16:13,2025-10-01 20:17:43,0 days 00:01:30,19.0,18.8,18.95,0.07,2.8,19.019,6.792,4.814
2025-10-01 20:31:58,2025-10-01 20:34:13,0 days 00:02:15,19.1,18.8,19.033,0.13,3.467,19.063,5.499,4.825
2025-10-01 20:55:13,2025-10-01 20:57:28,0 days 00:02:15,19.6,18.9,19.367,0.12,3.2,19.24,6.012,4.866
2025-10-01 21:11:43,2025-10-01 21:13:58,0 days 00:02:15,19.5,18.8,19.133,0.12,3.2,19.116,5.974,4.837
2025-10-01 21:28:13,2025-10-01 21:29:43,0 days 00:01:30,19.1,18.9,19.05,0.08,3.2,19.072,5.96,4.827
2025-10-01 21:44:43,2025-10-01 21:46:58,0 days 00:02:15,19.1,18.8,19.0,0.1,2.667,19.045,7.142,4.82
2025-10-01 22:01:58,2025-10-01 22:04:13,0 days 00:02:15,19.1,18.8,19.067,0.11,2.933,19.081,6.505,4.829
2025-10-01 22:19:13,2025-10-01 22:21:28,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 22:36:28,2025-10-01 22:37:58,0 days 00:01:30,19.1,18.9,19.05,0.09,3.6,19.072,5.298,4.827
2025-10-01 22:53:43,2025-10-01 22:55:58,0 days 00:02:15,19.5,18.8,19.133,0.11,2.933,19.116,6.517,4.837
2025-10-01 23:10:58,2025-10-01 23:13:13,0 days 00:02:15,19.1,18.8,19.0,0.11,2.933,19.045,6.493,4.82
2025-10-01 23:28:58,2025-10-01 23:31:13,0 days 00:02:15,19.5,18.8,19.133,0.11,2.933,19.116,6.517,4.837
2025-10-01 23:47:43,2025-10-01 23:49:13,0 days 00:01:30,19.1,18.9,19.05,0.09,3.6,19.072,5.298,4.827
2025-10-02 00:06:28,2025-10-02 00:07:58,0 days 00:01:30,19.1,18.9,19.05,0.09,3.6,19.072,5.298,4.827
2025-10-02 00:23:43,2025-10-02 00:25:13,0 days 00:01:30,19.5,18.9,19.25,0.09,3.6,19.178,5.327,4.852
2025-10-02 00:40:13,2025-10-02 00:41:43,0 days 00:01:30,19.1,18.9,19.1,0.08,3.2,19.098,5.968,4.833
2025-10-02 00:58:13,2025-10-02 01:00:28,0 days 00:02:15,19.5,18.8,19.2,0.11,2.933,19.151,6.529,4.845
2025-10-02 01:17:43,2025-10-02 01:19:13,0 days 00:01:30,19.0,18.9,19.0,0.07,2.8,19.045,6.802,4.82
2025-10-02 01:35:43,2025-10-02 01:37:58,0 days 00:02:15,19.5,18.8,19.133,0.1,2.667,19.116,7.168,4.837
2025-10-02 01:55:13,2025-10-02 01:56:43,0 days 00:01:30,19.5,18.9,19.25,0.09,3.6,19.178,5.327,4.852
2025-10-02 02:13:58,2025-10-02 02:16:13,0 days 00:02:15,19.5,18.8,19.167,0.11,2.933,19.134,6.523,4.841
2025-10-02 02:33:28,2025-10-02 02:35:43,0 days 00:02:15,19.5,18.8,19.2,0.11,2.933,19.151,6.529,4.845
2025-10-02 02:52:58,2025-10-02 02:54:28,0 days 00:01:30,19.1,18.8,19.05,0.07,2.8,19.072,6.811,4.827
2025-10-02 03:11:43,2025-10-02 03:13:13,0 days 00:01:30,19.1,18.9,19.05,0.08,3.2,19.072,5.96,4.827
2025-10-02 03:31:13,2025-10-02 03:33:28,0 days 00:02:15,19.5,18.8,19.167,0.11,2.933,19.134,6.523,4.841
2025-10-02 03:51:28,2025-10-02 03:52:58,0 days 00:01:30,19.5,18.9,19.25,0.09,3.6,19.178,5.327,4.852
2025-10-02 04:10:58,2025-10-02 04:12:28,0 days 00:01:30,19.1,18.9,19.05,0.08,3.2,19.072,5.96,4.827
2025-10-02 04:30:28,2025-10-02 04:31:58,0 days 00:01:30,19.1,18.9,19.1,0.07,2.8,19.098,6.821,4.833
2025-10-02 04:44:43,2025-10-02 04:46:58,0 days 00:02:15,19.0,18.8,18.967,0.11,2.933,19.028,6.487,4.816
2025-10-02 04:55:13,2025-10-02 04:57:28,0 days 00:02:15,18.9,18.7,18.9,0.11,2.933,18.993,6.475,4.808
2025-10-02 05:04:13,2025-10-02 05:07:13,0 days 00:03:00,18.9,18.2,18.825,0.14,2.8,18.953,6.769,4.798
2025-10-02 05:13:58,2025-10-02 05:16:13,0 days 00:02:15,18.9,18.7,18.833,0.13,3.467,18.957,5.468,4.8
