start_time,end_time,duration,start_temp,end_temp,avg_room_temp,energy_consumed_kwh,calculated_power_kw,avg_cooling_kw,actual_cop,rated_cop
2025-09-30 09:01:12,2025-09-30 09:03:27,0 days 00:02:15,20.1,19.0,20.05,0.15,4.0,19.605,4.901,4.953
2025-09-30 09:12:27,2025-09-30 09:14:42,0 days 00:02:15,20.1,18.7,19.733,0.12,3.2,19.435,6.073,4.913
2025-09-30 09:22:40,2025-09-30 09:23:25,0 days 00:00:45,19.8,19.3,19.8,0.02,1.6,19.471,12.169,4.921
2025-09-30 09:37:38,2025-09-30 09:41:24,0 days 00:03:46,21.4,18.7,20.4,0.21,3.345,19.793,5.917,4.997
2025-09-30 09:47:23,2025-09-30 09:49:38,0 days 00:02:15,20.0,18.7,19.6,0.12,3.2,19.364,6.051,4.896
2025-09-30 09:56:23,2025-09-30 09:58:38,0 days 00:02:15,20.0,18.7,19.6,0.12,3.2,19.364,6.051,4.896
2025-09-30 10:05:23,2025-09-30 10:07:38,0 days 00:02:15,20.0,18.9,19.8,0.14,3.733,19.471,5.215,4.921
2025-09-30 10:15:08,2025-09-30 10:17:23,0 days 00:02:15,20.0,18.6,19.6,0.11,2.933,19.364,6.601,4.896
2025-09-30 10:23:30,2025-09-30 10:26:06,0 days 00:02:36,20.0,18.5,19.85,0.11,2.538,19.498,7.681,4.927
2025-09-30 10:33:13,2025-09-30 10:33:58,0 days 00:00:45,19.7,19.1,19.7,0.04,3.2,19.417,6.068,4.908
2025-09-30 10:41:49,2025-09-30 10:43:19,0 days 00:01:30,20.0,19.1,19.85,0.08,3.2,19.498,6.093,4.927
2025-09-30 10:51:34,2025-09-30 10:53:49,0 days 00:02:15,20.1,18.7,19.733,0.09,2.4,19.435,8.098,4.913
2025-09-30 11:02:49,2025-09-30 11:03:34,0 days 00:00:45,19.8,19.2,19.8,0.03,2.4,19.471,8.113,4.921
2025-09-30 11:12:34,2025-09-30 11:14:04,0 days 00:01:30,20.1,19.1,19.95,0.07,2.8,19.551,6.983,4.94
2025-09-30 11:23:11,2025-09-30 11:24:41,0 days 00:01:30,20.1,19.1,20.1,0.08,3.2,19.632,6.135,4.959
2025-09-30 11:34:03,2025-09-30 11:35:33,0 days 00:01:30,20.1,19.0,19.9,0.07,2.8,19.524,6.973,4.934
2025-09-30 11:44:30,2025-09-30 11:46:01,0 days 00:01:31,20.0,19.0,19.8,0.07,2.769,19.471,7.031,4.921
2025-09-30 11:55:00,2025-09-30 11:56:30,0 days 00:01:30,20.0,19.0,19.8,0.07,2.8,19.471,6.954,4.921
2025-09-30 12:05:30,2025-09-30 12:07:00,0 days 00:01:30,20.1,19.1,19.9,0.08,3.2,19.524,6.101,4.934
2025-09-30 12:16:00,2025-09-30 12:18:15,0 days 00:02:15,20.1,18.8,19.867,0.11,2.933,19.507,6.65,4.93
2025-09-30 12:27:22,2025-09-30 12:28:52,0 days 00:01:30,20.1,19.2,19.95,0.08,3.2,19.551,6.11,4.94
2025-09-30 12:38:14,2025-09-30 12:40:05,0 days 00:01:51,20.1,18.8,19.95,0.09,2.919,19.551,6.698,4.94
2025-09-30 12:48:41,2025-09-30 12:50:56,0 days 00:02:15,20.1,18.8,19.867,0.1,2.667,19.507,7.315,4.93
2025-09-30 12:59:56,2025-09-30 13:02:11,0 days 00:02:15,20.1,18.7,19.7,0.09,2.4,19.417,8.091,4.908
2025-09-30 13:11:11,2025-09-30 13:12:41,0 days 00:01:30,20.2,19.2,20.0,0.09,3.6,19.578,5.438,4.946
2025-09-30 13:21:41,2025-09-30 13:23:56,0 days 00:02:15,20.1,18.8,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 13:32:17,2025-09-30 13:34:32,0 days 00:02:15,20.1,18.8,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 13:42:24,2025-09-30 13:44:16,0 days 00:01:52,20.1,18.8,19.75,0.1,3.214,19.444,6.049,4.915
2025-09-30 13:52:52,2025-09-30 13:54:22,0 days 00:01:30,20.1,19.2,19.95,0.09,3.6,19.551,5.431,4.94
2025-09-30 14:04:07,2025-09-30 14:05:37,0 days 00:01:30,20.1,19.0,19.9,0.08,3.2,19.524,6.101,4.934
2025-09-30 14:13:52,2025-09-30 14:16:07,0 days 00:02:15,20.1,18.8,19.867,0.11,2.933,19.507,6.65,4.93
2025-09-30 14:25:07,2025-09-30 14:27:22,0 days 00:02:15,20.1,18.6,19.633,0.1,2.667,19.382,7.268,4.9
2025-09-30 14:35:44,2025-09-30 14:37:15,0 days 00:01:31,20.1,19.3,19.95,0.09,3.56,19.551,5.491,4.94
2025-09-30 14:47:42,2025-09-30 14:48:27,0 days 00:00:45,19.4,18.7,19.4,0.02,1.6,19.257,12.036,4.871
2025-09-30 14:57:03,2025-09-30 14:59:18,0 days 00:02:15,20.1,18.9,19.9,0.12,3.2,19.524,6.101,4.934
2025-09-30 15:09:03,2025-09-30 15:10:33,0 days 00:01:30,20.1,19.1,19.9,0.08,3.2,19.524,6.101,4.934
2025-09-30 15:19:33,2025-09-30 15:21:48,0 days 00:02:15,20.1,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 15:30:48,2025-09-30 15:33:03,0 days 00:02:15,20.2,18.7,19.833,0.1,2.667,19.489,7.308,4.925
2025-09-30 15:48:31,2025-09-30 15:50:23,0 days 00:01:52,20.9,19.2,20.7,0.12,3.857,19.956,5.174,5.036
2025-09-30 15:58:15,2025-09-30 16:00:30,0 days 00:02:15,20.1,18.6,19.7,0.1,2.667,19.417,7.282,4.908
2025-09-30 16:09:30,2025-09-30 16:11:00,0 days 00:01:30,20.1,19.2,19.95,0.08,3.2,19.551,6.11,4.94
2025-09-30 16:20:45,2025-09-30 16:22:15,0 days 00:01:30,20.1,19.1,19.95,0.08,3.2,19.551,6.11,4.94
2025-09-30 16:30:30,2025-09-30 16:32:45,0 days 00:02:15,20.1,18.7,19.733,0.1,2.667,19.435,7.288,4.913
2025-09-30 16:41:52,2025-09-30 16:43:22,0 days 00:01:30,20.1,19.2,19.95,0.09,3.6,19.551,5.431,4.94
2025-09-30 16:50:28,2025-09-30 16:52:43,0 days 00:02:15,19.9,18.9,19.767,0.12,3.2,19.453,6.079,4.917
2025-09-30 16:59:50,2025-09-30 17:01:42,0 days 00:01:52,20.0,18.8,19.7,0.11,3.536,19.417,5.492,4.908
2025-09-30 17:08:27,2025-09-30 17:10:42,0 days 00:02:15,20.0,18.7,19.733,0.1,2.667,19.435,7.288,4.913
2025-09-30 17:18:12,2025-09-30 17:19:42,0 days 00:01:30,20.0,19.0,19.75,0.08,3.2,19.444,6.076,4.915
2025-09-30 17:27:12,2025-09-30 17:29:27,0 days 00:02:15,20.0,18.7,19.767,0.11,2.933,19.453,6.632,4.917
2025-09-30 17:38:27,2025-09-30 17:40:42,0 days 00:02:15,20.1,18.8,19.833,0.11,2.933,19.489,6.644,4.925
2025-09-30 17:50:11,2025-09-30 17:50:56,0 days 00:00:45,19.8,19.2,19.8,0.05,4.0,19.471,4.868,4.921
2025-09-30 18:00:17,2025-09-30 18:01:48,0 days 00:01:31,20.0,19.0,19.8,0.08,3.165,19.471,6.152,4.921
2025-09-30 18:11:08,2025-09-30 18:13:23,0 days 00:02:15,20.1,18.6,19.667,0.1,2.667,19.4,7.275,4.904
2025-09-30 18:23:08,2025-09-30 18:23:53,0 days 00:00:45,19.8,19.2,19.8,0.04,3.2,19.471,6.085,4.921
2025-09-30 18:32:53,2025-09-30 18:34:23,0 days 00:01:30,20.0,19.0,19.8,0.08,3.2,19.471,6.085,4.921
2025-09-30 18:44:53,2025-09-30 18:46:30,0 days 00:01:37,19.8,18.5,19.8,0.05,1.856,19.471,10.493,4.921
2025-09-30 18:55:06,2025-09-30 18:57:21,0 days 00:02:15,20.1,18.9,19.867,0.12,3.2,19.507,6.096,4.93
2025-09-30 19:06:43,2025-09-30 19:08:35,0 days 00:01:52,20.2,18.9,19.9,0.12,3.857,19.524,5.062,4.934
2025-09-30 19:18:20,2025-09-30 19:20:35,0 days 00:02:15,20.2,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 19:29:35,2025-09-30 19:31:50,0 days 00:02:15,20.1,18.8,19.75,0.1,2.667,19.444,7.292,4.915
2025-09-30 19:40:50,2025-09-30 19:43:05,0 days 00:02:15,20.2,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 19:51:27,2025-09-30 19:53:42,0 days 00:02:15,20.1,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-09-30 20:02:18,2025-09-30 20:04:10,0 days 00:01:52,20.1,18.8,19.95,0.09,2.893,19.551,6.758,4.94
2025-09-30 20:13:33,2025-09-30 20:15:03,0 days 00:01:30,20.1,19.1,19.95,0.08,3.2,19.551,6.11,4.94
2025-09-30 20:24:48,2025-09-30 20:26:18,0 days 00:01:30,19.9,18.7,19.6,0.06,2.4,19.364,8.068,4.896
2025-09-30 20:36:03,2025-09-30 20:38:18,0 days 00:02:15,20.2,18.7,20.05,0.09,2.4,19.605,8.169,4.953
2025-09-30 20:48:03,2025-09-30 20:49:33,0 days 00:01:30,20.0,18.9,19.8,0.07,2.8,19.471,6.954,4.921
2025-09-30 20:59:25,2025-09-30 21:01:17,0 days 00:01:52,20.2,18.9,19.85,0.12,3.857,19.498,5.055,4.927
2025-09-30 21:11:25,2025-09-30 21:12:10,0 days 00:00:45,19.6,19.0,19.6,0.03,2.4,19.364,8.068,4.896
2025-09-30 21:22:17,2025-09-30 21:23:02,0 days 00:00:45,19.7,19.1,19.7,0.04,3.2,19.417,6.068,4.908
2025-09-30 21:32:47,2025-09-30 21:35:02,0 days 00:02:15,20.1,18.7,20.0,0.11,2.933,19.578,6.674,4.946
2025-09-30 21:58:24,2025-09-30 22:01:25,0 days 00:03:01,21.6,18.8,20.975,0.18,3.58,20.105,5.616,5.071
2025-09-30 22:07:46,2025-09-30 22:10:01,0 days 00:02:15,20.0,18.7,19.767,0.1,2.667,19.453,7.295,4.917
2025-09-30 22:19:43,2025-09-30 22:20:28,0 days 00:00:45,19.6,18.9,19.6,0.03,2.4,19.364,8.068,4.896
2025-09-30 22:30:13,2025-09-30 22:31:43,0 days 00:01:30,20.2,19.2,20.0,0.09,3.6,19.578,5.438,4.946
2025-09-30 22:42:13,2025-09-30 22:43:43,0 days 00:01:30,20.1,19.1,19.9,0.08,3.2,19.524,6.101,4.934
2025-09-30 22:54:13,2025-09-30 22:55:43,0 days 00:01:30,20.0,18.8,19.75,0.07,2.8,19.444,6.944,4.915
2025-09-30 23:05:35,2025-09-30 23:07:26,0 days 00:01:51,20.2,18.8,20.2,0.09,2.919,19.685,6.744,4.972
2025-09-30 23:17:32,2025-09-30 23:19:03,0 days 00:01:31,20.1,19.0,19.9,0.07,2.769,19.524,7.05,4.934
2025-09-30 23:29:09,2025-09-30 23:31:24,0 days 00:02:15,20.2,18.7,19.733,0.09,2.4,19.435,8.098,4.913
2025-09-30 23:41:54,2025-09-30 23:43:24,0 days 00:01:30,20.0,18.9,19.75,0.07,2.8,19.444,6.944,4.915
2025-09-30 23:51:39,2025-09-30 23:53:54,0 days 00:02:15,20.1,18.7,19.7,0.1,2.667,19.417,7.282,4.908
2025-10-01 00:02:54,2025-10-01 00:04:31,0 days 00:01:37,20.2,19.0,19.95,0.1,3.711,19.551,5.268,4.94
2025-10-01 00:14:37,2025-10-01 00:16:07,0 days 00:01:30,20.1,19.1,19.95,0.09,3.6,19.551,5.431,4.94
2025-10-01 00:25:50,2025-10-01 00:28:05,0 days 00:02:15,20.2,18.8,19.833,0.09,2.4,19.489,8.12,4.925
2025-10-01 00:37:50,2025-10-01 00:40:05,0 days 00:02:15,20.2,18.8,19.867,0.1,2.667,19.507,7.315,4.93
2025-10-01 00:49:05,2025-10-01 00:50:35,0 days 00:01:30,20.1,19.1,19.9,0.08,3.2,19.524,6.101,4.934
2025-10-01 01:00:20,2025-10-01 01:02:35,0 days 00:02:15,20.2,18.6,19.767,0.09,2.4,19.453,8.105,4.917
2025-10-01 01:11:42,2025-10-01 01:13:12,0 days 00:01:30,20.0,18.9,19.75,0.07,2.8,19.444,6.944,4.915
2025-10-01 01:22:10,2025-10-01 01:24:25,0 days 00:02:15,20.1,18.8,19.75,0.1,2.667,19.444,7.292,4.915
2025-10-01 01:34:32,2025-10-01 01:36:47,0 days 00:02:15,20.2,18.7,19.833,0.11,2.933,19.489,6.644,4.925
2025-10-01 01:48:02,2025-10-01 01:48:47,0 days 00:00:45,19.8,19.1,19.8,0.04,3.2,19.471,6.085,4.921
2025-10-01 01:59:17,2025-10-01 02:01:32,0 days 00:02:15,20.2,18.7,20.2,0.1,2.667,19.685,7.382,4.972
2025-10-01 02:11:24,2025-10-01 02:12:54,0 days 00:01:30,20.2,19.2,20.0,0.08,3.2,19.578,6.118,4.946
2025-10-01 02:23:46,2025-10-01 02:25:37,0 days 00:01:51,20.2,18.8,19.8,0.09,2.919,19.471,6.671,4.921
2025-10-01 02:35:44,2025-10-01 02:37:59,0 days 00:02:15,20.2,18.9,19.85,0.11,2.933,19.498,6.647,4.927
2025-10-01 02:49:14,2025-10-01 02:50:44,0 days 00:01:30,20.0,18.9,20.0,0.06,2.4,19.578,8.157,4.946
2025-10-01 03:01:14,2025-10-01 03:03:29,0 days 00:02:15,20.2,18.9,19.9,0.11,2.933,19.524,6.656,4.934
2025-10-01 03:14:51,2025-10-01 03:16:21,0 days 00:01:30,20.1,19.0,19.9,0.07,2.8,19.524,6.973,4.934
2025-10-01 03:27:12,2025-10-01 03:29:04,0 days 00:01:52,20.2,18.9,19.85,0.1,3.214,19.498,6.066,4.927
2025-10-01 03:39:55,2025-10-01 03:41:25,0 days 00:01:30,20.2,19.2,20.0,0.08,3.2,19.578,6.118,4.946
2025-10-01 03:52:40,2025-10-01 03:54:10,0 days 00:01:30,20.2,19.3,20.05,0.06,2.4,19.605,8.169,4.953
2025-10-01 04:09:10,2025-10-01 04:11:25,0 days 00:02:15,20.8,19.0,20.3,0.1,2.667,19.739,7.402,4.985
2025-10-01 04:20:32,2025-10-01 04:22:47,0 days 00:02:15,20.2,18.7,19.8,0.09,2.4,19.471,8.113,4.921
2025-10-01 04:32:30,2025-10-01 04:34:45,0 days 00:02:15,20.2,18.7,19.767,0.1,2.667,19.453,7.295,4.917
2025-10-01 04:44:06,2025-10-01 04:46:21,0 days 00:02:15,20.2,18.8,19.867,0.1,2.667,19.507,7.315,4.93
2025-10-01 04:56:06,2025-10-01 04:58:21,0 days 00:02:15,20.2,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-10-01 05:08:06,2025-10-01 05:10:21,0 days 00:02:15,20.2,18.8,19.833,0.11,2.933,19.489,6.644,4.925
2025-10-01 05:20:58,2025-10-01 05:22:28,0 days 00:01:30,20.0,18.8,19.75,0.06,2.4,19.444,8.102,4.915
2025-10-01 05:32:36,2025-10-01 05:35:57,0 days 00:03:21,20.2,18.6,19.9,0.11,1.97,19.524,9.91,4.934
2025-10-01 05:44:33,2025-10-01 05:46:48,0 days 00:02:15,20.2,19.0,19.967,0.12,3.2,19.56,6.113,4.942
2025-10-01 05:57:18,2025-10-01 05:59:33,0 days 00:02:15,20.2,18.7,19.8,0.1,2.667,19.471,7.302,4.921
2025-10-01 06:08:33,2025-10-01 06:10:03,0 days 00:01:30,20.1,19.0,19.85,0.07,2.8,19.498,6.963,4.927
2025-10-01 06:19:03,2025-10-01 06:21:18,0 days 00:02:15,20.1,18.7,19.767,0.1,2.667,19.453,7.295,4.917
2025-10-01 06:29:40,2025-10-01 06:31:32,0 days 00:01:52,20.1,19.0,20.0,0.11,3.536,19.578,5.537,4.946
2025-10-01 06:41:39,2025-10-01 06:43:10,0 days 00:01:31,20.1,19.0,19.9,0.08,3.165,19.524,6.169,4.934
2025-10-01 06:53:16,2025-10-01 06:54:46,0 days 00:01:30,20.1,19.1,19.9,0.07,2.8,19.524,6.973,4.934
2025-10-01 07:05:16,2025-10-01 07:06:46,0 days 00:01:30,20.1,19.1,19.95,0.08,3.2,19.551,6.11,4.94
2025-10-01 07:18:01,2025-10-01 07:19:31,0 days 00:01:30,19.9,18.7,19.65,0.06,2.4,19.391,8.079,4.902
2025-10-01 07:28:38,2025-10-01 07:30:08,0 days 00:01:30,20.1,19.2,19.95,0.09,3.6,19.551,5.431,4.94
2025-10-01 07:38:44,2025-10-01 07:40:59,0 days 00:02:15,20.1,18.8,19.8,0.12,3.2,19.471,6.085,4.921
2025-10-01 07:49:12,2025-10-01 07:51:27,0 days 00:02:15,20.1,18.9,19.9,0.12,3.2,19.524,6.101,4.934
2025-10-01 08:00:27,2025-10-01 08:01:57,0 days 00:01:30,20.0,18.9,19.75,0.08,3.2,19.444,6.076,4.915
2025-10-01 08:10:12,2025-10-01 08:12:27,0 days 00:02:15,20.1,18.6,19.733,0.1,2.667,19.435,7.288,4.913
2025-10-01 08:20:42,2025-10-01 08:22:12,0 days 00:01:30,20.0,19.0,19.75,0.08,3.2,19.444,6.076,4.915
2025-10-01 08:30:27,2025-10-01 10:00:45,0 days 01:30:18,20.0,18.8,19.7,0.09,0.06,19.417,324.701,4.908
2025-10-01 10:09:00,2025-10-01 10:11:15,0 days 00:02:15,20.1,18.7,19.95,0.1,2.667,19.551,7.332,4.94
2025-10-01 10:18:45,2025-10-01 10:21:00,0 days 00:02:15,20.1,18.9,19.8,0.13,3.467,19.471,5.617,4.921
2025-10-01 10:28:30,2025-10-01 10:30:45,0 days 00:02:15,20.0,18.9,19.8,0.13,3.467,19.471,5.617,4.921
2025-10-01 10:37:30,2025-10-01 10:39:45,0 days 00:02:15,20.0,18.9,19.8,0.13,3.467,19.471,5.617,4.921
2025-10-01 10:47:15,2025-10-01 10:49:30,0 days 00:02:15,20.1,18.9,19.867,0.13,3.467,19.507,5.627,4.93
2025-10-01 10:57:45,2025-10-01 10:59:15,0 days 00:01:30,20.0,19.1,19.85,0.09,3.6,19.498,5.416,4.927
2025-10-01 11:07:30,2025-10-01 11:09:00,0 days 00:01:30,20.0,19.1,19.85,0.09,3.6,19.498,5.416,4.927
2025-10-01 11:17:15,2025-10-01 11:19:30,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 11:27:00,2025-10-01 11:29:15,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 11:49:30,2025-10-01 11:53:15,0 days 00:03:45,21.8,18.9,20.8,0.21,3.36,20.01,5.955,5.048
2025-10-01 11:59:15,2025-10-01 12:00:45,0 days 00:01:30,19.7,18.7,19.45,0.06,2.4,19.284,8.035,4.877
2025-10-01 12:06:45,2025-10-01 12:09:00,0 days 00:02:15,20.0,19.0,19.8,0.12,3.2,19.471,6.085,4.921
2025-10-01 12:15:45,2025-10-01 12:18:00,0 days 00:02:15,20.0,18.7,19.633,0.1,2.667,19.382,7.268,4.9
2025-10-01 12:25:30,2025-10-01 12:27:45,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 12:35:15,2025-10-01 12:37:30,0 days 00:02:15,20.1,19.0,19.85,0.15,4.0,19.498,4.874,4.927
2025-10-01 12:45:45,2025-10-01 12:48:00,0 days 00:02:15,20.1,18.9,19.867,0.13,3.467,19.507,5.627,4.93
2025-10-01 12:56:15,2025-10-01 12:58:30,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 13:06:00,2025-10-01 13:08:15,0 days 00:02:15,20.1,18.7,19.8,0.12,3.2,19.471,6.085,4.921
2025-10-01 13:15:45,2025-10-01 13:18:00,0 days 00:02:15,20.0,18.6,19.6,0.11,2.933,19.364,6.601,4.896
2025-10-01 13:26:15,2025-10-01 13:27:45,0 days 00:01:30,20.0,19.0,19.85,0.1,4.0,19.498,4.874,4.927
2025-10-01 13:36:00,2025-10-01 13:38:15,0 days 00:02:15,20.1,18.9,19.833,0.13,3.467,19.489,5.622,4.925
2025-10-01 13:46:30,2025-10-01 13:48:45,0 days 00:02:15,20.1,18.7,19.733,0.12,3.2,19.435,6.073,4.913
2025-10-01 13:55:30,2025-10-01 13:57:45,0 days 00:02:15,20.0,18.9,19.8,0.14,3.733,19.471,5.215,4.921
2025-10-01 14:03:45,2025-10-01 14:06:45,0 days 00:03:00,19.9,18.6,19.625,0.15,3.0,19.377,6.459,4.899
2025-10-01 14:10:30,2025-10-01 14:12:45,0 days 00:02:15,19.6,18.9,19.6,0.14,3.733,19.364,5.187,4.896
2025-10-01 14:18:45,2025-10-01 14:20:15,0 days 00:01:30,19.8,19.0,19.7,0.1,4.0,19.417,4.854,4.908
2025-10-01 14:26:15,2025-10-01 14:28:30,0 days 00:02:15,19.8,18.9,19.7,0.14,3.733,19.417,5.201,4.908
2025-10-01 14:36:00,2025-10-01 14:38:15,0 days 00:02:15,20.0,18.8,19.733,0.14,3.733,19.435,5.206,4.913
2025-10-01 14:45:45,2025-10-01 14:48:00,0 days 00:02:15,20.0,18.8,19.733,0.14,3.733,19.435,5.206,4.913
2025-10-01 14:55:30,2025-10-01 14:57:45,0 days 00:02:15,20.1,18.7,19.733,0.13,3.467,19.435,5.606,4.913
2025-10-01 15:05:15,2025-10-01 15:06:45,0 days 00:01:30,20.0,19.1,19.85,0.1,4.0,19.498,4.874,4.927
2025-10-01 15:15:00,2025-10-01 15:17:15,0 days 00:02:15,20.0,18.6,19.567,0.1,2.667,19.346,7.255,4.892
2025-10-01 15:24:45,2025-10-01 15:27:00,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 15:34:30,2025-10-01 15:36:45,0 days 00:02:15,20.0,18.6,19.633,0.11,2.933,19.382,6.607,4.9
2025-10-01 15:44:15,2025-10-01 15:46:30,0 days 00:02:15,20.1,18.8,19.8,0.12,3.2,19.471,6.085,4.921
2025-10-01 15:54:45,2025-10-01 15:56:15,0 days 00:01:30,19.9,18.8,19.65,0.07,2.8,19.391,6.925,4.902
2025-10-01 16:03:45,2025-10-01 16:06:00,0 days 00:02:15,20.0,19.0,19.867,0.15,4.0,19.507,4.877,4.93
2025-10-01 16:14:15,2025-10-01 16:16:30,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 16:24:00,2025-10-01 16:26:15,0 days 00:02:15,20.1,18.8,19.767,0.12,3.2,19.453,6.079,4.917
2025-10-01 16:33:45,2025-10-01 16:36:00,0 days 00:02:15,20.1,18.7,19.733,0.11,2.933,19.435,6.626,4.913
2025-10-01 16:43:30,2025-10-01 16:45:45,0 days 00:02:15,20.0,18.6,19.633,0.11,2.933,19.382,6.607,4.9
2025-10-01 16:53:15,2025-10-01 16:55:30,0 days 00:02:15,20.1,18.6,19.667,0.11,2.933,19.4,6.613,4.904
2025-10-01 17:02:15,2025-10-01 17:04:30,0 days 00:02:15,20.0,18.6,19.6,0.1,2.667,19.364,7.261,4.896
2025-10-01 17:11:15,2025-10-01 17:13:30,0 days 00:02:15,20.1,18.8,19.8,0.13,3.467,19.471,5.617,4.921
2025-10-01 17:21:45,2025-10-01 17:24:00,0 days 00:02:15,20.1,18.7,19.7,0.11,2.933,19.417,6.62,4.908
2025-10-01 17:32:15,2025-10-01 17:34:30,0 days 00:02:15,20.1,18.7,19.7,0.11,2.933,19.417,6.62,4.908
2025-10-01 17:42:45,2025-10-01 17:44:15,0 days 00:01:30,20.0,19.0,19.85,0.1,4.0,19.498,4.874,4.927
2025-10-01 18:06:00,2025-10-01 18:09:00,0 days 00:03:00,21.5,19.1,20.7,0.17,3.4,19.956,5.869,5.036
2025-10-01 18:15:45,2025-10-01 18:18:00,0 days 00:02:15,20.0,18.7,19.667,0.11,2.933,19.4,6.613,4.904
2025-10-01 18:26:15,2025-10-01 18:28:30,0 days 00:02:15,20.1,18.9,19.9,0.13,3.467,19.524,5.632,4.934
2025-10-01 18:36:45,2025-10-01 18:39:00,0 days 00:02:15,20.1,19.0,19.9,0.13,3.467,19.524,5.632,4.934
2025-10-01 18:48:00,2025-10-01 18:50:15,0 days 00:02:15,20.1,18.7,19.7,0.1,2.667,19.417,7.282,4.908
2025-10-01 18:58:30,2025-10-01 19:00:45,0 days 00:02:15,20.2,18.9,19.867,0.13,3.467,19.507,5.627,4.93
2025-10-01 19:09:45,2025-10-01 19:12:00,0 days 00:02:15,20.1,18.9,20.1,0.13,3.467,19.632,5.663,4.959
2025-10-01 19:21:00,2025-10-01 19:23:15,0 days 00:02:15,20.1,18.9,19.833,0.14,3.733,19.489,5.22,4.925
2025-10-01 19:32:15,2025-10-01 19:35:15,0 days 00:03:00,20.1,18.5,19.533,0.15,3.0,19.328,6.443,4.887
