readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),mpow_r,mpow_y,mpow_b,mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-09-30 05:30:14,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:30:14,17.200000000000003,95.1,,0,0,,0
2025-09-30 05:30:59,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:30:59,17.200000000000003,95.1,,0,0,,0
2025-09-30 05:31:44,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:31:44,17.200000000000003,95.1,,0,0,,0
2025-09-30 05:32:29,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:32:29,17.200000000000003,95.1,,0,0,,0
2025-09-30 05:33:14,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:33:14,17.6,95.1,,0,0,,0
2025-09-30 05:33:59,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:33:59,17.6,95.1,,0,0,,0
2025-09-30 05:34:44,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:34:44,17.6,95.1,,0,0,,0
2025-09-30 05:35:29,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:35:29,17.200000000000003,93.8,,0,0,,0
2025-09-30 05:36:14,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:36:14,17.1,87.5,,0,0,,0
2025-09-30 05:36:59,112.83,0.1065,134.44,0.2781,0.8343,136.35,136.45,130.53,233.73,233.07,231.69,381.4,0.0,0.0,0.8343,0,0,0.1065,0.0104,0,0,0.0104,0.1089,0,0,0.1089,0.9952,1,1,0.9952,50,138.16,65.53,0,1,2025-09-30 05:36:59,16.900000000000002,81.2,,0,0,,0
